candidate,office,district,party,county,precinct,votes
,Straight Party,,Republican,Pocohontas,Precinct 1,5
,Straight Party,,Democratic,Pocohontas,Precinct 1,9
,Straight Party,,Mountain,Pocohontas,Precinct 1,0
Bill Maloney,Governor,,REP,Pocohontas,Precinct 1,24
Earl Ray Tomblin,Governor,,DEM,Pocohontas,Precinct 1,29
Bob Henry Baber,Governor,,MTN,Pocohontas,Precinct 1,3
Marla Dee Ingels,Governor,,IND,Pocohontas,Precinct 1,0
Harry V. Bertram,Governor,,ATP,Pocohontas,Precinct 1,1
,Straight Party,,Republican,Pocohontas,Precinct 2,10
,Straight Party,,Democratic,Pocohontas,Precinct 2,4
,Straight Party,,Mountain,Pocohontas,Precinct 2,0
Bill Maloney,Governor,,REP,Pocohontas,Precinct 2,46
Earl Ray Tomblin,Governor,,DEM,Pocohontas,Precinct 2,14
Bob Henry Baber,Governor,,MTN,Pocohontas,Precinct 2,0
Marla Dee Ingels,Governor,,IND,Pocohontas,Precinct 2,1
Harry V. Bertram,Governor,,ATP,Pocohontas,Precinct 2,1
,Straight Party,,Republican,Pocohontas,Precinct 3,12
,Straight Party,,Democratic,Pocohontas,Precinct 3,19
,Straight Party,,Mountain,Pocohontas,Precinct 3,1
Bill Maloney,Governor,,REP,Pocohontas,Precinct 3,79
Earl Ray Tomblin,Governor,,DEM,Pocohontas,Precinct 3,80
Bob Henry Baber,Governor,,MTN,Pocohontas,Precinct 3,8
Marla Dee Ingels,Governor,,IND,Pocohontas,Precinct 3,0
Harry V. Bertram,Governor,,ATP,Pocohontas,Precinct 3,0
,Straight Party,,Republican,Pocohontas,Precinct 4,4
,Straight Party,,Democratic,Pocohontas,Precinct 4,4
,Straight Party,,Mountain,Pocohontas,Precinct 4,1
Bill Maloney,Governor,,REP,Pocohontas,Precinct 4,10
Earl Ray Tomblin,Governor,,DEM,Pocohontas,Precinct 4,14
Bob Henry Baber,Governor,,MTN,Pocohontas,Precinct 4,4
Marla Dee Ingels,Governor,,IND,Pocohontas,Precinct 4,0
Harry V. Bertram,Governor,,ATP,Pocohontas,Precinct 4,0
,Straight Party,,Republican,Pocohontas,Precinct 6,6
,Straight Party,,Democratic,Pocohontas,Precinct 6,8
,Straight Party,,Mountain,Pocohontas,Precinct 6,0
Bill Maloney,Governor,,REP,Pocohontas,Precinct 6,23
Earl Ray Tomblin,Governor,,DEM,Pocohontas,Precinct 6,35
Bob Henry Baber,Governor,,MTN,Pocohontas,Precinct 6,0
Marla Dee Ingels,Governor,,IND,Pocohontas,Precinct 6,0
Harry V. Bertram,Governor,,ATP,Pocohontas,Precinct 6,0
,Straight Party,,Republican,Pocohontas,Precinct 10,8
,Straight Party,,Democratic,Pocohontas,Precinct 10,16
,Straight Party,,Mountain,Pocohontas,Precinct 10,2
Bill Maloney,Governor,,REP,Pocohontas,Precinct 10,75
Earl Ray Tomblin,Governor,,DEM,Pocohontas,Precinct 10,58
Bob Henry Baber,Governor,,MTN,Pocohontas,Precinct 10,10
Marla Dee Ingels,Governor,,IND,Pocohontas,Precinct 10,2
Harry V. Bertram,Governor,,ATP,Pocohontas,Precinct 10,2
,Straight Party,,Republican,Pocohontas,Precinct 12,9
,Straight Party,,Democratic,Pocohontas,Precinct 12,5
,Straight Party,,Mountain,Pocohontas,Precinct 12,3
Bill Maloney,Governor,,REP,Pocohontas,Precinct 12,64
Earl Ray Tomblin,Governor,,DEM,Pocohontas,Precinct 12,35
Bob Henry Baber,Governor,,MTN,Pocohontas,Precinct 12,10
Marla Dee Ingels,Governor,,IND,Pocohontas,Precinct 12,5
Harry V. Bertram,Governor,,ATP,Pocohontas,Precinct 12,0
,Straight Party,,Republican,Pocohontas,Precinct 13,6
,Straight Party,,Democratic,Pocohontas,Precinct 13,13
,Straight Party,,Mountain,Pocohontas,Precinct 13,1
Bill Maloney,Governor,,REP,Pocohontas,Precinct 13,43
Earl Ray Tomblin,Governor,,DEM,Pocohontas,Precinct 13,58
Bob Henry Baber,Governor,,MTN,Pocohontas,Precinct 13,5
Marla Dee Ingels,Governor,,IND,Pocohontas,Precinct 13,1
Harry V. Bertram,Governor,,ATP,Pocohontas,Precinct 13,0
,Straight Party,,Republican,Pocohontas,Precinct 15,6
,Straight Party,,Democratic,Pocohontas,Precinct 15,3
,Straight Party,,Mountain,Pocohontas,Precinct 15,1
Bill Maloney,Governor,,REP,Pocohontas,Precinct 15,35
Earl Ray Tomblin,Governor,,DEM,Pocohontas,Precinct 15,19
Bob Henry Baber,Governor,,MTN,Pocohontas,Precinct 15,10
Marla Dee Ingels,Governor,,IND,Pocohontas,Precinct 15,0
Harry V. Bertram,Governor,,ATP,Pocohontas,Precinct 15,0
,Straight Party,,Republican,Pocohontas,Precinct 18,5
,Straight Party,,Democratic,Pocohontas,Precinct 18,5
