candidate,office,district,party,county,precinct,votes
Earl Ray Tomblin,Governor,,D,Webster,Precinct 2,39
Jeffrey V. Kessler ,Governor,,D,Webster,Precinct 2,0
John D. Perdue ,Governor,,D,Webster,Precinct 2,16
Rick Thompson,Governor,,D,Webster,Precinct 2,21
Arne Moltis,Governor,,D,Webster,Precinct 2,1
Natalie E. Tennant ,Governor,,D,Webster,Precinct 2,27
Bill Maloney,Governor,,R,Webster,Precinct 2,2
Ralph William Clark ,Governor,,R,Webster,Precinct 2,0
Larry V. Faircloth ,Governor,,R,Webster,Precinct 2,0
Mark A. Sorsaia ,Governor,,R,Webster,Precinct 2,0
Clark Barnes ,Governor,,R,Webster,Precinct 2,3
Cliff Ellis ,Governor,,R,Webster,Precinct 2,0
Betty Ireland ,Governor,,R,Webster,Precinct 2,3
Mitch B. Carmichael ,Governor,,R,Webster,Precinct 2,0
Earl Ray Tomblin,Governor,,D,Webster,Precinct 3,30
Jeffrey V. Kessler ,Governor,,D,Webster,Precinct 3,0
John D. Perdue ,Governor,,D,Webster,Precinct 3,14
Rick Thompson,Governor,,D,Webster,Precinct 3,28
Arne Moltis,Governor,,D,Webster,Precinct 3,1
Natalie E. Tennant ,Governor,,D,Webster,Precinct 3,16
Bill Maloney,Governor,,R,Webster,Precinct 3,10
Ralph William Clark ,Governor,,R,Webster,Precinct 3,0
Larry V. Faircloth ,Governor,,R,Webster,Precinct 3,0
Mark A. Sorsaia ,Governor,,R,Webster,Precinct 3,0
Clark Barnes ,Governor,,R,Webster,Precinct 3,1
Cliff Ellis ,Governor,,R,Webster,Precinct 3,1
Betty Ireland ,Governor,,R,Webster,Precinct 3,1
Mitch B. Carmichael ,Governor,,R,Webster,Precinct 3,1
Earl Ray Tomblin,Governor,,D,Webster,Precinct 4,46
Jeffrey V. Kessler ,Governor,,D,Webster,Precinct 4,2
John D. Perdue ,Governor,,D,Webster,Precinct 4,17
Rick Thompson,Governor,,D,Webster,Precinct 4,16
Arne Moltis,Governor,,D,Webster,Precinct 4,0
Natalie E. Tennant ,Governor,,D,Webster,Precinct 4,35
Bill Maloney,Governor,,R,Webster,Precinct 4,2
Ralph William Clark ,Governor,,R,Webster,Precinct 4,1
Larry V. Faircloth ,Governor,,R,Webster,Precinct 4,0
Mark A. Sorsaia ,Governor,,R,Webster,Precinct 4,0
Clark Barnes ,Governor,,R,Webster,Precinct 4,1
Cliff Ellis ,Governor,,R,Webster,Precinct 4,0
Betty Ireland ,Governor,,R,Webster,Precinct 4,2
Mitch B. Carmichael ,Governor,,R,Webster,Precinct 4,0
Earl Ray Tomblin,Governor,,D,Webster,Precinct 5,16
Jeffrey V. Kessler ,Governor,,D,Webster,Precinct 5,0
John D. Perdue ,Governor,,D,Webster,Precinct 5,9
Rick Thompson,Governor,,D,Webster,Precinct 5,9
Arne Moltis,Governor,,D,Webster,Precinct 5,0
Natalie E. Tennant ,Governor,,D,Webster,Precinct 5,14
Bill Maloney,Governor,,R,Webster,Precinct 5,1
Ralph William Clark ,Governor,,R,Webster,Precinct 5,1
Larry V. Faircloth ,Governor,,R,Webster,Precinct 5,0
Mark A. Sorsaia ,Governor,,R,Webster,Precinct 5,0
Clark Barnes ,Governor,,R,Webster,Precinct 5,1
Cliff Ellis ,Governor,,R,Webster,Precinct 5,0
Betty Ireland ,Governor,,R,Webster,Precinct 5,1
Mitch B. Carmichael ,Governor,,R,Webster,Precinct 5,1
Earl Ray Tomblin,Governor,,D,Webster,Precinct 8,45
Jeffrey V. Kessler ,Governor,,D,Webster,Precinct 8,0
John D. Perdue ,Governor,,D,Webster,Precinct 8,7
Rick Thompson,Governor,,D,Webster,Precinct 8,13
Arne Moltis,Governor,,D,Webster,Precinct 8,0
Natalie E. Tennant ,Governor,,D,Webster,Precinct 8,24
Bill Maloney,Governor,,R,Webster,Precinct 8,9
Ralph William Clark ,Governor,,R,Webster,Precinct 8,0
Larry V. Faircloth ,Governor,,R,Webster,Precinct 8,0
Mark A. Sorsaia ,Governor,,R,Webster,Precinct 8,0
Clark Barnes ,Governor,,R,Webster,Precinct 8,0
Cliff Ellis ,Governor,,R,Webster,Precinct 8,0
Betty Ireland ,Governor,,R,Webster,Precinct 8,6
Mitch B. Carmichael ,Governor,,R,Webster,Precinct 8,1
Earl Ray Tomblin,Governor,,D,Webster,Precinct 10,2
Jeffrey V. Kessler ,Governor,,D,Webster,Precinct 10,0
John D. Perdue ,Governor,,D,Webster,Precinct 10,2
Rick Thompson,Governor,,D,Webster,Precinct 10,6
Arne Moltis,Governor,,D,Webster,Precinct 10,0
Natalie E. Tennant ,Governor,,D,Webster,Precinct 10,1
Bill Maloney,Governor,,R,Webster,Precinct 10,2
Ralph William Clark ,Governor,,R,Webster,Precinct 10,0
Larry V. Faircloth ,Governor,,R,Webster,Precinct 10,0
Mark A. Sorsaia ,Governor,,R,Webster,Precinct 10,0
Clark Barnes ,Governor,,R,Webster,Precinct 10,0
Cliff Ellis ,Governor,,R,Webster,Precinct 10,0
Betty Ireland ,Governor,,R,Webster,Precinct 10,3
Mitch B. Carmichael ,Governor,,R,Webster,Precinct 10,0
Earl Ray Tomblin,Governor,,D,Webster,Precinct 15,26
Jeffrey V. Kessler ,Governor,,D,Webster,Precinct 15,0
John D. Perdue ,Governor,,D,Webster,Precinct 15,13
Rick Thompson,Governor,,D,Webster,Precinct 15,27
Arne Moltis,Governor,,D,Webster,Precinct 15,0
Natalie E. Tennant ,Governor,,D,Webster,Precinct 15,27
Bill Maloney,Governor,,R,Webster,Precinct 15,4
Ralph William Clark ,Governor,,R,Webster,Precinct 15,0
Larry V. Faircloth ,Governor,,R,Webster,Precinct 15,0
Mark A. Sorsaia ,Governor,,R,Webster,Precinct 15,1
Clark Barnes ,Governor,,R,Webster,Precinct 15,2
Cliff Ellis ,Governor,,R,Webster,Precinct 15,0
Betty Ireland ,Governor,,R,Webster,Precinct 15,10
Mitch B. Carmichael ,Governor,,R,Webster,Precinct 15,0
Earl Ray Tomblin,Governor,,D,Webster,Precinct 18,13
Jeffrey V. Kessler ,Governor,,D,Webster,Precinct 18,1
John D. Perdue ,Governor,,D,Webster,Precinct 18,2
Rick Thompson,Governor,,D,Webster,Precinct 18,9
Arne Moltis,Governor,,D,Webster,Precinct 18,0
Natalie E. Tennant ,Governor,,D,Webster,Precinct 18,1
Bill Maloney,Governor,,R,Webster,Precinct 18,3
Ralph William Clark ,Governor,,R,Webster,Precinct 18,0
Larry V. Faircloth ,Governor,,R,Webster,Precinct 18,0
Mark A. Sorsaia ,Governor,,R,Webster,Precinct 18,0
Clark Barnes ,Governor,,R,Webster,Precinct 18,0
Cliff Ellis ,Governor,,R,Webster,Precinct 18,0
Betty Ireland ,Governor,,R,Webster,Precinct 18,1
Mitch B. Carmichael ,Governor,,R,Webster,Precinct 18,0
Earl Ray Tomblin,Governor,,D,Webster,Precinct 21,18
Jeffrey V. Kessler ,Governor,,D,Webster,Precinct 21,0
John D. Perdue ,Governor,,D,Webster,Precinct 21,2
Rick Thompson,Governor,,D,Webster,Precinct 21,16
Arne Moltis,Governor,,D,Webster,Precinct 21,0
Natalie E. Tennant ,Governor,,D,Webster,Precinct 21,15
Bill Maloney,Governor,,R,Webster,Precinct 21,3
Ralph William Clark ,Governor,,R,Webster,Precinct 21,0
Larry V. Faircloth ,Governor,,R,Webster,Precinct 21,0
Mark A. Sorsaia ,Governor,,R,Webster,Precinct 21,0
Clark Barnes ,Governor,,R,Webster,Precinct 21,0
Cliff Ellis ,Governor,,R,Webster,Precinct 21,0
Betty Ireland ,Governor,,R,Webster,Precinct 21,4
Mitch B. Carmichael ,Governor,,R,Webster,Precinct 21,0
Earl Ray Tomblin,Governor,,D,Webster,Precinct 22,29
Jeffrey V. Kessler ,Governor,,D,Webster,Precinct 22,1
John D. Perdue ,Governor,,D,Webster,Precinct 22,6
Rick Thompson,Governor,,D,Webster,Precinct 22,27
Arne Moltis,Governor,,D,Webster,Precinct 22,0
Natalie E. Tennant ,Governor,,D,Webster,Precinct 22,13
Bill Maloney,Governor,,R,Webster,Precinct 22,3
Ralph William Clark ,Governor,,R,Webster,Precinct 22,0
Larry V. Faircloth ,Governor,,R,Webster,Precinct 22,0
Mark A. Sorsaia ,Governor,,R,Webster,Precinct 22,0
Clark Barnes ,Governor,,R,Webster,Precinct 22,0
Cliff Ellis ,Governor,,R,Webster,Precinct 22,1
Betty Ireland ,Governor,,R,Webster,Precinct 22,2
Mitch B. Carmichael ,Governor,,R,Webster,Precinct 22,1
Earl Ray Tomblin,Governor,,D,Webster,Precinct 23,41
Jeffrey V. Kessler ,Governor,,D,Webster,Precinct 23,1
John D. Perdue ,Governor,,D,Webster,Precinct 23,12
