candidate,office,district,party,county,precinct,votes
Bill Maloney,Governor,,R,Mineral ,Precinct 1,9
Ralph William Clark,Governor,,R,Mineral ,Precinct 1,3
Larry V. Faircloth,Governor,,R,Mineral ,Precinct 1,7
Mark A. Sorsaia,Governor,,R,Mineral ,Precinct 1,4
Clark Barnes,Governor,,R,Mineral ,Precinct 1,6
Cliff Ellis,Governor,,R,Mineral ,Precinct 1,0
Betty Ireland,Governor,,R,Mineral ,Precinct 1,8
Mitch B. Carmichael ,Governor,,R,Mineral ,Precinct 1,0
Earl Ray Tomblin,Governor,,D,Mineral ,Precinct 1,5
Jeffrey V Kessler ,Governor,,D,Mineral ,Precinct 1,0
John D. Perdue,Governor,,D,Mineral ,Precinct 1,6
Rick Thompson,Governor,,D,Mineral ,Precinct 1,4
Arne Moltis,Governor,,D,Mineral ,Precinct 1,0
Natalie E. Tennant,Governor,,D,Mineral ,Precinct 1,3
Bill Maloney,Governor,,R,Mineral ,Precinct 2,28
Ralph William Clark,Governor,,R,Mineral ,Precinct 2,1
Larry V. Faircloth,Governor,,R,Mineral ,Precinct 2,4
Mark A. Sorsaia,Governor,,R,Mineral ,Precinct 2,1
Clark Barnes,Governor,,R,Mineral ,Precinct 2,8
Cliff Ellis,Governor,,R,Mineral ,Precinct 2,0
Betty Ireland,Governor,,R,Mineral ,Precinct 2,12
Mitch B. Carmichael ,Governor,,R,Mineral ,Precinct 2,2
Earl Ray Tomblin,Governor,,D,Mineral ,Precinct 2,13
Jeffrey V Kessler ,Governor,,D,Mineral ,Precinct 2,1
John D. Perdue,Governor,,D,Mineral ,Precinct 2,9
Rick Thompson,Governor,,D,Mineral ,Precinct 2,5
Arne Moltis,Governor,,D,Mineral ,Precinct 2,1
Natalie E. Tennant,Governor,,D,Mineral ,Precinct 2,5
Bill Maloney,Governor,,R,Mineral ,Precinct 3,9
Ralph William Clark,Governor,,R,Mineral ,Precinct 3,1
Larry V. Faircloth,Governor,,R,Mineral ,Precinct 3,1
Mark A. Sorsaia,Governor,,R,Mineral ,Precinct 3,0
Clark Barnes,Governor,,R,Mineral ,Precinct 3,5
Cliff Ellis,Governor,,R,Mineral ,Precinct 3,0
Betty Ireland,Governor,,R,Mineral ,Precinct 3,0
Mitch B. Carmichael ,Governor,,R,Mineral ,Precinct 3,0
Earl Ray Tomblin,Governor,,D,Mineral ,Precinct 3,4
Jeffrey V Kessler ,Governor,,D,Mineral ,Precinct 3,0
John D. Perdue,Governor,,D,Mineral ,Precinct 3,1
Rick Thompson,Governor,,D,Mineral ,Precinct 3,1
Arne Moltis,Governor,,D,Mineral ,Precinct 3,0
Natalie E. Tennant,Governor,,D,Mineral ,Precinct 3,3
Bill Maloney,Governor,,R,Mineral ,Precinct 4,18
Ralph William Clark,Governor,,R,Mineral ,Precinct 4,0
Larry V. Faircloth,Governor,,R,Mineral ,Precinct 4,7
Mark A. Sorsaia,Governor,,R,Mineral ,Precinct 4,1
Clark Barnes,Governor,,R,Mineral ,Precinct 4,6
Cliff Ellis,Governor,,R,Mineral ,Precinct 4,0
Betty Ireland,Governor,,R,Mineral ,Precinct 4,6
Mitch B. Carmichael ,Governor,,R,Mineral ,Precinct 4,0
Earl Ray Tomblin,Governor,,D,Mineral ,Precinct 4,11
Jeffrey V Kessler ,Governor,,D,Mineral ,Precinct 4,0
John D. Perdue,Governor,,D,Mineral ,Precinct 4,5
Rick Thompson,Governor,,D,Mineral ,Precinct 4,6
Arne Moltis,Governor,,D,Mineral ,Precinct 4,0
Natalie E. Tennant,Governor,,D,Mineral ,Precinct 4,4
Bill Maloney,Governor,,R,Mineral ,Precinct 5,24
Ralph William Clark,Governor,,R,Mineral ,Precinct 5,2
Larry V. Faircloth,Governor,,R,Mineral ,Precinct 5,8
Mark A. Sorsaia,Governor,,R,Mineral ,Precinct 5,3
Clark Barnes,Governor,,R,Mineral ,Precinct 5,9
Cliff Ellis,Governor,,R,Mineral ,Precinct 5,0
Betty Ireland,Governor,,R,Mineral ,Precinct 5,8
Mitch B. Carmichael ,Governor,,R,Mineral ,Precinct 5,1
Earl Ray Tomblin,Governor,,D,Mineral ,Precinct 5,14
Jeffrey V Kessler ,Governor,,D,Mineral ,Precinct 5,0
John D. Perdue,Governor,,D,Mineral ,Precinct 5,4
Rick Thompson,Governor,,D,Mineral ,Precinct 5,2
Arne Moltis,Governor,,D,Mineral ,Precinct 5,0
Natalie E. Tennant,Governor,,D,Mineral ,Precinct 5,2
Bill Maloney,Governor,,R,Mineral ,Precinct 7,27
Ralph William Clark,Governor,,R,Mineral ,Precinct 7,1
Larry V. Faircloth,Governor,,R,Mineral ,Precinct 7,5
Mark A. Sorsaia,Governor,,R,Mineral ,Precinct 7,3
Clark Barnes,Governor,,R,Mineral ,Precinct 7,2
Cliff Ellis,Governor,,R,Mineral ,Precinct 7,0
Betty Ireland,Governor,,R,Mineral ,Precinct 7,8
Mitch B. Carmichael ,Governor,,R,Mineral ,Precinct 7,2
Earl Ray Tomblin,Governor,,D,Mineral ,Precinct 7,38
Jeffrey V Kessler ,Governor,,D,Mineral ,Precinct 7,1
John D. Perdue,Governor,,D,Mineral ,Precinct 7,15
Rick Thompson,Governor,,D,Mineral ,Precinct 7,8
Arne Moltis,Governor,,D,Mineral ,Precinct 7,0
Natalie E. Tennant,Governor,,D,Mineral ,Precinct 7,3
Bill Maloney,Governor,,R,Mineral ,Precinct 8,11
Ralph William Clark,Governor,,R,Mineral ,Precinct 8,1
Larry V. Faircloth,Governor,,R,Mineral ,Precinct 8,0
Mark A. Sorsaia,Governor,,R,Mineral ,Precinct 8,0
Clark Barnes,Governor,,R,Mineral ,Precinct 8,3
Cliff Ellis,Governor,,R,Mineral ,Precinct 8,0
Betty Ireland,Governor,,R,Mineral ,Precinct 8,5
Mitch B. Carmichael ,Governor,,R,Mineral ,Precinct 8,0
Earl Ray Tomblin,Governor,,D,Mineral ,Precinct 8,11
Jeffrey V Kessler ,Governor,,D,Mineral ,Precinct 8,0
John D. Perdue,Governor,,D,Mineral ,Precinct 8,4
Rick Thompson,Governor,,D,Mineral ,Precinct 8,9
Arne Moltis,Governor,,D,Mineral ,Precinct 8,0
Natalie E. Tennant,Governor,,D,Mineral ,Precinct 8,5
Bill Maloney,Governor,,R,Mineral ,Precinct 9,14
Ralph William Clark,Governor,,R,Mineral ,Precinct 9,1
Larry V. Faircloth,Governor,,R,Mineral ,Precinct 9,9
Mark A. Sorsaia,Governor,,R,Mineral ,Precinct 9,2
Clark Barnes,Governor,,R,Mineral ,Precinct 9,2
Cliff Ellis,Governor,,R,Mineral ,Precinct 9,1
Betty Ireland,Governor,,R,Mineral ,Precinct 9,10
Mitch B. Carmichael ,Governor,,R,Mineral ,Precinct 9,2
Earl Ray Tomblin,Governor,,D,Mineral ,Precinct 9,21
Jeffrey V Kessler ,Governor,,D,Mineral ,Precinct 9,0
John D. Perdue,Governor,,D,Mineral ,Precinct 9,11
Rick Thompson,Governor,,D,Mineral ,Precinct 9,6
Arne Moltis,Governor,,D,Mineral ,Precinct 9,0
Natalie E. Tennant,Governor,,D,Mineral ,Precinct 9,4
Bill Maloney,Governor,,R,Mineral ,Precinct 10,26
Ralph William Clark,Governor,,R,Mineral ,Precinct 10,4
Larry V. Faircloth,Governor,,R,Mineral ,Precinct 10,2
Mark A. Sorsaia,Governor,,R,Mineral ,Precinct 10,3
Clark Barnes,Governor,,R,Mineral ,Precinct 10,7
Cliff Ellis,Governor,,R,Mineral ,Precinct 10,1
Betty Ireland,Governor,,R,Mineral ,Precinct 10,8
Mitch B. Carmichael ,Governor,,R,Mineral ,Precinct 10,0
Earl Ray Tomblin,Governor,,D,Mineral ,Precinct 10,23
Jeffrey V Kessler ,Governor,,D,Mineral ,Precinct 10,1
John D. Perdue,Governor,,D,Mineral ,Precinct 10,7
Rick Thompson,Governor,,D,Mineral ,Precinct 10,12
Arne Moltis,Governor,,D,Mineral ,Precinct 10,0
