candidate,office,district,party,county,precinct,votes
,Registered Voters,,,Monroe,1 Alderson,474
Bill Maloney,Governor,,REP,Monroe,1 Alderson,34
Earl Ray Tomblin,Governor,,DEM,Monroe,1 Alderson,48
Bob Henry Baber,Governor,,MTN,Monroe,1 Alderson,1
Marla Dee Ingels,Governor,,IND,Monroe,1 Alderson,1
Harry V. Bertram,Governor,,ATP,Monroe,1 Alderson,0
,Registered Voters,,,Monroe,3 Bellview,76
Bill Maloney,Governor,,REP,Monroe,3 Bellview,12
Earl Ray Tomblin,Governor,,DEM,Monroe,3 Bellview,22
Bob Henry Baber,Governor,,MTN,Monroe,3 Bellview,1
Marla Dee Ingels,Governor,,IND,Monroe,3 Bellview,1
Harry V. Bertram,Governor,,ATP,Monroe,3 Bellview,0
,Registered Voters,,,Monroe,5 Locust Grove,216
Bill Maloney,Governor,,REP,Monroe,5 Locust Grove,39
Earl Ray Tomblin,Governor,,DEM,Monroe,5 Locust Grove,19
Bob Henry Baber,Governor,,MTN,Monroe,5 Locust Grove,4
Marla Dee Ingels,Governor,,IND,Monroe,5 Locust Grove,2
Harry V. Bertram,Governor,,ATP,Monroe,5 Locust Grove,1
,Registered Voters,,,Monroe,7 Sinks Grove,535
Bill Maloney,Governor,,REP,Monroe,7 Sinks Grove,66
Earl Ray Tomblin,Governor,,DEM,Monroe,7 Sinks Grove,48
Bob Henry Baber,Governor,,MTN,Monroe,7 Sinks Grove,5
Marla Dee Ingels,Governor,,IND,Monroe,7 Sinks Grove,0
Harry V. Bertram,Governor,,ATP,Monroe,7 Sinks Grove,0
,Registered Voters,,,Monroe,8 Highland Green,484
Bill Maloney,Governor,,REP,Monroe,8 Highland Green,46
Earl Ray Tomblin,Governor,,DEM,Monroe,8 Highland Green,46
Bob Henry Baber,Governor,,MTN,Monroe,8 Highland Green,3
Marla Dee Ingels,Governor,,IND,Monroe,8 Highland Green,2
Harry V. Bertram,Governor,,ATP,Monroe,8 Highland Green,0
,Registered Voters,,,Monroe,12 Board Office,582
Bill Maloney,Governor,,REP,Monroe,12 Board Office,74
Earl Ray Tomblin,Governor,,DEM,Monroe,12 Board Office,83
Bob Henry Baber,Governor,,MTN,Monroe,12 Board Office,5
Marla Dee Ingels,Governor,,IND,Monroe,12 Board Office,2
Harry V. Bertram,Governor,,ATP,Monroe,12 Board Office,0
,Registered Voters,,,Monroe,13 Mt. View School,695
Bill Maloney,Governor,,REP,Monroe,13 Mt. View School,86
Earl Ray Tomblin,Governor,,DEM,Monroe,13 Mt. View School,90
Bob Henry Baber,Governor,,MTN,Monroe,13 Mt. View School,10
Marla Dee Ingels,Governor,,IND,Monroe,13 Mt. View School,5
Harry V. Bertram,Governor,,ATP,Monroe,13 Mt. View School,1
,Registered Voters,,,Monroe,16 Gap Mills,777
Bill Maloney,Governor,,REP,Monroe,16 Gap Mills,56
Earl Ray Tomblin,Governor,,DEM,Monroe,16 Gap Mills,56
Bob Henry Baber,Governor,,MTN,Monroe,16 Gap Mills,5
Marla Dee Ingels,Governor,,IND,Monroe,16 Gap Mills,1
Harry V. Bertram,Governor,,ATP,Monroe,16 Gap Mills,3
,Registered Voters,,,Monroe,18 Sweet Springs,155
Bill Maloney,Governor,,REP,Monroe,18 Sweet Springs,19
Earl Ray Tomblin,Governor,,DEM,Monroe,18 Sweet Springs,16
Bob Henry Baber,Governor,,MTN,Monroe,18 Sweet Springs,4
Marla Dee Ingels,Governor,,IND,Monroe,18 Sweet Springs,0
Harry V. Bertram,Governor,,ATP,Monroe,18 Sweet Springs,1
,Registered Voters,,,Monroe,19 Waiteville,150
Bill Maloney,Governor,,REP,Monroe,19 Waiteville,18
Earl Ray Tomblin,Governor,,DEM,Monroe,19 Waiteville,4
Bob Henry Baber,Governor,,MTN,Monroe,19 Waiteville,0
Marla Dee Ingels,Governor,,IND,Monroe,19 Waiteville,0
Harry V. Bertram,Governor,,ATP,Monroe,19 Waiteville,0
,Registered Voters,,,Monroe,22 Greenville,803
Bill Maloney,Governor,,REP,Monroe,22 Greenville,101
Earl Ray Tomblin,Governor,,DEM,Monroe,22 Greenville,119
Bob Henry Baber,Governor,,MTN,Monroe,22 Greenville,5
Marla Dee Ingels,Governor,,IND,Monroe,22 Greenville,3
Harry V. Bertram,Governor,,ATP,Monroe,22 Greenville,0
,Registered Voters,,,Monroe,23 Rock Camp,515
Bill Maloney,Governor,,REP,Monroe,23 Rock Camp,54
Earl Ray Tomblin,Governor,,DEM,Monroe,23 Rock Camp,51
Bob Henry Baber,Governor,,MTN,Monroe,23 Rock Camp,4
Marla Dee Ingels,Governor,,IND,Monroe,23 Rock Camp,1
Harry V. Bertram,Governor,,ATP,Monroe,23 Rock Camp,0
,Registered Voters,,,Monroe,29 Peterstown Middle,826
Bill Maloney,Governor,,REP,Monroe,29 Peterstown Middle,70
Earl Ray Tomblin,Governor,,DEM,Monroe,29 Peterstown Middle,69
Bob Henry Baber,Governor,,MTN,Monroe,29 Peterstown Middle,4
Marla Dee Ingels,Governor,,IND,Monroe,29 Peterstown Middle,2
Harry V. Bertram,Governor,,ATP,Monroe,29 Peterstown Middle,2
,Registered Voters,,,Monroe,30 Peterstown Elem.,1230
Bill Maloney,Governor,,REP,Monroe,30 Peterstown Elem.,105
