candidate,office,district,party,county,precinct,votes
Bill Maloney,Governor,,,Summers,1-Forest Hill,7
Ralph William Clark,Governor,,,Summers,1-Forest Hill,0
Larry V. Faircloth,Governor,,,Summers,1-Forest Hill,0
Mark A. Sorsaia,Governor,,,Summers,1-Forest Hill,1
Clark Barnes,Governor,,,Summers,1-Forest Hill,0
Cliff Ellis,Governor,,,Summers,1-Forest Hill,0
Betty Ireland,Governor,,,Summers,1-Forest Hill,18
Mitch B. Carmichael,Governor,,,Summers,1-Forest Hill,0
Earl Ray Tomblin,Governor,,,Summers,1-Forest Hill,32
Jeffrey V. Kessler,Governor,,,Summers,1-Forest Hill,1
John D. Perdue,Governor,,,Summers,1-Forest Hill,26
Rick Thompson,Governor,,,Summers,1-Forest Hill,16
Arne Moltis,Governor,,,Summers,1-Forest Hill,0
Natalie E. Tennant,Governor,,,Summers,1-Forest Hill,5
Bill Maloney,Governor,,,Summers,4-West End,5
Ralph William Clark,Governor,,,Summers,4-West End,0
Larry V. Faircloth,Governor,,,Summers,4-West End,0
Mark A. Sorsaia,Governor,,,Summers,4-West End,0
Clark Barnes,Governor,,,Summers,4-West End,1
Cliff Ellis,Governor,,,Summers,4-West End,0
Betty Ireland,Governor,,,Summers,4-West End,7
Mitch B. Carmichael,Governor,,,Summers,4-West End,1
Earl Ray Tomblin,Governor,,,Summers,4-West End,43
Jeffrey V. Kessler,Governor,,,Summers,4-West End,1
John D. Perdue,Governor,,,Summers,4-West End,14
Rick Thompson,Governor,,,Summers,4-West End,11
Arne Moltis,Governor,,,Summers,4-West End,1
Natalie E. Tennant,Governor,,,Summers,4-West End,4
Bill Maloney,Governor,,,Summers,7-City Hall,2
Ralph William Clark,Governor,,,Summers,7-City Hall,1
Larry V. Faircloth,Governor,,,Summers,7-City Hall,0
Mark A. Sorsaia,Governor,,,Summers,7-City Hall,0
Clark Barnes,Governor,,,Summers,7-City Hall,0
Cliff Ellis,Governor,,,Summers,7-City Hall,0
Betty Ireland,Governor,,,Summers,7-City Hall,7
Mitch B. Carmichael,Governor,,,Summers,7-City Hall,0
Earl Ray Tomblin,Governor,,,Summers,7-City Hall,18
Jeffrey V. Kessler,Governor,,,Summers,7-City Hall,1
John D. Perdue,Governor,,,Summers,7-City Hall,8
Rick Thompson,Governor,,,Summers,7-City Hall,5
Arne Moltis,Governor,,,Summers,7-City Hall,0
Natalie E. Tennant,Governor,,,Summers,7-City Hall,5
Bill Maloney,Governor,,,Summers,9-Hinton Area,2
Ralph William Clark,Governor,,,Summers,9-Hinton Area,0
Larry V. Faircloth,Governor,,,Summers,9-Hinton Area,0
Mark A. Sorsaia,Governor,,,Summers,9-Hinton Area,1
Clark Barnes,Governor,,,Summers,9-Hinton Area,0
Cliff Ellis,Governor,,,Summers,9-Hinton Area,0
Betty Ireland,Governor,,,Summers,9-Hinton Area,1
Mitch B. Carmichael,Governor,,,Summers,9-Hinton Area,0
Earl Ray Tomblin,Governor,,,Summers,9-Hinton Area,18
Jeffrey V. Kessler,Governor,,,Summers,9-Hinton Area,0
John D. Perdue,Governor,,,Summers,9-Hinton Area,6
Rick Thompson,Governor,,,Summers,9-Hinton Area,4
Arne Moltis,Governor,,,Summers,9-Hinton Area,0
Natalie E. Tennant,Governor,,,Summers,9-Hinton Area,6
Bill Maloney,Governor,,,Summers,11-Bellepoint,14
Ralph William Clark,Governor,,,Summers,11-Bellepoint,0
Larry V. Faircloth,Governor,,,Summers,11-Bellepoint,0
Mark A. Sorsaia,Governor,,,Summers,11-Bellepoint,2
Clark Barnes,Governor,,,Summers,11-Bellepoint,1
Cliff Ellis,Governor,,,Summers,11-Bellepoint,0
Betty Ireland,Governor,,,Summers,11-Bellepoint,16
Mitch B. Carmichael,Governor,,,Summers,11-Bellepoint,0
