candidate,office,district,party,county,precinct,votes
Bill Maloney,Governor,,,Marion,Precinct 38 White Hall Grade School ,30
Ralph William Clark ,Governor,,,Marion,Precinct 38 White Hall Grade School ,0
Larry V. Faircloth ,Governor,,,Marion,Precinct 38 White Hall Grade School ,0
Mark A. Sorsaia ,Governor,,,Marion,Precinct 38 White Hall Grade School ,0
Clark Barnes ,Governor,,,Marion,Precinct 38 White Hall Grade School ,0
Cliff Ellis ,Governor,,,Marion,Precinct 38 White Hall Grade School ,1
Betty Ireland ,Governor,,,Marion,Precinct 38 White Hall Grade School ,16
Mitch B. Carmichael ,Governor,,,Marion,Precinct 38 White Hall Grade School ,0
Earl Ray Tomblin,Governor,,,Marion,Precinct 38 White Hall Grade School ,30
Jeffrey V. Kessler ,Governor,,,Marion,Precinct 38 White Hall Grade School ,1
John D. Perdue ,Governor,,,Marion,Precinct 38 White Hall Grade School ,10
Rick Thompson,Governor,,,Marion,Precinct 38 White Hall Grade School ,22
Arne Moltis,Governor,,,Marion,Precinct 38 White Hall Grade School ,1
Natalie E. Tennant ,Governor,,,Marion,Precinct 38 White Hall Grade School ,31
Bill Maloney,Governor,,,Marion,Precinct 39 White Hall Grade School ,16
Ralph William Clark ,Governor,,,Marion,Precinct 39 White Hall Grade School ,1
Larry V. Faircloth ,Governor,,,Marion,Precinct 39 White Hall Grade School ,0
Mark A. Sorsaia ,Governor,,,Marion,Precinct 39 White Hall Grade School ,0
Clark Barnes ,Governor,,,Marion,Precinct 39 White Hall Grade School ,1
Cliff Ellis ,Governor,,,Marion,Precinct 39 White Hall Grade School ,0
Betty Ireland ,Governor,,,Marion,Precinct 39 White Hall Grade School ,10
Mitch B. Carmichael ,Governor,,,Marion,Precinct 39 White Hall Grade School ,2
Earl Ray Tomblin,Governor,,,Marion,Precinct 39 White Hall Grade School ,21
Jeffrey V. Kessler ,Governor,,,Marion,Precinct 39 White Hall Grade School ,1
John D. Perdue ,Governor,,,Marion,Precinct 39 White Hall Grade School ,6
Rick Thompson,Governor,,,Marion,Precinct 39 White Hall Grade School ,18
Arne Moltis,Governor,,,Marion,Precinct 39 White Hall Grade School ,0
Natalie E. Tennant ,Governor,,,Marion,Precinct 39 White Hall Grade School ,24
Bill Maloney,Governor,,,Marion,Precinct 40 White Hall Grade School ,13
Ralph William Clark ,Governor,,,Marion,Precinct 40 White Hall Grade School ,0
Larry V. Faircloth ,Governor,,,Marion,Precinct 40 White Hall Grade School ,0
Mark A. Sorsaia ,Governor,,,Marion,Precinct 40 White Hall Grade School ,0
Clark Barnes ,Governor,,,Marion,Precinct 40 White Hall Grade School ,5
Cliff Ellis ,Governor,,,Marion,Precinct 40 White Hall Grade School ,0
Betty Ireland ,Governor,,,Marion,Precinct 40 White Hall Grade School ,13
Mitch B. Carmichael ,Governor,,,Marion,Precinct 40 White Hall Grade School ,0
Earl Ray Tomblin,Governor,,,Marion,Precinct 40 White Hall Grade School ,31
Jeffrey V. Kessler ,Governor,,,Marion,Precinct 40 White Hall Grade School ,2
John D. Perdue ,Governor,,,Marion,Precinct 40 White Hall Grade School ,10
Rick Thompson,Governor,,,Marion,Precinct 40 White Hall Grade School ,21
Arne Moltis,Governor,,,Marion,Precinct 40 White Hall Grade School ,0
Natalie E. Tennant ,Governor,,,Marion,Precinct 40 White Hall Grade School ,31
Bill Maloney,Governor,,,Marion,Precinct 41 White Hall Grade School ,23
Ralph William Clark ,Governor,,,Marion,Precinct 41 White Hall Grade School ,2
Larry V. Faircloth ,Governor,,,Marion,Precinct 41 White Hall Grade School ,0
Mark A. Sorsaia ,Governor,,,Marion,Precinct 41 White Hall Grade School ,0
Clark Barnes ,Governor,,,Marion,Precinct 41 White Hall Grade School ,2
Cliff Ellis ,Governor,,,Marion,Precinct 41 White Hall Grade School ,0
Betty Ireland ,Governor,,,Marion,Precinct 41 White Hall Grade School ,8
Mitch B. Carmichael ,Governor,,,Marion,Precinct 41 White Hall Grade School ,0
Earl Ray Tomblin,Governor,,,Marion,Precinct 41 White Hall Grade School ,13
Jeffrey V. Kessler ,Governor,,,Marion,Precinct 41 White Hall Grade School ,0
John D. Perdue ,Governor,,,Marion,Precinct 41 White Hall Grade School ,5
Rick Thompson,Governor,,,Marion,Precinct 41 White Hall Grade School ,7
Arne Moltis,Governor,,,Marion,Precinct 41 White Hall Grade School ,0
Natalie E. Tennant ,Governor,,,Marion,Precinct 41 White Hall Grade School ,24
Bill Maloney,Governor,,,Marion,Precinct 42 Watson Grade School ,15
Ralph William Clark ,Governor,,,Marion,Precinct 42 Watson Grade School ,0
Larry V. Faircloth ,Governor,,,Marion,Precinct 42 Watson Grade School ,1
Mark A. Sorsaia ,Governor,,,Marion,Precinct 42 Watson Grade School ,2
Clark Barnes ,Governor,,,Marion,Precinct 42 Watson Grade School ,1
Cliff Ellis ,Governor,,,Marion,Precinct 42 Watson Grade School ,0
Betty Ireland ,Governor,,,Marion,Precinct 42 Watson Grade School ,8
Mitch B. Carmichael ,Governor,,,Marion,Precinct 42 Watson Grade School ,0
Earl Ray Tomblin,Governor,,,Marion,Precinct 42 Watson Grade School ,22
Jeffrey V. Kessler ,Governor,,,Marion,Precinct 42 Watson Grade School ,5
John D. Perdue ,Governor,,,Marion,Precinct 42 Watson Grade School ,13
Rick Thompson,Governor,,,Marion,Precinct 42 Watson Grade School ,30
Arne Moltis,Governor,,,Marion,Precinct 42 Watson Grade School ,0
Natalie E. Tennant ,Governor,,,Marion,Precinct 42 Watson Grade School ,39
Bill Maloney,Governor,,,Marion,Precinct 43 Watson Grade School ,18
Ralph William Clark ,Governor,,,Marion,Precinct 43 Watson Grade School ,1
Larry V. Faircloth ,Governor,,,Marion,Precinct 43 Watson Grade School ,0
Mark A. Sorsaia ,Governor,,,Marion,Precinct 43 Watson Grade School ,2
Clark Barnes ,Governor,,,Marion,Precinct 43 Watson Grade School ,1
Cliff Ellis ,Governor,,,Marion,Precinct 43 Watson Grade School ,0
Betty Ireland ,Governor,,,Marion,Precinct 43 Watson Grade School ,11
Mitch B. Carmichael ,Governor,,,Marion,Precinct 43 Watson Grade School ,0
Earl Ray Tomblin,Governor,,,Marion,Precinct 43 Watson Grade School ,37
Jeffrey V. Kessler ,Governor,,,Marion,Precinct 43 Watson Grade School ,1
John D. Perdue ,Governor,,,Marion,Precinct 43 Watson Grade School ,23
Rick Thompson,Governor,,,Marion,Precinct 43 Watson Grade School ,19
Arne Moltis,Governor,,,Marion,Precinct 43 Watson Grade School ,0
Natalie E. Tennant ,Governor,,,Marion,Precinct 43 Watson Grade School ,34
Bill Maloney,Governor,,,Marion,Precinct 45 Watson Grade School ,15
Ralph William Clark ,Governor,,,Marion,Precinct 45 Watson Grade School ,3
Larry V. Faircloth ,Governor,,,Marion,Precinct 45 Watson Grade School ,0
Mark A. Sorsaia ,Governor,,,Marion,Precinct 45 Watson Grade School ,1
Clark Barnes ,Governor,,,Marion,Precinct 45 Watson Grade School ,2
Cliff Ellis ,Governor,,,Marion,Precinct 45 Watson Grade School ,1
Betty Ireland ,Governor,,,Marion,Precinct 45 Watson Grade School ,10
Mitch B. Carmichael ,Governor,,,Marion,Precinct 45 Watson Grade School ,1
Earl Ray Tomblin,Governor,,,Marion,Precinct 45 Watson Grade School ,39
Jeffrey V. Kessler ,Governor,,,Marion,Precinct 45 Watson Grade School ,3
John D. Perdue ,Governor,,,Marion,Precinct 45 Watson Grade School ,20
Rick Thompson,Governor,,,Marion,Precinct 45 Watson Grade School ,26
Arne Moltis,Governor,,,Marion,Precinct 45 Watson Grade School ,1
Natalie E. Tennant ,Governor,,,Marion,Precinct 45 Watson Grade School ,48
Bill Maloney,Governor,,,Marion,Precinct 47 Hutchinson Community Building ,4
Ralph William Clark ,Governor,,,Marion,Precinct 47 Hutchinson Community Building ,0
Larry V. Faircloth ,Governor,,,Marion,Precinct 47 Hutchinson Community Building ,0
Mark A. Sorsaia ,Governor,,,Marion,Precinct 47 Hutchinson Community Building ,0
Clark Barnes ,Governor,,,Marion,Precinct 47 Hutchinson Community Building ,0
Cliff Ellis ,Governor,,,Marion,Precinct 47 Hutchinson Community Building ,0
Betty Ireland ,Governor,,,Marion,Precinct 47 Hutchinson Community Building ,6
Mitch B. Carmichael ,Governor,,,Marion,Precinct 47 Hutchinson Community Building ,0
Earl Ray Tomblin,Governor,,,Marion,Precinct 47 Hutchinson Community Building ,8
Jeffrey V. Kessler ,Governor,,,Marion,Precinct 47 Hutchinson Community Building ,0
John D. Perdue ,Governor,,,Marion,Precinct 47 Hutchinson Community Building ,2
Rick Thompson,Governor,,,Marion,Precinct 47 Hutchinson Community Building ,17
Arne Moltis,Governor,,,Marion,Precinct 47 Hutchinson Community Building ,0
Natalie E. Tennant ,Governor,,,Marion,Precinct 47 Hutchinson Community Building ,10
Bill Maloney,Governor,,,Marion,Precinct 48 Watson Grade School ,11
Ralph William Clark ,Governor,,,Marion,Precinct 48 Watson Grade School ,0
