candidate,office,district,party,county,precinct,votes
Jeffrey V. Kessler,Governor,,,Tucker,Precinct 3,2
John D. Perdue,Governor,,,Tucker,Precinct 3,13
Rick Thompson,Governor,,,Tucker,Precinct 3,21
Arne Moltis,Governor,,,Tucker,Precinct 3,0
Natalie E. Tennant,Governor,,,Tucker,Precinct 3,13
Bill Maloney,Governor,,,Tucker,Precinct 3,15
Ralph William Clark,Governor,,,Tucker,Precinct 3,0
Larry V. Faircloth,Governor,,,Tucker,Precinct 3,0
Mark A. Sorsaia,Governor,,,Tucker,Precinct 3,1
Clark Barnes,Governor,,,Tucker,Precinct 3,14
Cliff Ellis,Governor,,,Tucker,Precinct 3,0
Betty Ireland,Governor,,,Tucker,Precinct 3,4
Mitch B. Carmichael,Governor,,,Tucker,Precinct 3,1
,Registered Voters,,Democratic,Tucker,Precinct 4,0
,Registered Voters,,Republican,Tucker,Precinct 4,0
,Ballots Cast,,Democratic,Tucker,Precinct 4,55
,Ballots Cast,,Republican,Tucker,Precinct 4,37
Earl Ray Tomblin,Governor,,,Tucker,Precinct 4,28
Jeffrey V. Kessler,Governor,,,Tucker,Precinct 4,1
John D. Perdue,Governor,,,Tucker,Precinct 4,5
Rick Thompson,Governor,,,Tucker,Precinct 4,9
Arne Moltis,Governor,,,Tucker,Precinct 4,0
Natalie E. Tennant,Governor,,,Tucker,Precinct 4,10
Bill Maloney,Governor,,,Tucker,Precinct 4,16
Ralph William Clark,Governor,,,Tucker,Precinct 4,2
Larry V. Faircloth,Governor,,,Tucker,Precinct 4,0
Mark A. Sorsaia,Governor,,,Tucker,Precinct 4,0
Clark Barnes,Governor,,,Tucker,Precinct 4,7
Cliff Ellis,Governor,,,Tucker,Precinct 4,0
Betty Ireland,Governor,,,Tucker,Precinct 4,11
Mitch B. Carmichael,Governor,,,Tucker,Precinct 4,0
,Registered Voters,,Democratic,Tucker,Precinct 5,0
,Registered Voters,,Republican,Tucker,Precinct 5,0
,Ballots Cast,,Democratic,Tucker,Precinct 5,100
,Ballots Cast,,Republican,Tucker,Precinct 5,53
Earl Ray Tomblin,Governor,,,Tucker,Precinct 5,49
Jeffrey V. Kessler,Governor,,,Tucker,Precinct 5,1
John D. Perdue,Governor,,,Tucker,Precinct 5,12
Rick Thompson,Governor,,,Tucker,Precinct 5,20
Arne Moltis,Governor,,,Tucker,Precinct 5,1
Natalie E. Tennant,Governor,,,Tucker,Precinct 5,17
Bill Maloney,Governor,,,Tucker,Precinct 5,23
Ralph William Clark,Governor,,,Tucker,Precinct 5,0
Larry V. Faircloth,Governor,,,Tucker,Precinct 5,0
Mark A. Sorsaia,Governor,,,Tucker,Precinct 5,2
Clark Barnes,Governor,,,Tucker,Precinct 5,8
Cliff Ellis,Governor,,,Tucker,Precinct 5,0
Betty Ireland,Governor,,,Tucker,Precinct 5,17
Mitch B. Carmichael,Governor,,,Tucker,Precinct 5,1
,Registered Voters,,Democratic,Tucker,Precinct 10,0
,Registered Voters,,Republican,Tucker,Precinct 10,0
,Ballots Cast,,Democratic,Tucker,Precinct 10,37
,Ballots Cast,,Republican,Tucker,Precinct 10,17
Earl Ray Tomblin,Governor,,,Tucker,Precinct 10,18
Jeffrey V. Kessler,Governor,,,Tucker,Precinct 10,1
John D. Perdue,Governor,,,Tucker,Precinct 10,4
Rick Thompson,Governor,,,Tucker,Precinct 10,10
Arne Moltis,Governor,,,Tucker,Precinct 10,0
Natalie E. Tennant,Governor,,,Tucker,Precinct 10,4
Bill Maloney,Governor,,,Tucker,Precinct 10,13
Ralph William Clark,Governor,,,Tucker,Precinct 10,0
Larry V. Faircloth,Governor,,,Tucker,Precinct 10,0
Mark A. Sorsaia,Governor,,,Tucker,Precinct 10,0
Clark Barnes,Governor,,,Tucker,Precinct 10,2
Cliff Ellis,Governor,,,Tucker,Precinct 10,0
Betty Ireland,Governor,,,Tucker,Precinct 10,3
Mitch B. Carmichael,Governor,,,Tucker,Precinct 10,0
,Registered Voters,,Democratic,Tucker,Precinct 12,0
,Registered Voters,,Republican,Tucker,Precinct 12,0
,Ballots Cast,,Democratic,Tucker,Precinct 12,74
,Ballots Cast,,Republican,Tucker,Precinct 12,20
Earl Ray Tomblin,Governor,,,Tucker,Precinct 12,20
Jeffrey V. Kessler,Governor,,,Tucker,Precinct 12,0
John D. Perdue,Governor,,,Tucker,Precinct 12,9
Rick Thompson,Governor,,,Tucker,Precinct 12,18
Arne Moltis,Governor,,,Tucker,Precinct 12,0
Natalie E. Tennant,Governor,,,Tucker,Precinct 12,18
Bill Maloney,Governor,,,Tucker,Precinct 12,11
Ralph William Clark,Governor,,,Tucker,Precinct 12,0
Larry V. Faircloth,Governor,,,Tucker,Precinct 12,2
Mark A. Sorsaia,Governor,,,Tucker,Precinct 12,0
Clark Barnes,Governor,,,Tucker,Precinct 12,2
Cliff Ellis,Governor,,,Tucker,Precinct 12,0
Betty Ireland,Governor,,,Tucker,Precinct 12,5
Mitch B. Carmichael,Governor,,,Tucker,Precinct 12,0
,Registered Voters,,Democratic,Tucker,Precinct 14,0
,Registered Voters,,Republican,Tucker,Precinct 14,0
,Ballots Cast,,Democratic,Tucker,Precinct 14,28
,Ballots Cast,,Republican,Tucker,Precinct 14,17
Earl Ray Tomblin,Governor,,,Tucker,Precinct 14,15
Jeffrey V. Kessler,Governor,,,Tucker,Precinct 14,0
John D. Perdue,Governor,,,Tucker,Precinct 14,3
Rick Thompson,Governor,,,Tucker,Precinct 14,3
Arne Moltis,Governor,,,Tucker,Precinct 14,0
Natalie E. Tennant,Governor,,,Tucker,Precinct 14,8
Bill Maloney,Governor,,,Tucker,Precinct 14,7
Ralph William Clark,Governor,,,Tucker,Precinct 14,0
Larry V. Faircloth,Governor,,,Tucker,Precinct 14,0
Mark A. Sorsaia,Governor,,,Tucker,Precinct 14,0
Clark Barnes,Governor,,,Tucker,Precinct 14,5
Cliff Ellis,Governor,,,Tucker,Precinct 14,0
Betty Ireland,Governor,,,Tucker,Precinct 14,5
Mitch B. Carmichael,Governor,,,Tucker,Precinct 14,0
,Registered Voters,,Democratic,Tucker,Precinct 15,0
,Registered Voters,,Republican,Tucker,Precinct 15,0
,Ballots Cast,,Democratic,Tucker,Precinct 15,67
,Ballots Cast,,Republican,Tucker,Precinct 15,42
Earl Ray Tomblin,Governor,,,Tucker,Precinct 15,19
Jeffrey V. Kessler,Governor,,,Tucker,Precinct 15,4
John D. Perdue,Governor,,,Tucker,Precinct 15,5
Rick Thompson,Governor,,,Tucker,Precinct 15,18
Arne Moltis,Governor,,,Tucker,Precinct 15,0
Natalie E. Tennant,Governor,,,Tucker,Precinct 15,21
Bill Maloney,Governor,,,Tucker,Precinct 15,21
Ralph William Clark,Governor,,,Tucker,Precinct 15,0
Larry V. Faircloth,Governor,,,Tucker,Precinct 15,2
Mark A. Sorsaia,Governor,,,Tucker,Precinct 15,3
Clark Barnes,Governor,,,Tucker,Precinct 15,9
Cliff Ellis,Governor,,,Tucker,Precinct 15,0
Betty Ireland,Governor,,,Tucker,Precinct 15,9
Mitch B. Carmichael,Governor,,,Tucker,Precinct 15,0
,Registered Voters,,Democratic,Tucker,Precinct 16,0
,Registered Voters,,Republican,Tucker,Precinct 16,0
,Ballots Cast,,Democratic,Tucker,Precinct 16,72
,Ballots Cast,,Republican,Tucker,Precinct 16,24
Earl Ray Tomblin,Governor,,,Tucker,Precinct 16,35
Jeffrey V. Kessler,Governor,,,Tucker,Precinct 16,1
John D. Perdue,Governor,,,Tucker,Precinct 16,11
Rick Thompson,Governor,,,Tucker,Precinct 16,10
Arne Moltis,Governor,,,Tucker,Precinct 16,1
Natalie E. Tennant,Governor,,,Tucker,Precinct 16,11
Bill Maloney,Governor,,,Tucker,Precinct 16,16
Ralph William Clark,Governor,,,Tucker,Precinct 16,1
Larry V. Faircloth,Governor,,,Tucker,Precinct 16,0
Mark A. Sorsaia,Governor,,,Tucker,Precinct 16,0
Clark Barnes,Governor,,,Tucker,Precinct 16,3
Cliff Ellis,Governor,,,Tucker,Precinct 16,0
Betty Ireland,Governor,,,Tucker,Precinct 16,5
Mitch B. Carmichael,Governor,,,Tucker,Precinct 16,0
,Registered Voters,,Democratic,Tucker,Precinct 24,0
,Registered Voters,,Republican,Tucker,Precinct 24,0
,Ballots Cast,,Democratic,Tucker,Precinct 24,71
,Ballots Cast,,Republican,Tucker,Precinct 24,35
Earl Ray Tomblin,Governor,,,Tucker,Precinct 24,33
Jeffrey V. Kessler,Governor,,,Tucker,Precinct 24,2
John D. Perdue,Governor,,,Tucker,Precinct 24,5
Rick Thompson,Governor,,,Tucker,Precinct 24,20
Arne Moltis,Governor,,,Tucker,Precinct 24,0
Natalie E. Tennant,Governor,,,Tucker,Precinct 24,10
Bill Maloney,Governor,,,Tucker,Precinct 24,19
Ralph William Clark,Governor,,,Tucker,Precinct 24,0
Larry V. Faircloth,Governor,,,Tucker,Precinct 24,1
Mark A. Sorsaia,Governor,,,Tucker,Precinct 24,0
Clark Barnes,Governor,,,Tucker,Precinct 24,8
Cliff Ellis,Governor,,,Tucker,Precinct 24,0
Betty Ireland,Governor,,,Tucker,Precinct 24,6
Mitch B. Carmichael,Governor,,,Tucker,Precinct 24,0
