year,election,office,party,candidate,county,votes,winner
1952,general,Commisioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Marshall,8944,
1952,general,Commisioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Mason,5809,
1952,general,Commisioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Mercer,12657,
1952,general,Commisioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Mineral,5316,
1952,general,Commisioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Mingo,6413,
1952,general,Commisioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Monongalia,12221,
1952,general,Commisioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Monroe,3326,
1952,general,Commisioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Morgan,2613,
1952,general,Commisioner of Agriculture,REP,Wm. B. (Bod) Rhodes,McDowell,9789,
1952,general,Commisioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Nicholas,4094,
1952,general,Commisioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Ohio,18963,
1952,general,Commisioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Pendleton,1787,
1952,general,Commisioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Pleasants,1818,
1952,general,Commisioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Pocahontas,2702,
1952,general,Commisioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Preston,7635,
1952,general,Commisioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Putnam,4808,
1952,general,Commisioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Raleigh,12732,
1952,general,Commisioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Randolph,5022,
1952,general,Commisioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Ritchie,4015,
1952,general,Commisioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Roane,4737,
1952,general,Commisioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Summers,3225,
1952,general,Commisioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Taylor,4469,
1952,general,Commisioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Tucker,2085,
1952,general,Commisioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Tyler,3362,
1952,general,Commisioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Upshur,5721,
1952,general,Commisioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Wayne,6561,
1952,general,Commisioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Webster,2108,
1952,general,Commisioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Wetzel,4024,
1952,general,Commisioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Wirt,1415,
1952,general,Commisioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Wood,18688,
1952,general,Commisioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Wyoming,5719,
