year,election,office,party,candidate,county,votes,winner
1952,primary,Attorney General,REP,Harold B. Eagle,Totals,35798,
1952,primary,Attorney General,REP,Harold B. Eagle,Barbour,365,
1952,primary,Attorney General,REP,Harold B. Eagle,Berkeley,654,
1952,primary,Attorney General,REP,Harold B. Eagle,Boone,268,
1952,primary,Attorney General,REP,Harold B. Eagle,Braxton,297,
1952,primary,Attorney General,REP,Harold B. Eagle,Brooke,470,
1952,primary,Attorney General,REP,Harold B. Eagle,Cabell,1558,
1952,primary,Attorney General,REP,Harold B. Eagle,Calhoun,158,
1952,primary,Attorney General,REP,Harold B. Eagle,Clay,325,
1952,primary,Attorney General,REP,Harold B. Eagle,Doddridge,299,
1952,primary,Attorney General,REP,Harold B. Eagle,Fayette,1429,
1952,primary,Attorney General,REP,Harold B. Eagle,Gilmer,120,
1952,primary,Attorney General,REP,Harold B. Eagle,Grant,431,
1952,primary,Attorney General,REP,Harold B. Eagle,Greenbrier,1162,
1952,primary,Attorney General,REP,Harold B. Eagle,Hampshire,76,
1952,primary,Attorney General,REP,Harold B. Eagle,Hancock,643,
1952,primary,Attorney General,REP,Harold B. Eagle,Hardy,89,
1952,primary,Attorney General,REP,Harold B. Eagle,Harrison,1233,
1952,primary,Attorney General,REP,Harold B. Eagle,Jackson,490,
1952,primary,Attorney General,REP,Harold B. Eagle,Jefferson,140,
1952,primary,Attorney General,REP,Harold B. Eagle,Kanawha,1915,
1952,primary,Attorney General,REP,Harold B. Eagle,Lewis,680,
1952,primary,Attorney General,REP,Harold B. Eagle,Lincoln,222,
1952,primary,Attorney General,REP,Harold B. Eagle,Logan,547,
1952,primary,Attorney General,REP,Harold B. Eagle,Marion,381,
1952,primary,Attorney General,REP,Harold B. Eagle,Marshall,777,
1952,primary,Attorney General,REP,Harold B. Eagle,Mason,380,
1952,primary,Attorney General,REP,Harold B. Eagle,Mercer,2455,
1952,primary,Attorney General,REP,Harold B. Eagle,Mineral,573,
1952,primary,Attorney General,REP,Harold B. Eagle,Mingo,346,
1952,primary,Attorney General,REP,Harold B. Eagle,Monongalia,836,
1952,primary,Attorney General,REP,Harold B. Eagle,Monroe,1027,
1952,primary,Attorney General,REP,Harold B. Eagle,Morgan,298,
1952,primary,Attorney General,REP,Harold B. Eagle,McDowell,1129,
1952,primary,Attorney General,REP,Harold B. Eagle,Nicholas,442,
1952,primary,Attorney General,REP,Harold B. Eagle,Ohio,1518,
1952,primary,Attorney General,REP,Harold B. Eagle,Pendleton,197,
1952,primary,Attorney General,REP,Harold B. Eagle,Pleasants,172,
1952,primary,Attorney General,REP,Harold B. Eagle,Pocahontas,491,
1952,primary,Attorney General,REP,Harold B. Eagle,Preston,754,
1952,primary,Attorney General,REP,Harold B. Eagle,Putnam,352,
1952,primary,Attorney General,REP,Harold B. Eagle,Raleigh,3133,
1952,primary,Attorney General,REP,Harold B. Eagle,Randolph,309,
1952,primary,Attorney General,REP,Harold B. Eagle,Ritchie,470,
1952,primary,Attorney General,REP,Harold B. Eagle,Roane,425,
1952,primary,Attorney General,REP,Harold B. Eagle,Summers,1165,
1952,primary,Attorney General,REP,Harold B. Eagle,Taylor,286,
1952,primary,Attorney General,REP,Harold B. Eagle,Tucker,189,
1952,primary,Attorney General,REP,Harold B. Eagle,Tyler,301,
1952,primary,Attorney General,REP,Harold B. Eagle,Upshur,621,
1952,primary,Attorney General,REP,Harold B. Eagle,Wayne,348,
1952,primary,Attorney General,REP,Harold B. Eagle,Webster,152,
1952,primary,Attorney General,REP,Harold B. Eagle,Wetzel,205,
1952,primary,Attorney General,REP,Harold B. Eagle,Wirt,156,
1952,primary,Attorney General,REP,Harold B. Eagle,Wood,1432,
1952,primary,Attorney General,REP,Harold B. Eagle,Wyoming,907,
