year,election,office,party,district,candidate,county,votes,winner
1952,primary,State Senate,REP,1,Pete Capito,Totals,2274,
1952,primary,State Senate,REP,1,Pete Capito,Brooke,321,
1952,primary,State Senate,REP,1,Pete Capito,Hancock,831,
1952,primary,State Senate,REP,1,Pete Capito,Ohio,1122,
1952,primary,State Senate,REP,1,David N. Thomas,Totals,16481,TRUE
1952,primary,State Senate,REP,1,David N. Thomas,Brooke,2615,
1952,primary,State Senate,REP,1,David N. Thomas,Hancock,4263,
1952,primary,State Senate,REP,1,David N. Thomas,Ohio,9603,
1952,primary,State Senate,REP,2,Theodore M. (Ted) Bowers,Totals,7259,TRUE
1952,primary,State Senate,REP,2,Theodore M. (Ted) Bowers,Doddridge,822,
1952,primary,State Senate,REP,2,Theodore M. (Ted) Bowers,Marshall,3938,
1952,primary,State Senate,REP,2,Theodore M. (Ted) Bowers,Tyler,1129,
1952,primary,State Senate,REP,2,Theodore M. (Ted) Bowers,Wetzel,1370,
1952,primary,State Senate,REP,2,A. Emerson Doak,Totals,3636,
1952,primary,State Senate,REP,2,A. Emerson Doak,Doddridge,825,
1952,primary,State Senate,REP,2,A. Emerson Doak,Marshall,1327,
1952,primary,State Senate,REP,2,A. Emerson Doak,Tyler,1040,
1952,primary,State Senate,REP,2,A. Emerson Doak,Wetzel,444,
1952,primary,State Senate,REP,3,Harry E. Moats,Totals,10530,TRUE
1952,primary,State Senate,REP,3,Harry E. Moats,Calhoun,478,
1952,primary,State Senate,REP,3,Harry E. Moats,Pleasants,226,
1952,primary,State Senate,REP,3,Harry E. Moats,Ritchie,2087,
1952,primary,State Senate,REP,3,Harry E. Moats,Wirt,621,
1952,primary,State Senate,REP,3,Harry E. Moats,Wood,7118,
1952,primary,State Senate,REP,3,J.C. Powell,Totals,4918,
1952,primary,State Senate,REP,3,J.C. Powell,Calhoun,199,
1952,primary,State Senate,REP,3,J.C. Powell,Pleasants,804,
1952,primary,State Senate,REP,3,J.C. Powell,Ritchie,1055,
1952,primary,State Senate,REP,3,J.C. Powell,Wirt,168,
1952,primary,State Senate,REP,3,J.C. Powell,Wood,2692,
1952,primary,State Senate,REP,4,Bartow Jones,Totals,11452,TRUE
1952,primary,State Senate,REP,4,Bartow Jones,Clay,1054,
1952,primary,State Senate,REP,4,Bartow Jones,Jackson,2763,
1952,primary,State Senate,REP,4,Bartow Jones,Mason,3343,
1952,primary,State Senate,REP,4,Bartow Jones,Putnam,2002,
1952,primary,State Senate,REP,4,Bartow Jones,Roane,2290,
1952,primary,State Senate,REP,5,Clyde B. Pinson,Totals,4707,TRUE
1952,primary,State Senate,REP,5,Clyde B. Pinson,Cabell,2896,
1952,primary,State Senate,REP,5,Clyde B. Pinson,Wayne,1811,
1952,primary,State Senate,REP,6,Dr. C.L. Dove,Totals,5529,TRUE
1952,primary,State Senate,REP,6,Dr. C.L. Dove,McDowell,1847,
1952,primary,State Senate,REP,6,Dr. C.L. Dove,Mingo,3682,
1952,primary,State Senate,REP,7,Harold McCloud,Totals,5595,TRUE
1952,primary,State Senate,REP,7,Harold McCloud,Boone,1122,
1952,primary,State Senate,REP,7,Harold McCloud,Lincoln,1667,
1952,primary,State Senate,REP,7,Harold McCloud,Logan,2806,
1952,primary,State Senate,REP,8,Harold H. Neff,Totals,19848,TRUE
1952,primary,State Senate,REP,8,Harold H. Neff,Kanawha,19848,
1952,primary,State Senate,REP,8,Herman D. Rollins,Totals,7665,
1952,primary,State Senate,REP,8,Herman D. Rollins,Kanawha,7665,
1952,primary,State Senate,REP,9,L.W. (Lima) Beane,Totals,7397,TRUE
1952,primary,State Senate,REP,9,L.W. (Lima) Beane,Raleigh,5168,
1952,primary,State Senate,REP,9,L.W. (Lima) Beane,Wyoming,2229,
1952,primary,State Senate,REP,10,Robert L. Stewart,Totals,2668,
1952,primary,State Senate,REP,10,Robert L. Stewart,Mercer,1992,
1952,primary,State Senate,REP,10,Robert L. Stewart,Monroe,380,
1952,primary,State Senate,REP,10,Robert L. Stewart,Summers,296,
1952,primary,State Senate,REP,10,G.K. White,Totals,5108,TRUE
1952,primary,State Senate,REP,10,G.K. White,Mercer,3292,
1952,primary,State Senate,REP,10,G.K. White,Monroe,1046,
1952,primary,State Senate,REP,10,G.K. White,Summers,770,
1952,primary,State Senate,REP,14,John F. Barr,Totals,9421,TRUE
1952,primary,State Senate,REP,14,John F. Barr,Marion,5442,
1952,primary,State Senate,REP,14,John F. Barr,Monongalia,3979,
1952,primary,State Senate,REP,14,Louis D. Meisel,Totals,4399,
1952,primary,State Senate,REP,14,Louis D. Meisel,Marion,1935,
1952,primary,State Senate,REP,14,Louis D. Meisel,Monongalia,2464,
1952,primary,State Senate,REP,15,Wm. C. Lawson,Totals,6645,
