year,election,office,party,candidate,county,votes,winner
1952,general,Auditor,REP,Edgar B. Sims,Totals,463558,TRUE
1952,general,Auditor,REP,Edgar B. Sims,Barbour,4534,
1952,general,Auditor,REP,Edgar B. Sims,Berkeley,7464,
1952,general,Auditor,REP,Edgar B. Sims,Boone,8218,
1952,general,Auditor,REP,Edgar B. Sims,Braxton,4392,
1952,general,Auditor,REP,Edgar B. Sims,Brooke,7544,
1952,general,Auditor,REP,Edgar B. Sims,Cabell,23039,
1952,general,Auditor,REP,Edgar B. Sims,Calhoun,2162,
1952,general,Auditor,REP,Edgar B. Sims,Clay,2768,
1952,general,Auditor,REP,Edgar B. Sims,Doddridge,1068,
1952,general,Auditor,REP,Edgar B. Sims,Fayette,22519,
1952,general,Auditor,REP,Edgar B. Sims,Gilmer,2412,
1952,general,Auditor,REP,Edgar B. Sims,Grant,728,
1952,general,Auditor,REP,Edgar B. Sims,Greenbrier,8457,
1952,general,Auditor,REP,Edgar B. Sims,Hampshire,2636,
1952,general,Auditor,REP,Edgar B. Sims,Hancock,9524,
1952,general,Auditor,REP,Edgar B. Sims,Hardy,2554,
1952,general,Auditor,REP,Edgar B. Sims,Harrison,21436,
1952,general,Auditor,REP,Edgar B. Sims,Jackson,2781,
1952,general,Auditor,REP,Edgar B. Sims,Jefferson,4293,
1952,general,Auditor,REP,Edgar B. Sims,Kanawha,56406,
1952,general,Auditor,REP,Edgar B. Sims,Lewis,3570,
1952,general,Auditor,REP,Edgar B. Sims,Lincoln,5117,
1952,general,Auditor,REP,Edgar B. Sims,Logan,19503,
1952,general,Auditor,REP,Edgar B. Sims,Marion,20100,
1952,general,Auditor,REP,Edgar B. Sims,Marshall,8645,
1952,general,Auditor,REP,Edgar B. Sims,Mason,3948,
1952,general,Auditor,REP,Edgar B. Sims,Mercer,17792,
1952,general,Auditor,REP,Edgar B. Sims,Mineral,4640,
1952,general,Auditor,REP,Edgar B. Sims,Mingo,13081,
1952,general,Auditor,REP,Edgar B. Sims,Monongalia,12997,
1952,general,Auditor,REP,Edgar B. Sims,Monroe,2933,
1952,general,Auditor,REP,Edgar B. Sims,Morgan,1185,
1952,general,Auditor,REP,Edgar B. Sims,McDowell,24720,
1952,general,Auditor,REP,Edgar B. Sims,Nicholas,5714,
1952,general,Auditor,REP,Edgar B. Sims,Ohio,17114,
1952,general,Auditor,REP,Edgar B. Sims,Pendleton,2080,
1952,general,Auditor,REP,Edgar B. Sims,Pleasants,1682,
1952,general,Auditor,REP,Edgar B. Sims,Pocahontas,2810,
1952,general,Auditor,REP,Edgar B. Sims,Preston,4314,
1952,general,Auditor,REP,Edgar B. Sims,Putnam,4769,
1952,general,Auditor,REP,Edgar B. Sims,Raleigh,22563,
1952,general,Auditor,REP,Edgar B. Sims,Randolph,7102,
1952,general,Auditor,REP,Edgar B. Sims,Ritchie,1728,
1952,general,Auditor,REP,Edgar B. Sims,Roane,3668,
1952,general,Auditor,REP,Edgar B. Sims,Summers,4521,
1952,general,Auditor,REP,Edgar B. Sims,Taylor,3789,
1952,general,Auditor,REP,Edgar B. Sims,Tucker,2559,
1952,general,Auditor,REP,Edgar B. Sims,Tyler,1541,
1952,general,Auditor,REP,Edgar B. Sims,Upshur,2378,
1952,general,Auditor,REP,Edgar B. Sims,Wayne,8750,
1952,general,Auditor,REP,Edgar B. Sims,Webster,3743,
1952,general,Auditor,REP,Edgar B. Sims,Wetzel,4481,
1952,general,Auditor,REP,Edgar B. Sims,Wirt,1108,
1952,general,Auditor,REP,Edgar B. Sims,Wood,14872,
1952,general,Auditor,REP,Edgar B. Sims,Wyoming,9106,
1952,general,Auditor,REP,Brad Sayre,Totals,400122,
1952,general,Auditor,REP,Brad Sayre,Barbour,4368,
1952,general,Auditor,REP,Brad Sayre,Berkeley,7528,
1952,general,Auditor,REP,Brad Sayre,Boone,3956,
1952,general,Auditor,REP,Brad Sayre,Braxton,3251,
1952,general,Auditor,REP,Brad Sayre,Brooke,4867,
1952,general,Auditor,REP,Brad Sayre,Cabell,26134,
1952,general,Auditor,REP,Brad Sayre,Calhoun,2030,
1952,general,Auditor,REP,Brad Sayre,Clay,2544,
1952,general,Auditor,REP,Brad Sayre,Doddridge,2693,
1952,general,Auditor,REP,Brad Sayre,Fayette,8845,
1952,general,Auditor,REP,Brad Sayre,Gilmer,1625,
1952,general,Auditor,REP,Brad Sayre,Grant,3233,
1952,general,Auditor,REP,Brad Sayre,Greenbrier,6830,
1952,general,Auditor,REP,Brad Sayre,Hampshire,1895,
1952,general,Auditor,REP,Brad Sayre,Hancock,6389,
1952,general,Auditor,REP,Brad Sayre,Hardy,1776,
1952,general,Auditor,REP,Brad Sayre,Harrison,19943,
1952,general,Auditor,REP,Brad Sayre,Jackson,4582,
1952,general,Auditor,REP,Brad Sayre,Jefferson,2728,
1952,general,Auditor,REP,Brad Sayre,Kanawha,54751,
1952,general,Auditor,REP,Brad Sayre,Lewis,5808,
1952,general,Auditor,REP,Brad Sayre,Lincoln,4761,
1952,general,Auditor,REP,Brad Sayre,Logan,8639,
1952,general,Auditor,REP,Brad Sayre,Marion,14196,
1952,general,Auditor,REP,Brad Sayre,Marshall,9051,
1952,general,Auditor,REP,Brad Sayre,Mason,5893,
1952,general,Auditor,REP,Brad Sayre,Mercer,12720,
1952,general,Auditor,REP,Brad Sayre,Mineral,5341,
1952,general,Auditor,REP,Brad Sayre,Mingo,6445,
1952,general,Auditor,REP,Brad Sayre,Monongalia,12975,
1952,general,Auditor,REP,Brad Sayre,Monroe,3353,
1952,general,Auditor,REP,Brad Sayre,Morgan,2615,
1952,general,Auditor,REP,Brad Sayre,McDowell,9866,
1952,general,Auditor,REP,Brad Sayre,Nicholas,4216,
1952,general,Auditor,REP,Brad Sayre,Ohio,19022,
1952,general,Auditor,REP,Brad Sayre,Pendleton,1783,
1952,general,Auditor,REP,Brad Sayre,Pleasants,1853,
1952,general,Auditor,REP,Brad Sayre,Pocahontas,2736,
1952,general,Auditor,REP,Brad Sayre,Preston,7700,
1952,general,Auditor,REP,Brad Sayre,Putnam,4933,
1952,general,Auditor,REP,Brad Sayre,Raleigh,13387,
1952,general,Auditor,REP,Brad Sayre,Randolph,5244,
1952,general,Auditor,REP,Brad Sayre,Ritchie,4140,
1952,general,Auditor,REP,Brad Sayre,Roane,4797,
1952,general,Auditor,REP,Brad Sayre,Summers,3255,
1952,general,Auditor,REP,Brad Sayre,Taylor,4563,
1952,general,Auditor,REP,Brad Sayre,Tucker,2148,
1952,general,Auditor,REP,Brad Sayre,Tyler,3399,
1952,general,Auditor,REP,Brad Sayre,Upshur,5801,
1952,general,Auditor,REP,Brad Sayre,Wayne,6694,
1952,general,Auditor,REP,Brad Sayre,Webster,2181,
1952,general,Auditor,REP,Brad Sayre,Wetzel,4197,
1952,general,Auditor,REP,Brad Sayre,Wirt,1430,
1952,general,Auditor,REP,Brad Sayre,Wood,19196,
1952,general,Auditor,REP,Brad Sayre,Wyoming,5816,
1952,general,Auditor,DEM,James M. Hatch,Totals,106586,
1952,general,Auditor,DEM,James M. Hatch,Barbour,947,
1952,general,Auditor,DEM,James M. Hatch,Berkeley,1083,
1952,general,Auditor,DEM,James M. Hatch,Boone,1586,
1952,general,Auditor,DEM,James M. Hatch,Braxton,1115,
1952,general,Auditor,DEM,James M. Hatch,Brooke,1866,
1952,general,Auditor,DEM,James M. Hatch,Cabell,7181,
1952,general,Auditor,DEM,James M. Hatch,Calhoun,514,
1952,general,Auditor,DEM,James M. Hatch,Clay,542,
1952,general,Auditor,DEM,James M. Hatch,Doddridge,237,
1952,general,Auditor,DEM,James M. Hatch,Fayette,5428,
1952,general,Auditor,DEM,James M. Hatch,Gilmer,670,
1952,general,Auditor,DEM,James M. Hatch,Grant,87,
1952,general,Auditor,DEM,James M. Hatch,Greenbrier,2410,
1952,general,Auditor,DEM,James M. Hatch,Hampshire,461,
1952,general,Auditor,DEM,James M. Hatch,Hancock,2389,
1952,general,Auditor,DEM,James M. Hatch,Hardy,419,
1952,general,Auditor,DEM,James M. Hatch,Harrison,5936,
1952,general,Auditor,DEM,James M. Hatch,Jackson,573,
1952,general,Auditor,DEM,James M. Hatch,Jefferson,779,
1952,general,Auditor,DEM,James M. Hatch,Kanawha,13762,
1952,general,Auditor,DEM,James M. Hatch,Lewis,1050,
1952,general,Auditor,DEM,James M. Hatch,Lincoln,930,
1952,general,Auditor,DEM,James M. Hatch,Logan,4071,
1952,general,Auditor,DEM,James M. Hatch,Marion,4810,
1952,general,Auditor,DEM,James M. Hatch,Marshall,1528,
1952,general,Auditor,DEM,James M. Hatch,Mason,630,
1952,general,Auditor,DEM,James M. Hatch,Mercer,3636,
1952,general,Auditor,DEM,James M. Hatch,Mineral,527,
1952,general,Auditor,DEM,James M. Hatch,Mingo,2463,
1952,general,Auditor,DEM,James M. Hatch,Monongalia,3858,
1952,general,Auditor,DEM,James M. Hatch,Monroe,565,
1952,general,Auditor,DEM,James M. Hatch,Morgan,127,
1952,general,Auditor,DEM,James M. Hatch,McDowell,3290,
1952,general,Auditor,DEM,James M. Hatch,Nicholas,1464,
1952,general,Auditor,DEM,James M. Hatch,Ohio,3673,
