year,election,office,party,candidate,county,votes,winner
1952,primary,Commissioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Lewis,1952,
1952,primary,Commissioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Lincoln,1034,
1952,primary,Commissioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Logan,1631,
1952,primary,Commissioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Marion,1760,
1952,primary,Commissioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Marshall,2230,
1952,primary,Commissioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Mason,2552,
1952,primary,Commissioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Mercer,2349,
1952,primary,Commissioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Mineral,1233,
1952,primary,Commissioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Mingo,1092,
1952,primary,Commissioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Monongalia,2020,
1952,primary,Commissioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Monroe,855,
1952,primary,Commissioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Morgan,694,
1952,primary,Commissioner of Agriculture,REP,Wm. B. (Bod) Rhodes,McDowell,1790,
1952,primary,Commissioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Nicholas,904,
1952,primary,Commissioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Ohio,3515,
1952,primary,Commissioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Pendleton,447,
1952,primary,Commissioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Pleasants,539,
1952,primary,Commissioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Pocahontas,542,
1952,primary,Commissioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Preston,1655,
1952,primary,Commissioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Putnam,1442,
1952,primary,Commissioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Raleigh,2457,
1952,primary,Commissioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Randolph,724,
1952,primary,Commissioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Ritchie,1466,
1952,primary,Commissioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Roane,2217,
1952,primary,Commissioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Summers,637,
1952,primary,Commissioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Taylor,752,
1952,primary,Commissioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Tucker,520,
1952,primary,Commissioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Tyler,1130,
1952,primary,Commissioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Upshur,1562,
1952,primary,Commissioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Wayne,1055,
1952,primary,Commissioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Webster,357,
1952,primary,Commissioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Wetzel,715,
1952,primary,Commissioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Wirt,531,
1952,primary,Commissioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Wood,5289,
1952,primary,Commissioner of Agriculture,REP,Wm. B. (Bod) Rhodes,Wyoming,1096,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Totals,119382,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Barbour,1196,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Berkeley,1089,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Boone,1676,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Braxton,1455,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Brooke,1851,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Cabell,5469,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Calhoun,551,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Clay,682,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Doddridge,256,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Fayette,8658,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Gilmer,670,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Grant,131,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Greenbrier,2456,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Hampshire,552,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Hancock,2342,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Hardy,567,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Harrison,7026,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Jackson,614,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Jefferson,946,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Kanawha,12861,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Lewis,1004,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Lincoln,1598,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Logan,4016,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Marion,5362,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Marshall,1734,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Mason,626,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Mercer,5686,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Mineral,561,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Mingo,2645,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Monongalia,3898,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Monroe,799,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Morgan,164,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,McDowell,5226,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Nicholas,1618,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Ohio,3590,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Pendleton,350,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Pleasants,392,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Pocahontas,616,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Preston,714,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Putnam,912,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Raleigh,8626,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Randolph,2090,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Ritchie,408,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Roane,660,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Summers,1511,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Taylor,933,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Tucker,642,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Tyler,235,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Upshur,551,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Wayne,2301,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Webster,1058,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Wetzel,1399,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Wirt,283,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Wood,3487,
1952,primary,Commissioner of Agriculture,DEM,V.L. Martin,Wyoming,2639,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Totals,133696,TRUE
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Barbour,1512,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Berkeley,1548,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Boone,2005,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Braxton,1705,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Brooke,2107,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Cabell,5414,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Calhoun,823,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Clay,1252,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Doddridge,361,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Fayette,5658,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Gilmer,983,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Grant,155,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Greenbrier,3307,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Hampshire,745,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Hancock,2086,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Hardy,644,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Harrison,7133,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Jackson,912,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Jefferson,1336,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Kanawha,25348,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Lewis,1540,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Lincoln,764,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Logan,4306,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Marion,5579,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Marshall,1679,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Mason,1659,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Mercer,4038,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Mineral,690,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Mingo,2742,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Monongalia,3029,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Monroe,864,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Morgan,354,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,McDowell,4782,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Nicholas,1678,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Ohio,4371,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Pendleton,523,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Pleasants,448,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Pocahontas,1028,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Preston,905,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Putnam,1496,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Raleigh,4656,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Randolph,3509,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Ritchie,480,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Roane,1115,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Summers,1375,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Taylor,1110,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Tucker,703,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Tyler,292,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Upshur,624,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Wayne,2128,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Webster,1370,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Wetzel,1467,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Wirt,475,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Wood,4514,
1952,primary,Commissioner of Agriculture,DEM,James Blaine McLaughlin,Wyoming,2369,
