year,election,office,party,candidate,county,votes,winner
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Totals,470019,TRUE
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Barbour,4610,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Berkeley,7416,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Boone,8368,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Braxton,4462,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Brooke,7855,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Cabell,23204,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Calhoun,2189,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Clay,2838,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Doddridge,1121,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Fayette,22736,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Gilmer,2389,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Grant,725,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Greenbrier,8325,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Hampshire,2690,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Hancock,9935,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Hardy,2538,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Harrison,21377,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Jackson,2681,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Jefferson,4264,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Kanawha,56565,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Lewis,3518,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Lincoln,5159,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Logan,19614,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Marion,20703,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Marshall,9045,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Mason,3971,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Mercer,17483,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Mineral,4813,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Mingo,13206,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Monongalia,13846,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Monroe,2947,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Morgan,1279,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,McDowell,24914,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Nicholas,5763,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Ohio,17483,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Pendleton,2109,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Pleasants,1726,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Pocahontas,2850,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Preston,4568,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Putnam,4828,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Randolph,7184,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Raleigh,22951,
1952,general,U.S. Senate,DEM,Harley M. Kilgore,Ritchie,1799,
