year,election,office,party,candidate,county,votes,winner
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Totals,462172,TRUE
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Barbour,4548,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Berkeley,7428,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Boone,8172,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Braxton,4249,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Brooke,7580,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Cabell,23067,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Calhoun,2122,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Clay,2713,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Doddridge,1058,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Fayette,22450,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Gilmer,2384,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Grant,702,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Greenbrier,8262,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Hampshire,2556,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Hancock,9524,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Hardy,2527,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Harrison,21418,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Jackson,2706,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Jefferson,4289,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Kanawha,55893,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Lewis,3593,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Lincoln,5090,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Logan,19427,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Marion,20136,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Marshall,8783,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Mason,3930,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Mercer,17430,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Mineral,4626,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Mingo,13052,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Monongalia,13434,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Monroe,2908,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Morgan,1134,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,McDowell,24547,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Nicholas,5721,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Ohio,17177,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Pendleton,2031,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Pleasants,1690,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Pocahontas,2787,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Preston,4322,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Putnam,4789,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Raleigh,22534,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Randolph,7176,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Ritchie,1714,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Roane,3655,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Summers,4417,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Taylor,3866,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Tucker,2516,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Tyler,1558,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Upshur,2624,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Wayne,8730,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Webster,3737,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Wetzel,4455,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Wirt,1092,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Wood,14786,
1952,general,Secretary of State,DEM,D. Pitt O’Brien,Wyoming,9057,
1952,general,Secretary of State,REP,J. Holt Byrne,Totals,398515,
1952,general,Secretary of State,REP,J. Holt Byrne,Barbour,4326,
1952,general,Secretary of State,REP,J. Holt Byrne,Berkeley,7532,
1952,general,Secretary of State,REP,J. Holt Byrne,Boone,3958,
1952,general,Secretary of State,REP,J. Holt Byrne,Braxton,3403,
