year,election,office,party,district,candidate,county,votes,winner
1952,general,U.S. House of Representatives,DEM,1,Robert H. “Bob” Mollohan,Totals,72218,TRUE
1952,general,U.S. House of Representatives,DEM,1,Robert H. “Bob” Mollohan,Brooke,7664,
1952,general,U.S. House of Representatives,DEM,1,Robert H. “Bob” Mollohan,Hancock,9643,
1952,general,U.S. House of Representatives,DEM,1,Robert H. “Bob” Mollohan,Marion,20370,
1952,general,U.S. House of Representatives,DEM,1,Robert H. “Bob” Mollohan,Marshall,9050,
1952,general,U.S. House of Representatives,DEM,1,Robert H. “Bob” Mollohan,Ohio,16947,
1952,general,U.S. House of Representatives,DEM,1,Robert H. “Bob” Mollohan,Taylor,3830,
1952,general,U.S. House of Representatives,DEM,1,Robert H. “Bob” Mollohan,Wetzel,4714,
1952,general,U.S. House of Representatives,REP,1,Francis J. Love,Totals,64216,
1952,general,U.S. House of Representatives,REP,1,Francis J. Love,Brooke,5074,
1952,general,U.S. House of Representatives,REP,1,Francis J. Love,Hancock,6755,
1952,general,U.S. House of Representatives,REP,1,Francis J. Love,Marion,14303,
1952,general,U.S. House of Representatives,REP,1,Francis J. Love,Marshall,8968,
1952,general,U.S. House of Representatives,REP,1,Francis J. Love,Ohio,20242,
1952,general,U.S. House of Representatives,REP,1,Francis J. Love,Taylor,4617,
1952,general,U.S. House of Representatives,REP,1,Francis J. Love,Wetzel,4257,
1952,general,U.S. House of Representatives,DEM,2,Harley O. Staggers,Totals,67172,TRUE
1952,general,U.S. House of Representatives,DEM,2,Harley O. Staggers,Barbour,4642,
1952,general,U.S. House of Representatives,DEM,2,Harley O. Staggers,Berkeley,7742,
1952,general,U.S. House of Representatives,DEM,2,Harley O. Staggers,Grant,813,
1952,general,U.S. House of Representatives,DEM,2,Harley O. Staggers,Hampshire,2848,
1952,general,U.S. House of Representatives,DEM,2,Harley O. Staggers,Hardy,2660,
1952,general,U.S. House of Representatives,DEM,2,Harley O. Staggers,Jefferson,4441,
1952,general,U.S. House of Representatives,DEM,2,Harley O. Staggers,Mineral,5598,
1952,general,U.S. House of Representatives,DEM,2,Harley O. Staggers,Monongalia,13332,
1952,general,U.S. House of Representatives,DEM,2,Harley O. Staggers,Morgan,1275,
1952,general,U.S. House of Representatives,DEM,2,Harley O. Staggers,Pendleton,2242,
