year,election,office,party,candidate,county,votes,winner
1954,primary,President,REP,Dwight D. Eisenhower,Gilmer,1774,
1954,primary,President,REP,Dwight D. Eisenhower,Grant,3408,
1954,primary,President,REP,Dwight D. Eisenhower,Greenbrier,7684,
1954,primary,President,REP,Dwight D. Eisenhower,Hampshire,2676,
1954,primary,President,REP,Dwight D. Eisenhower,Hancock,8750,
1954,primary,President,REP,Dwight D. Eisenhower,Hardy,2202,
1954,primary,President,REP,Dwight D. Eisenhower,Harrison,21860,
1954,primary,President,REP,Dwight D. Eisenhower,Jackson,4984,
1954,primary,President,REP,Dwight D. Eisenhower,Jefferson,3380,
1954,primary,President,REP,Dwight D. Eisenhower,Kanawha,58597,
1954,primary,President,REP,Dwight D. Eisenhower,Lewis,6203,
1954,primary,President,REP,Dwight D. Eisenhower,Lincoln,4954,
1954,primary,President,REP,Dwight D. Eisenhower,Logan,10588,
1954,primary,President,REP,Dwight D. Eisenhower,Marion,16112,
1954,primary,President,REP,Dwight D. Eisenhower,Marshall,10223,
1954,primary,President,REP,Dwight D. Eisenhower,Mason,6306,
1954,primary,President,REP,Dwight D. Eisenhower,Mercer,14648,
1954,primary,President,REP,Dwight D. Eisenhower,Mineral,6412,
1954,primary,President,REP,Dwight D. Eisenhower,Mingo,7916,
1954,primary,President,REP,Dwight D. Eisenhower,Monongalia,14046,
1954,primary,President,REP,Dwight D. Eisenhower,Monroe,3529,
1954,primary,President,REP,Dwight D. Eisenhower,Morgan,2946,
1954,primary,President,REP,Dwight D. Eisenhower,McDowell,11138,
1954,primary,President,REP,Dwight D. Eisenhower,Nicholas,5263,
1954,primary,President,REP,Dwight D. Eisenhower,Ohio,22165,
1954,primary,President,REP,Dwight D. Eisenhower,Pendleton,1959,
1954,primary,President,REP,Dwight D. Eisenhower,Pleasants,2144,
1954,primary,President,REP,Dwight D. Eisenhower,Pocahontas,2937,
1954,primary,President,REP,Dwight D. Eisenhower,Preston,7953,
1954,primary,President,REP,Dwight D. Eisenhower,Putnam,5560,
1954,primary,President,REP,Dwight D. Eisenhower,Randolph,16318,
1954,primary,President,REP,Dwight D. Eisenhower,Raleigh,5448,
1954,primary,President,REP,Dwight D. Eisenhower,Ritchie,4140,
1954,primary,President,REP,Dwight D. Eisenhower,Roane,4701,
1954,primary,President,REP,Dwight D. Eisenhower,Summers,3712,
1954,primary,President,REP,Dwight D. Eisenhower,Taylor,4743,
1954,primary,President,REP,Dwight D. Eisenhower,Tucker,2326,
1954,primary,President,REP,Dwight D. Eisenhower,Tyler,3671,
1954,primary,President,REP,Dwight D. Eisenhower,Upshur,5707,
1954,primary,President,REP,Dwight D. Eisenhower,Wayne,8429,
1954,primary,President,REP,Dwight D. Eisenhower,Webster,2457,
1954,primary,President,REP,Dwight D. Eisenhower,Wetzel,5024,
1954,primary,President,REP,Dwight D. Eisenhower,Wirt,1444,
1954,primary,President,REP,Dwight D. Eisenhower,Wood,21096,
1954,primary,President,REP,Dwight D. Eisenhower,Wyoming,7044,
