year,election,office,party,candidate,county,votes,winner
1956,general,Superintendent of Schools,DEM,W.W. Trent,Totals,390242,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Barbour,3664,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Berkeley,6528,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Boone,7106,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Braxton,3889,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Brooke,6930,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Cabell,19924,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Calhoun,2054,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Clay,2678,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Doddridge,970,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Fayette,16108,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Gilmer,1968,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Grant,647,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Greenbrier,6839,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Hampshire,2430,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Hancock,9926,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Hardy,2278,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Harrison,18042,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Jackson,2567,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Jefferson,3640,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Kanawha,46968,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Lewis,3566,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Lincoln,5074,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Logan,15080,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Marion,15487,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Marshall,7353,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Mason,3788,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Mercer,14848,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Mineral,3646,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Mingo,10433,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Monongalia,11055,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Monroe,2836,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Morgan,1091,
1956,general,Superintendent of Schools,DEM,W.W. Trent,McDowell,17700,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Nicholas,4842,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Ohio,15193,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Pendleton,1900,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Pleasants,1609,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Pocahontas,2558,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Preston,3519,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Putnam,4541,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Raleigh,17440,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Randolph,5676,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Ritchie,1451,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Roane,3134,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Summers,3936,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Taylor,3313,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Tucker,2110,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Tyler,1357,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Upshur,2166,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Wayne,8102,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Webster,3019,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Wetzel,3904,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Wirt,1107,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Wood,14590,
1956,general,Superintendent of Schools,DEM,W.W. Trent,Wyoming,7662,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Totals,408929,TRUE
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Barbour,4300,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Berkeley,7652,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Boone,4594,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Braxton,3252,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Brooke,5555,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Cabell,25888,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Calhoun,1774,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Clay,2600,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Doddridge,2431,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Fayette,9505,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Gilmer,1624,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Grant,3213,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Greenbrier,6914,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Hampshire,2134,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Hancock,7141,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Hardy,1677,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Harrison,19714,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Jackson,4797,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Jefferson,2616,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Kanawha,59497,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Lewis,5493,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Lincoln,4647,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Logan,9362,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Marion,15910,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Marshall,9599,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Mason,5883,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Mercer,11870,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Mineral,5961,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Mingo,6834,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Monongalia,13299,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Monroe,3323,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Morgan,2723,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,McDowell,8881,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Nicholas,4821,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Ohio,18742,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Pendleton,1866,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Pleasants,2031,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Pocahontas,2772,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Preston,7351,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Putnam,5506,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Raleigh,13638,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Randolph,4949,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Ritchie,3950,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Roane,4522,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Summers,3251,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Taylor,4338,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Tucker,2169,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Tyler,3451,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Upshur,5292,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Wayne,7131,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Webster,2139,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Wetzel,4476,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Wirt,1350,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Wood,18722,
1956,general,Superintendent of Schools,REP,R. Virgil Rohrbough,Wyoming,5799,
