year,election,office,party,district,candidate,county,votes,winner
1956,general,U.S. House,DEM,1,C. Lee Spillers,Totals,64334,
1956,general,U.S. House,DEM,1,C. Lee Spillers,Brooke,6809,
1956,general,U.S. House,DEM,1,C. Lee Spillers,Hancock,9531,
1956,general,U.S. House,DEM,1,C. Lee Spillers,Marion,16331,
1956,general,U.S. House,DEM,1,C. Lee Spillers,Marshall,7402,
1956,general,U.S. House,DEM,1,C. Lee Spillers,Ohio,17135,
1956,general,U.S. House,DEM,1,C. Lee Spillers,Taylor,3115,
1956,general,U.S. House,DEM,1,C. Lee Spillers,Wetzel,4011,
1956,general,U.S. House,REP,1,"Arch A. Moore, Jr.",Totals,65096,TRUE
1956,general,U.S. House,REP,1,"Arch A. Moore, Jr.",Brooke,5703,
1956,general,U.S. House,REP,1,"Arch A. Moore, Jr.",Hancock,7823,
1956,general,U.S. House,REP,1,"Arch A. Moore, Jr.",Marion,15073,
1956,general,U.S. House,REP,1,"Arch A. Moore, Jr.",Marshall,9983,
1956,general,U.S. House,REP,1,"Arch A. Moore, Jr.",Ohio,17591,
1956,general,U.S. House,REP,1,"Arch A. Moore, Jr.",Taylor,4506,
1956,general,U.S. House,REP,1,"Arch A. Moore, Jr.",Wetzel,4417,
1956,general,U.S. House,DEM,2,Harley O. Staggers,Totals,63327,TRUE
1956,general,U.S. House,DEM,2,Harley O. Staggers,Barbour,3983,
1956,general,U.S. House,DEM,2,Harley O. Staggers,Berkeley,7269,
1956,general,U.S. House,DEM,2,Harley O. Staggers,Grant,885,
1956,general,U.S. House,DEM,2,Harley O. Staggers,Hampshire,3014,
1956,general,U.S. House,DEM,2,Harley O. Staggers,Hardy,2641,
1956,general,U.S. House,DEM,2,Harley O. Staggers,Jefferson,4007,
1956,general,U.S. House,DEM,2,Harley O. Staggers,Mineral,5395,
1956,general,U.S. House,DEM,2,Harley O. Staggers,Monongalia,13357,
1956,general,U.S. House,DEM,2,Harley O. Staggers,Morgan,1386,
1956,general,U.S. House,DEM,2,Harley O. Staggers,Pendleton,2238,
1956,general,U.S. House,DEM,2,Harley O. Staggers,Pocahontas,2842,
1956,general,U.S. House,DEM,2,Harley O. Staggers,Preston,4176,
1956,general,U.S. House,DEM,2,Harley O. Staggers,Randolph,6474,
1956,general,U.S. House,DEM,2,Harley O. Staggers,Tucker,2354,
1956,general,U.S. House,DEM,2,Harley O. Staggers,Webster,3306,
1956,general,U.S. House,REP,2,Mrs. Davis Elkins,Totals,57597,
1956,general,U.S. House,REP,2,Mrs. Davis Elkins,Barbour,3957,
1956,general,U.S. House,REP,2,Mrs. Davis Elkins,Berkeley,7020,
1956,general,U.S. House,REP,2,Mrs. Davis Elkins,Grant,3037,
1956,general,U.S. House,REP,2,Mrs. Davis Elkins,Hampshire,1790,
1956,general,U.S. House,REP,2,Mrs. Davis Elkins,Hardy,1685,
1956,general,U.S. House,REP,2,Mrs. Davis Elkins,Jefferson,2478,
1956,general,U.S. House,REP,2,Mrs. Davis Elkins,Mineral,4471,
1956,general,U.S. House,REP,2,Mrs. Davis Elkins,Monongalia,11285,
1956,general,U.S. House,REP,2,Mrs. Davis Elkins,Morgan,2548,
1956,general,U.S. House,REP,2,Mrs. Davis Elkins,Pendleton,1649,
1956,general,U.S. House,REP,2,Mrs. Davis Elkins,Pocahontas,2536,
1956,general,U.S. House,REP,2,Mrs. Davis Elkins,Preston,6924,
1956,general,U.S. House,REP,2,Mrs. Davis Elkins,Randolph,4327,
1956,general,U.S. House,REP,2,Mrs. Davis Elkins,Tucker,1985,
1956,general,U.S. House,REP,2,Mrs. Davis Elkins,Webster,1905,
1956,general,U.S. House,DEM,3,Cleveland M. Bailey,Totals,62240,TRUE
1956,general,U.S. House,DEM,3,Cleveland M. Bailey,Braxton,4227,
1956,general,U.S. House,DEM,3,Cleveland M. Bailey,Calhoun,2088,
1956,general,U.S. House,DEM,3,Cleveland M. Bailey,Clay,2740,
1956,general,U.S. House,DEM,3,Cleveland M. Bailey,Doddridge,1012,
1956,general,U.S. House,DEM,3,Cleveland M. Bailey,Fayette,16842,
1956,general,U.S. House,DEM,3,Cleveland M. Bailey,Gilmer,2116,
1956,general,U.S. House,DEM,3,Cleveland M. Bailey,Harrison,19092,
1956,general,U.S. House,DEM,3,Cleveland M. Bailey,Lewis,3860,
1956,general,U.S. House,DEM,3,Cleveland M. Bailey,Nicholas,5313,
1956,general,U.S. House,DEM,3,Cleveland M. Bailey,Ritchie,1557,
1956,general,U.S. House,DEM,3,Cleveland M. Bailey,Upshur,2260,
1956,general,U.S. House,DEM,3,Cleveland M. Bailey,Wirt,1133,
1956,general,U.S. House,REP,3,Daniel L. Louchery,Totals,58623,
1956,general,U.S. House,REP,3,Daniel L. Louchery,Braxton,2912,
1956,general,U.S. House,REP,3,Daniel L. Louchery,Calhoun,1723,
1956,general,U.S. House,REP,3,Daniel L. Louchery,Clay,2536,
1956,general,U.S. House,REP,3,Daniel L. Louchery,Doddridge,2399,
1956,general,U.S. House,REP,3,Daniel L. Louchery,Fayette,8508,
1956,general,U.S. House,REP,3,Daniel L. Louchery,Gilmer,1480,
1956,general,U.S. House,REP,3,Daniel L. Louchery,Harrison,19204,
1956,general,U.S. House,REP,3,Daniel L. Louchery,Lewis,5282,
1956,general,U.S. House,REP,3,Daniel L. Louchery,Nicholas,4238,
1956,general,U.S. House,REP,3,Daniel L. Louchery,Ritchie,3872,
1956,general,U.S. House,REP,3,Daniel L. Louchery,Upshur,5156,
1956,general,U.S. House,REP,3,Daniel L. Louchery,Wirt,1313,
1956,general,U.S. House,DEM,4,Dr. M.G. “Burnie” Burnside,Totals,69871,
1956,general,U.S. House,DEM,4,Dr. M.G. “Burnie” Burnside,Cabell,21163,
1956,general,U.S. House,DEM,4,Dr. M.G. “Burnie” Burnside,Jackson,2829,
1956,general,U.S. House,DEM,4,Dr. M.G. “Burnie” Burnside,Lincoln,5038,
1956,general,U.S. House,DEM,4,Dr. M.G. “Burnie” Burnside,Mason,4382,
1956,general,U.S. House,DEM,4,Dr. M.G. “Burnie” Burnside,Pleasants,1812,
1956,general,U.S. House,DEM,4,Dr. M.G. “Burnie” Burnside,Putnam,5122,
1956,general,U.S. House,DEM,4,Dr. M.G. “Burnie” Burnside,Roane,3274,
1956,general,U.S. House,DEM,4,Dr. M.G. “Burnie” Burnside,Tyler,1487,
1956,general,U.S. House,DEM,4,Dr. M.G. “Burnie” Burnside,Wayne,8547,
1956,general,U.S. House,DEM,4,Dr. M.G. “Burnie” Burnside,Wood,16217,
1956,general,U.S. House,REP,4,Dr. Will E. Neal,Totals,78225,TRUE
1956,general,U.S. House,REP,4,Dr. Will E. Neal,Cabell,24845,
1956,general,U.S. House,REP,4,Dr. Will E. Neal,Jackson,4584,
1956,general,U.S. House,REP,4,Dr. Will E. Neal,Lincoln,4621,
1956,general,U.S. House,REP,4,Dr. Will E. Neal,Mason,5427,
1956,general,U.S. House,REP,4,Dr. Will E. Neal,Pleasants,1849,
1956,general,U.S. House,REP,4,Dr. Will E. Neal,Putnam,4965,
1956,general,U.S. House,REP,4,Dr. Will E. Neal,Roane,4364,
1956,general,U.S. House,REP,4,Dr. Will E. Neal,Tyler,3314,
1956,general,U.S. House,REP,4,Dr. Will E. Neal,Wayne,6913,
1956,general,U.S. House,REP,4,Dr. Will E. Neal,Wood,17343,
1956,general,U.S. House,DEM,5,Elizabeth (Mrs. John) Kee,Totals,68638,TRUE
1956,general,U.S. House,DEM,5,Elizabeth (Mrs. John) Kee,Greenbrier,7843,
1956,general,U.S. House,DEM,5,Elizabeth (Mrs. John) Kee,Mercer,15694,
1956,general,U.S. House,DEM,5,Elizabeth (Mrs. John) Kee,Mingo,10945,
1956,general,U.S. House,DEM,5,Elizabeth (Mrs. John) Kee,Monroe,3091,
1956,general,U.S. House,DEM,5,Elizabeth (Mrs. John) Kee,McDowell,18427,
1956,general,U.S. House,DEM,5,Elizabeth (Mrs. John) Kee,Summers,4527,
1956,general,U.S. House,DEM,5,Elizabeth (Mrs. John) Kee,Wyoming,8111,
1956,general,U.S. House,REP,5,William H. Sanders,Totals,44479,
1956,general,U.S. House,REP,5,William H. Sanders,Greenbrier,6092,
1956,general,U.S. House,REP,5,William H. Sanders,Mercer,11688,
1956,general,U.S. House,REP,5,William H. Sanders,Mingo,6491,
1956,general,U.S. House,REP,5,William H. Sanders,Monroe,3130,
1956,general,U.S. House,REP,5,William H. Sanders,McDowell,8699,
1956,general,U.S. House,REP,5,William H. Sanders,Summers,2859,
1956,general,U.S. House,REP,5,William H. Sanders,Wyoming,5520,
1956,general,U.S. House,DEM,6,Robert C. Byrd,Totals,99854,TRUE
1956,general,U.S. House,DEM,6,Robert C. Byrd,Boone,8013,
1956,general,U.S. House,DEM,6,Robert C. Byrd,Kanawha,54623,
1956,general,U.S. House,DEM,6,Robert C. Byrd,Logan,16026,
1956,general,U.S. House,DEM,6,Robert C. Byrd,Raleigh,21192,
1956,general,U.S. House,REP,6,Cleo S. Jones,Totals,74110,
1956,general,U.S. House,REP,6,Cleo S. Jones,Boone,3886,
1956,general,U.S. House,REP,6,Cleo S. Jones,Kanawha,50992,
1956,general,U.S. House,REP,6,Cleo S. Jones,Logan,8538,
1956,general,U.S. House,REP,6,Cleo S. Jones,Raleigh,10694,
