county,office,district,party,candidate,votes
Barbour,U.S. Senate,,REP,SHELLEY MOORE CAPITO,787
Berkeley,U.S. Senate,,REP,SHELLEY MOORE CAPITO,2863
Boone,U.S. Senate,,REP,SHELLEY MOORE CAPITO,823
Braxton,U.S. Senate,,REP,SHELLEY MOORE CAPITO,899
Brooke,U.S. Senate,,REP,SHELLEY MOORE CAPITO,883
Cabell,U.S. Senate,,REP,SHELLEY MOORE CAPITO,3485
Calhoun,U.S. Senate,,REP,SHELLEY MOORE CAPITO,305
Clay,U.S. Senate,,REP,SHELLEY MOORE CAPITO,376
Doddridge,U.S. Senate,,REP,SHELLEY MOORE CAPITO,708
Fayette,U.S. Senate,,REP,SHELLEY MOORE CAPITO,1833
Gilmer,U.S. Senate,,REP,SHELLEY MOORE CAPITO,289
Grant,U.S. Senate,,REP,SHELLEY MOORE CAPITO,968
Greenbrier,U.S. Senate,,REP,SHELLEY MOORE CAPITO,2297
Hampshire,U.S. Senate,,REP,SHELLEY MOORE CAPITO,856
Hancock,U.S. Senate,,REP,SHELLEY MOORE CAPITO,1558
Hardy,U.S. Senate,,REP,SHELLEY MOORE CAPITO,834
Harrison,U.S. Senate,,REP,SHELLEY MOORE CAPITO,2880
Jackson,U.S. Senate,,REP,SHELLEY MOORE CAPITO,1936
Jefferson,U.S. Senate,,REP,SHELLEY MOORE CAPITO,1268
Kanawha,U.S. Senate,,REP,SHELLEY MOORE CAPITO,7946
Lewis,U.S. Senate,,REP,SHELLEY MOORE CAPITO,869
Lincoln,U.S. Senate,,REP,SHELLEY MOORE CAPITO,697
Logan,U.S. Senate,,REP,SHELLEY MOORE CAPITO,1391
Marion,U.S. Senate,,REP,SHELLEY MOORE CAPITO,1630
Marshall,U.S. Senate,,REP,SHELLEY MOORE CAPITO,1577
Mason,U.S. Senate,,REP,SHELLEY MOORE CAPITO,1362
McDowell,U.S. Senate,,REP,SHELLEY MOORE CAPITO,296
Mercer,U.S. Senate,,REP,SHELLEY MOORE CAPITO,3014
Mineral,U.S. Senate,,REP,SHELLEY MOORE CAPITO,1350
Mingo,U.S. Senate,,REP,SHELLEY MOORE CAPITO,851
Monongalia,U.S. Senate,,REP,SHELLEY MOORE CAPITO,2490
Monroe,U.S. Senate,,REP,SHELLEY MOORE CAPITO,864
Morgan,U.S. Senate,,REP,SHELLEY MOORE CAPITO,820
Nicholas,U.S. Senate,,REP,SHELLEY MOORE CAPITO,1419
Ohio,U.S. Senate,,REP,SHELLEY MOORE CAPITO,2069
Pendleton,U.S. Senate,,REP,SHELLEY MOORE CAPITO,321
Pleasants,U.S. Senate,,REP,SHELLEY MOORE CAPITO,444
Pocahontas,U.S. Senate,,REP,SHELLEY MOORE CAPITO,579
Preston,U.S. Senate,,REP,SHELLEY MOORE CAPITO,1720
Putnam,U.S. Senate,,REP,SHELLEY MOORE CAPITO,3662
Raleigh,U.S. Senate,,REP,SHELLEY MOORE CAPITO,3353
Randolph,U.S. Senate,,REP,SHELLEY MOORE CAPITO,1279
Ritchie,U.S. Senate,,REP,SHELLEY MOORE CAPITO,799
Roane,U.S. Senate,,REP,SHELLEY MOORE CAPITO,852
Summers,U.S. Senate,,REP,SHELLEY MOORE CAPITO,697
Taylor,U.S. Senate,,REP,SHELLEY MOORE CAPITO,913
Tucker,U.S. Senate,,REP,SHELLEY MOORE CAPITO,353
Tyler,U.S. Senate,,REP,SHELLEY MOORE CAPITO,802
Upshur,U.S. Senate,,REP,SHELLEY MOORE CAPITO,1622
Wayne,U.S. Senate,,REP,SHELLEY MOORE CAPITO,1683
Webster,U.S. Senate,,REP,SHELLEY MOORE CAPITO,306
Wetzel,U.S. Senate,,REP,SHELLEY MOORE CAPITO,671
Wirt,U.S. Senate,,REP,SHELLEY MOORE CAPITO,393
Wood,U.S. Senate,,REP,SHELLEY MOORE CAPITO,4568
