year,election,office,party,candidate,county,votes,winner
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Totals,364778,TRUE
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Barbour,3840,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Berkeley,5348,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Boone,6047,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Braxton,3961,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Brooke,4971,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Cabell,18908,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Calhoun,2050,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Clay,2512,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Doddridge,1017,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Fayette,16950,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Gilmer,2150,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Grant,607,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Greenbrier,5672,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Hampshire,2395,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Hancock,5988,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Hardy,2147,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Harrison,18447,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Jackson,2560,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Jefferson,3153,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Kanawha,46118,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Lewis,3534,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Lincoln,4468,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Logan,15766,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Marion,15825,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Marshall,6657,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Mason,3894,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Mercer,12477,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Mineral,3718,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Mingo,9427,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Monongalia,9816,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Monroe,2391,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Morgan,1000,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",McDowell,18660,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Nicholas,4255,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Ohio,11852,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Pendleton,1879,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Pleasants,1428,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Pocahontas,2515,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Preston,3180,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Putnam,3774,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Raleigh,15610,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Randolph,6410,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Ritchie,1454,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Roane,3429,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Summers,3452,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Taylor,3381,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Tucker,2188,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Tyler,1283,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Upshur,1849,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Wayne,6650,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Webster,2884,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Wetzel,3818,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Wirt,1199,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Wood,13043,
1950,general,State Treasurer,DEM,"William H. Ansel, Jr.",Wyoming,6771,
1950,general,State Treasurer,REP,Hal F. Morris,Totals,272588,
1950,general,State Treasurer,REP,Hal F. Morris,Barbour,3238,
1950,general,State Treasurer,REP,Hal F. Morris,Berkeley,4776,
1950,general,State Treasurer,REP,Hal F. Morris,Boone,2391,
1950,general,State Treasurer,REP,Hal F. Morris,Braxton,2403,
1950,general,State Treasurer,REP,Hal F. Morris,Brooke,3655,
1950,general,State Treasurer,REP,Hal F. Morris,Cabell,15393,
1950,general,State Treasurer,REP,Hal F. Morris,Calhoun,1449,
1950,general,State Treasurer,REP,Hal F. Morris,Clay,1938,
1950,general,State Treasurer,REP,Hal F. Morris,Doddridge,2040,
1950,general,State Treasurer,REP,Hal F. Morris,Fayette,6474,
1950,general,State Treasurer,REP,Hal F. Morris,Gilmer,1158,
1950,general,State Treasurer,REP,Hal F. Morris,Grant,2329,
1950,general,State Treasurer,REP,Hal F. Morris,Greenbrier,3231,
1950,general,State Treasurer,REP,Hal F. Morris,Hampshire,828,
1950,general,State Treasurer,REP,Hal F. Morris,Hancock,4701,
1950,general,State Treasurer,REP,Hal F. Morris,Hardy,1020,
1950,general,State Treasurer,REP,Hal F. Morris,Harrison,13095,
1950,general,State Treasurer,REP,Hal F. Morris,Jackson,3858,
1950,general,State Treasurer,REP,Hal F. Morris,Jefferson,1609,
1950,general,State Treasurer,REP,Hal F. Morris,Kanawha,35697,
1950,general,State Treasurer,REP,Hal F. Morris,Lewis,4440,
1950,general,State Treasurer,REP,Hal F. Morris,Lincoln,3938,
1950,general,State Treasurer,REP,Hal F. Morris,Logan,5438,
1950,general,State Treasurer,REP,Hal F. Morris,Marion,10162,
1950,general,State Treasurer,REP,Hal F. Morris,Marshall,6659,
1950,general,State Treasurer,REP,Hal F. Morris,Mason,4721,
1950,general,State Treasurer,REP,Hal F. Morris,Mercer,8234,
1950,general,State Treasurer,REP,Hal F. Morris,Mineral,3450,
1950,general,State Treasurer,REP,Hal F. Morris,Mingo,3566,
1950,general,State Treasurer,REP,Hal F. Morris,Monongalia,8131,
1950,general,State Treasurer,REP,Hal F. Morris,Monroe,2431,
1950,general,State Treasurer,REP,Hal F. Morris,Morgan,1921,
1950,general,State Treasurer,REP,Hal F. Morris,McDowell,6766,
1950,general,State Treasurer,REP,Hal F. Morris,Nicholas,2688,
1950,general,State Treasurer,REP,Hal F. Morris,Ohio,14065,
1950,general,State Treasurer,REP,Hal F. Morris,Pendleton,1281,
1950,general,State Treasurer,REP,Hal F. Morris,Pleasants,1453,
1950,general,State Treasurer,REP,Hal F. Morris,Pocahontas,1923,
1950,general,State Treasurer,REP,Hal F. Morris,Preston,5535,
1950,general,State Treasurer,REP,Hal F. Morris,Putnam,3505,
1950,general,State Treasurer,REP,Hal F. Morris,Raleigh,9080,
1950,general,State Treasurer,REP,Hal F. Morris,Randolph,3335,
1950,general,State Treasurer,REP,Hal F. Morris,Ritchie,3231,
1950,general,State Treasurer,REP,Hal F. Morris,Roane,3922,
1950,general,State Treasurer,REP,Hal F. Morris,Summers,1952,
1950,general,State Treasurer,REP,Hal F. Morris,Taylor,3451,
1950,general,State Treasurer,REP,Hal F. Morris,Tucker,1733,
1950,general,State Treasurer,REP,Hal F. Morris,Tyler,2792,
1950,general,State Treasurer,REP,Hal F. Morris,Upshur,4062,
1950,general,State Treasurer,REP,Hal F. Morris,Wayne,3782,
1950,general,State Treasurer,REP,Hal F. Morris,Webster,1281,
1950,general,State Treasurer,REP,Hal F. Morris,Wetzel,3073,
1950,general,State Treasurer,REP,Hal F. Morris,Wirt,1189,
1950,general,State Treasurer,REP,Hal F. Morris,Wood,14406,
1950,general,State Treasurer,REP,Hal F. Morris,Wyoming,3709,
