year,election,office,party,candidate,county,votes,winner
1950,primary,Judge of Supreme Court of Appeals,DEM,Leslie E. Given,Marion,5546,
1950,primary,Judge of Supreme Court of Appeals,DEM,Leslie E. Given,Marshall,1227,
1950,primary,Judge of Supreme Court of Appeals,DEM,Leslie E. Given,Mason,850,
1950,primary,Judge of Supreme Court of Appeals,DEM,Leslie E. Given,Mercer,4678,
1950,primary,Judge of Supreme Court of Appeals,DEM,Leslie E. Given,Mineral,822,
1950,primary,Judge of Supreme Court of Appeals,DEM,Leslie E. Given,Mingo,4765,
1950,primary,Judge of Supreme Court of Appeals,DEM,Leslie E. Given,Monongalia,2060,
1950,primary,Judge of Supreme Court of Appeals,DEM,Leslie E. Given,Monroe,600,
1950,primary,Judge of Supreme Court of Appeals,DEM,Leslie E. Given,Morgan,394,
1950,primary,Judge of Supreme Court of Appeals,DEM,Leslie E. Given,McDowell,10194,
1950,primary,Judge of Supreme Court of Appeals,DEM,Leslie E. Given,Nicholas,1864,
1950,primary,Judge of Supreme Court of Appeals,DEM,Leslie E. Given,Ohio,2860,
1950,primary,Judge of Supreme Court of Appeals,DEM,Leslie E. Given,Pendleton,844,
1950,primary,Judge of Supreme Court of Appeals,DEM,Leslie E. Given,Pleasants,296,
1950,primary,Judge of Supreme Court of Appeals,DEM,Leslie E. Given,Pocahontas,601,
1950,primary,Judge of Supreme Court of Appeals,DEM,Leslie E. Given,Preston,610,
1950,primary,Judge of Supreme Court of Appeals,DEM,Leslie E. Given,Putnam,1189,
1950,primary,Judge of Supreme Court of Appeals,DEM,Leslie E. Given,Raleigh,6395,
1950,primary,Judge of Supreme Court of Appeals,DEM,Leslie E. Given,Randolph,2905,
1950,primary,Judge of Supreme Court of Appeals,DEM,Leslie E. Given,Ritchie,346,
1950,primary,Judge of Supreme Court of Appeals,DEM,Leslie E. Given,Roane,855,
1950,primary,Judge of Supreme Court of Appeals,DEM,Leslie E. Given,Summers,1551,
1950,primary,Judge of Supreme Court of Appeals,DEM,Leslie E. Given,Taylor,847,
1950,primary,Judge of Supreme Court of Appeals,DEM,Leslie E. Given,Tucker,979,
1950,primary,Judge of Supreme Court of Appeals,DEM,Leslie E. Given,Tyler,269,
1950,primary,Judge of Supreme Court of Appeals,DEM,Leslie E. Given,Upshur,535,
1950,primary,Judge of Supreme Court of Appeals,DEM,Leslie E. Given,Wayne,2586,
1950,primary,Judge of Supreme Court of Appeals,DEM,Leslie E. Given,Webster,1703,
1950,primary,Judge of Supreme Court of Appeals,DEM,Leslie E. Given,Wetzel,1289,
1950,primary,Judge of Supreme Court of Appeals,DEM,Leslie E. Given,Wirt,563,
1950,primary,Judge of Supreme Court of Appeals,DEM,Leslie E. Given,Wood,3193,
1950,primary,Judge of Supreme Court of Appeals,DEM,Leslie E. Given,Wyoming,2527,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Total,83125,TRUE
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Barbour,1296,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Berkeley,887,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Boone,585,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Braxton,762,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Brooke,1541,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Cabell,4742,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Calhoun,263,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Clay,602,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Doddridge,791,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Gilmer,381,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Grant,1074,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Greenbrier,610,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Hampshire,112,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Hancock,1444,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Hardy,135,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Harrison,4993,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Jackson,2017,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Jefferson,163,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Kanawha,8910,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Lewis,1984,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Lincoln,1224,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Logan,962,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Marion,4042,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Marshall,2461,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Mason,1911,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Mercer,2363,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Mineral,1198,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Mingo,1011,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Monongalia,2453,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Monroe,476,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Morgan,667,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,McDowell,1800,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Nicholas,498,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Ohio,5312,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Pendleton,318,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Pleasants,278,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Pocahontas,345,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Preston,2453,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Putnam,1226,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Raleigh,2535,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Randolph,713,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Ritchie,1225,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Roane,1529,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Summers,308,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Taylor,958,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Tucker,759,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Tyler,1183,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Upshur,1851,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Wayne,777,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Webster,353,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Wetzel,647,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Wirt,559,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Wood,4571,
1950,primary,Judge of Supreme Court of Appeals,REP,Charles Ritchie,Wyoming,867,
