year,election,office,party,candidate,county,votes,winner
1950,primary,Attorney General,DEM,William C. Marland,Ritchie,369,
1950,primary,Attorney General,DEM,William C. Marland,Roane,843,
1950,primary,Attorney General,DEM,William C. Marland,Summers,1569,
1950,primary,Attorney General,DEM,William C. Marland,Taylor,838,
1950,primary,Attorney General,DEM,William C. Marland,Tucker,978,
1950,primary,Attorney General,DEM,William C. Marland,Tyler,268,
1950,primary,Attorney General,DEM,William C. Marland,Upshur,528,
1950,primary,Attorney General,DEM,William C. Marland,Wayne,2208,
1950,primary,Attorney General,DEM,William C. Marland,Webster,1613,
1950,primary,Attorney General,DEM,William C. Marland,Wetzel,1292,
1950,primary,Attorney General,DEM,William C. Marland,Wirt,572,
1950,primary,Attorney General,DEM,William C. Marland,Wood,3208,
1950,primary,Attorney General,DEM,William C. Marland,Wyoming,2805,
1950,primary,Attorney General,REP,William H. Rardin,Totals,85561,TRUE
1950,primary,Attorney General,REP,William H. Rardin,Barbour,1330,
1950,primary,Attorney General,REP,William H. Rardin,Berkeley,877,
1950,primary,Attorney General,REP,William H. Rardin,Boone,528,
1950,primary,Attorney General,REP,William H. Rardin,Braxton,735,
1950,primary,Attorney General,REP,William H. Rardin,Brooke,1575,
1950,primary,Attorney General,REP,William H. Rardin,Cabell,4979,
1950,primary,Attorney General,REP,William H. Rardin,Calhoun,257,
1950,primary,Attorney General,REP,William H. Rardin,Clay,570,
1950,primary,Attorney General,REP,William H. Rardin,Doddridge,829,
1950,primary,Attorney General,REP,William H. Rardin,Fayette,1919,
1950,primary,Attorney General,REP,William H. Rardin,Gilmer,361,
1950,primary,Attorney General,REP,William H. Rardin,Grant,1004,
1950,primary,Attorney General,REP,William H. Rardin,Greenbrier,603,
1950,primary,Attorney General,REP,William H. Rardin,Hampshire,112,
1950,primary,Attorney General,REP,William H. Rardin,Hancock,1471,
1950,primary,Attorney General,REP,William H. Rardin,Hardy,148,
1950,primary,Attorney General,REP,William H. Rardin,Harrison,5122,
1950,primary,Attorney General,REP,William H. Rardin,Jackson,2185,
1950,primary,Attorney General,REP,William H. Rardin,Jefferson,173,
1950,primary,Attorney General,REP,William H. Rardin,Kanawha,8513,
1950,primary,Attorney General,REP,William H. Rardin,Lewis,2045,
1950,primary,Attorney General,REP,William H. Rardin,Lincoln,1220,
1950,primary,Attorney General,REP,William H. Rardin,Logan,900,
1950,primary,Attorney General,REP,William H. Rardin,Marion,3966,
1950,primary,Attorney General,REP,William H. Rardin,Marshall,2448,
1950,primary,Attorney General,REP,William H. Rardin,Mason,1981,
1950,primary,Attorney General,REP,William H. Rardin,Mercer,2389,
1950,primary,Attorney General,REP,William H. Rardin,Mineral,1141,
1950,primary,Attorney General,REP,William H. Rardin,Mingo,1023,
1950,primary,Attorney General,REP,William H. Rardin,Monongalia,2500,
1950,primary,Attorney General,REP,William H. Rardin,Monroe,467,
1950,primary,Attorney General,REP,William H. Rardin,Morgan,681,
1950,primary,Attorney General,REP,William H. Rardin,McDowell,1788,
1950,primary,Attorney General,REP,William H. Rardin,Nicholas,456,
1950,primary,Attorney General,REP,William H. Rardin,Ohio,5322,
1950,primary,Attorney General,REP,William H. Rardin,Pendleton,278,
1950,primary,Attorney General,REP,William H. Rardin,Pleasants,296,
1950,primary,Attorney General,REP,William H. Rardin,Pocahontas,353,
1950,primary,Attorney General,REP,William H. Rardin,Preston,2503,
1950,primary,Attorney General,REP,William H. Rardin,Putnam,1257,
1950,primary,Attorney General,REP,William H. Rardin,Raleigh,2554,
1950,primary,Attorney General,REP,William H. Rardin,Randolph,716,
1950,primary,Attorney General,REP,William H. Rardin,Ritchie,1215,
1950,primary,Attorney General,REP,William H. Rardin,Roane,1523,
1950,primary,Attorney General,REP,William H. Rardin,Summers,300,
1950,primary,Attorney General,REP,William H. Rardin,Taylor,989,
1950,primary,Attorney General,REP,William H. Rardin,Tucker,771,
1950,primary,Attorney General,REP,William H. Rardin,Tyler,1240,
1950,primary,Attorney General,REP,William H. Rardin,Upshur,1893,
1950,primary,Attorney General,REP,William H. Rardin,Wayne,792,
1950,primary,Attorney General,REP,William H. Rardin,Webster,323,
1950,primary,Attorney General,REP,William H. Rardin,Wetzel,679,
1950,primary,Attorney General,REP,William H. Rardin,Wirt,582,
1950,primary,Attorney General,REP,William H. Rardin,Wood,4794,
1950,primary,Attorney General,REP,William H. Rardin,Wyoming,885,
