year,election,office,party,candidate,county,votes,winner
1950,primary,State Treasurer,DEM,Hiram Phillips,Kanawha,4402,
1950,primary,State Treasurer,DEM,Hiram Phillips,Lewis,507,
1950,primary,State Treasurer,DEM,Hiram Phillips,Lincoln,600,
1950,primary,State Treasurer,DEM,Hiram Phillips,Logan,1754,
1950,primary,State Treasurer,DEM,Hiram Phillips,Marion,2836,
1950,primary,State Treasurer,DEM,Hiram Phillips,Marshall,596,
1950,primary,State Treasurer,DEM,Hiram Phillips,Mason,159,
1950,primary,State Treasurer,DEM,Hiram Phillips,Mercer,2168,
1950,primary,State Treasurer,DEM,Hiram Phillips,Mineral,140,
1950,primary,State Treasurer,DEM,Hiram Phillips,Mingo,3940,
1950,primary,State Treasurer,DEM,Hiram Phillips,Monongalia,1156,
1950,primary,State Treasurer,DEM,Hiram Phillips,Monroe,190,
1950,primary,State Treasurer,DEM,Hiram Phillips,Morgan,46,
1950,primary,State Treasurer,DEM,Hiram Phillips,McDowell,1855,
1950,primary,State Treasurer,DEM,Hiram Phillips,Nicholas,842,
1950,primary,State Treasurer,DEM,Hiram Phillips,Ohio,1516,
1950,primary,State Treasurer,DEM,Hiram Phillips,Pendleton,244,
1950,primary,State Treasurer,DEM,Hiram Phillips,Pleasants,99,
1950,primary,State Treasurer,DEM,Hiram Phillips,Pocahontas,181,
1950,primary,State Treasurer,DEM,Hiram Phillips,Preston,179,
1950,primary,State Treasurer,DEM,Hiram Phillips,Putnam,477,
1950,primary,State Treasurer,DEM,Hiram Phillips,Raleigh,3216,
1950,primary,State Treasurer,DEM,Hiram Phillips,Randolph,911,
1950,primary,State Treasurer,DEM,Hiram Phillips,Ritchie,127,
1950,primary,State Treasurer,DEM,Hiram Phillips,Roane,330,
1950,primary,State Treasurer,DEM,Hiram Phillips,Summers,618,
1950,primary,State Treasurer,DEM,Hiram Phillips,Taylor,287,
1950,primary,State Treasurer,DEM,Hiram Phillips,Tucker,353,
1950,primary,State Treasurer,DEM,Hiram Phillips,Tyler,121,
1950,primary,State Treasurer,DEM,Hiram Phillips,Upshur,175,
1950,primary,State Treasurer,DEM,Hiram Phillips,Wayne,1360,
1950,primary,State Treasurer,DEM,Hiram Phillips,Webster,701,
1950,primary,State Treasurer,DEM,Hiram Phillips,Wetzel,740,
1950,primary,State Treasurer,DEM,Hiram Phillips,Wirt,221,
1950,primary,State Treasurer,DEM,Hiram Phillips,Wood,1321,
1950,primary,State Treasurer,DEM,Hiram Phillips,Wyoming,1338,
1950,primary,State Treasurer,REP,Hal F. Morris,Totals,49407,TRUE
1950,primary,State Treasurer,REP,Hal F. Morris,Barbour,567,
1950,primary,State Treasurer,REP,Hal F. Morris,Berkeley,557,
1950,primary,State Treasurer,REP,Hal F. Morris,Boone,467,
1950,primary,State Treasurer,REP,Hal F. Morris,Braxton,396,
1950,primary,State Treasurer,REP,Hal F. Morris,Brooke,819,
1950,primary,State Treasurer,REP,Hal F. Morris,Cabell,3776,
1950,primary,State Treasurer,REP,Hal F. Morris,Calhoun,44,
1950,primary,State Treasurer,REP,Hal F. Morris,Clay,315,
1950,primary,State Treasurer,REP,Hal F. Morris,Doddridge,369,
1950,primary,State Treasurer,REP,Hal F. Morris,Fayette,1539,
1950,primary,State Treasurer,REP,Hal F. Morris,Gilmer,190,
1950,primary,State Treasurer,REP,Hal F. Morris,Grant,620,
1950,primary,State Treasurer,REP,Hal F. Morris,Greenbrier,398,
1950,primary,State Treasurer,REP,Hal F. Morris,Hampshire,66,
1950,primary,State Treasurer,REP,Hal F. Morris,Hancock,947,
1950,primary,State Treasurer,REP,Hal F. Morris,Hardy,102,
1950,primary,State Treasurer,REP,Hal F. Morris,Harrison,2727,
1950,primary,State Treasurer,REP,Hal F. Morris,Jackson,902,
1950,primary,State Treasurer,REP,Hal F. Morris,Jefferson,116,
1950,primary,State Treasurer,REP,Hal F. Morris,Kanawha,5571,
1950,primary,State Treasurer,REP,Hal F. Morris,Lewis,780,
1950,primary,State Treasurer,REP,Hal F. Morris,Lincoln,870,
1950,primary,State Treasurer,REP,Hal F. Morris,Logan,749,
1950,primary,State Treasurer,REP,Hal F. Morris,Marion,2401,
1950,primary,State Treasurer,REP,Hal F. Morris,Marshall,1405,
1950,primary,State Treasurer,REP,Hal F. Morris,Mason,942,
1950,primary,State Treasurer,REP,Hal F. Morris,Mercer,1710,
1950,primary,State Treasurer,REP,Hal F. Morris,Mineral,725,
1950,primary,State Treasurer,REP,Hal F. Morris,Mingo,785,
1950,primary,State Treasurer,REP,Hal F. Morris,Monongalia,1353,
1950,primary,State Treasurer,REP,Hal F. Morris,Monroe,274,
1950,primary,State Treasurer,REP,Hal F. Morris,Morgan,478,
1950,primary,State Treasurer,REP,Hal F. Morris,McDowell,1355,
1950,primary,State Treasurer,REP,Hal F. Morris,Nicholas,297,
1950,primary,State Treasurer,REP,Hal F. Morris,Ohio,2957,
1950,primary,State Treasurer,REP,Hal F. Morris,Pendleton,182,
1950,primary,State Treasurer,REP,Hal F. Morris,Pleasants,145,
1950,primary,State Treasurer,REP,Hal F. Morris,Pocahontas,203,
1950,primary,State Treasurer,REP,Hal F. Morris,Preston,1170,
1950,primary,State Treasurer,REP,Hal F. Morris,Putnam,799,
1950,primary,State Treasurer,REP,Hal F. Morris,Raleigh,1789,
1950,primary,State Treasurer,REP,Hal F. Morris,Randolph,404,
1950,primary,State Treasurer,REP,Hal F. Morris,Ritchie,346,
1950,primary,State Treasurer,REP,Hal F. Morris,Roane,541,
1950,primary,State Treasurer,REP,Hal F. Morris,Summers,234,
1950,primary,State Treasurer,REP,Hal F. Morris,Taylor,461,
1950,primary,State Treasurer,REP,Hal F. Morris,Tucker,458,
1950,primary,State Treasurer,REP,Hal F. Morris,Tyler,588,
1950,primary,State Treasurer,REP,Hal F. Morris,Upshur,1000,
1950,primary,State Treasurer,REP,Hal F. Morris,Wayne,635,
1950,primary,State Treasurer,REP,Hal F. Morris,Webster,222,
1950,primary,State Treasurer,REP,Hal F. Morris,Wetzel,352,
1950,primary,State Treasurer,REP,Hal F. Morris,Wirt,88,
1950,primary,State Treasurer,REP,Hal F. Morris,Wood,1543,
1950,primary,State Treasurer,REP,Hal F. Morris,Wyoming,678,
1950,primary,State Treasurer,REP,Louis Reed,Totals,48251,
1950,primary,State Treasurer,REP,Louis Reed,Barbour,913,
1950,primary,State Treasurer,REP,Louis Reed,Berkeley,469,
1950,primary,State Treasurer,REP,Louis Reed,Boone,192,
1950,primary,State Treasurer,REP,Louis Reed,Braxton,463,
1950,primary,State Treasurer,REP,Louis Reed,Brooke,875,
1950,primary,State Treasurer,REP,Louis Reed,Cabell,1852,
1950,primary,State Treasurer,REP,Louis Reed,Calhoun,306,
1950,primary,State Treasurer,REP,Louis Reed,Clay,394,
1950,primary,State Treasurer,REP,Louis Reed,Doddridge,590,
1950,primary,State Treasurer,REP,Louis Reed,Fayette,637,
1950,primary,State Treasurer,REP,Louis Reed,Gilmer,247,
1950,primary,State Treasurer,REP,Louis Reed,Grant,658,
1950,primary,State Treasurer,REP,Louis Reed,Greenbrier,295,
1950,primary,State Treasurer,REP,Louis Reed,Hampshire,58,
1950,primary,State Treasurer,REP,Louis Reed,Hancock,756,
1950,primary,State Treasurer,REP,Louis Reed,Hardy,65,
1950,primary,State Treasurer,REP,Louis Reed,Harrison,2833,
1950,primary,State Treasurer,REP,Louis Reed,Jackson,1540,
1950,primary,State Treasurer,REP,Louis Reed,Jefferson,101,
1950,primary,State Treasurer,REP,Louis Reed,Kanawha,3946,
1950,primary,State Treasurer,REP,Louis Reed,Lewis,1550,
1950,primary,State Treasurer,REP,Louis Reed,Lincoln,579,
1950,primary,State Treasurer,REP,Louis Reed,Logan,406,
1950,primary,State Treasurer,REP,Louis Reed,Marion,2213,
1950,primary,State Treasurer,REP,Louis Reed,Marshall,1395,
1950,primary,State Treasurer,REP,Louis Reed,Mason,1446,
1950,primary,State Treasurer,REP,Louis Reed,Mercer,1021,
1950,primary,State Treasurer,REP,Louis Reed,Mineral,628,
1950,primary,State Treasurer,REP,Louis Reed,Mingo,334,
1950,primary,State Treasurer,REP,Louis Reed,Monongalia,1481,
1950,primary,State Treasurer,REP,Louis Reed,Monroe,251,
1950,primary,State Treasurer,REP,Louis Reed,Morgan,336,
1950,primary,State Treasurer,REP,Louis Reed,McDowell,643,
1950,primary,State Treasurer,REP,Louis Reed,Nicholas,268,
1950,primary,State Treasurer,REP,Louis Reed,Ohio,3220,
1950,primary,State Treasurer,REP,Louis Reed,Pendleton,136,
1950,primary,State Treasurer,REP,Louis Reed,Pleasants,188,
1950,primary,State Treasurer,REP,Louis Reed,Pocahontas,176,
1950,primary,State Treasurer,REP,Louis Reed,Preston,1607,
1950,primary,State Treasurer,REP,Louis Reed,Putnam,608,
1950,primary,State Treasurer,REP,Louis Reed,Raleigh,1041,
1950,primary,State Treasurer,REP,Louis Reed,Randolph,403,
1950,primary,State Treasurer,REP,Louis Reed,Ritchie,1061,
1950,primary,State Treasurer,REP,Louis Reed,Roane,1172,
1950,primary,State Treasurer,REP,Louis Reed,Summers,115,
1950,primary,State Treasurer,REP,Louis Reed,Taylor,625,
1950,primary,State Treasurer,REP,Louis Reed,Tucker,458,
1950,primary,State Treasurer,REP,Louis Reed,Tyler,839,
1950,primary,State Treasurer,REP,Louis Reed,Upshur,1231,
1950,primary,State Treasurer,REP,Louis Reed,Wayne,271,
1950,primary,State Treasurer,REP,Louis Reed,Webster,188,
1950,primary,State Treasurer,REP,Louis Reed,Wetzel,415,
1950,primary,State Treasurer,REP,Louis Reed,Wirt,615,
1950,primary,State Treasurer,REP,Louis Reed,Wood,3811,
1950,primary,State Treasurer,REP,Louis Reed,Wyoming,330,
