county,precinct,office,district,candidate,party,votes,
Cabell,PCT 33 - Guyandotte Elem Sch ,U.S. Senator,,Jay Wolfe,REP,77,
Cabell,PCT 34-1 - Altizer Elem School ,U.S. Senator,,Jay Wolfe,REP,165,
Cabell,PCT 34-2 - Altizer Elem School ,U.S. Senator,,Jay Wolfe,REP,49,
Cabell,PCT 35- Huntington High School ,U.S. Senator,,Jay Wolfe,REP,213,
Cabell,PCT 36- Hite Saunders Elem Sch ,U.S. Senator,,Jay Wolfe,REP,246,
Cabell,PCT 37 - Geneva Kent Elem Sch ,U.S. Senator,,Jay Wolfe,REP,193,
Cabell,PCT 38 - Geneva Kent Elem Sch ,U.S. Senator,,Jay Wolfe,REP,129,
Cabell,PCT 39 - River Cities Church ,U.S. Senator,,Jay Wolfe,REP,241,
Cabell,PCT 40 - River Cities Church ,U.S. Senator,,Jay Wolfe,REP,200,
Cabell,PCT 41- Christ the King Church ,U.S. Senator,,Jay Wolfe,REP,333,
Cabell,PCT 42 - B'ville Comm Bldg. ,U.S. Senator,,Jay Wolfe,REP,265,
Cabell,PCT 43 - B'ville Middle School ,U.S. Senator,,Jay Wolfe,REP,217,
Cabell,PCT 44 - B'ville Elem. School ,U.S. Senator,,Jay Wolfe,REP,219,
Cabell,PCT 45 - B'ville Elem School ,U.S. Senator,,Jay Wolfe,REP,210,
Cabell,PCT 46 - B'ville Middle School ,U.S. Senator,,Jay Wolfe,REP,308,
Cabell,PCT 47 - Davis Creek Elem Sch ,U.S. Senator,,Jay Wolfe,REP,236,
Cabell,PCT 48 - Davis Creek Elem Sch ,U.S. Senator,,Jay Wolfe,REP,195,
Cabell,PCT 49 - Martha Elem School ,U.S. Senator,,Jay Wolfe,REP,328,
Cabell,PCT 50A -Salt Rock Elem School ,U.S. Senator,,Jay Wolfe,REP,226,
Cabell,PCT 50B- Salt Rock Elem School ,U.S. Senator,,Jay Wolfe,REP,191,
Cabell,PCT 51 - Martha Elem School ,U.S. Senator,,Jay Wolfe,REP,265,
Cabell,PCT 52 - Nichols Elem School ,U.S. Senator,,Jay Wolfe,REP,180,
Cabell,PCT 53 - Nichols Elem School ,U.S. Senator,,Jay Wolfe,REP,215,
Cabell,PCT 54 - YMCA Kennedy Center ,U.S. Senator,,Jay Wolfe,REP,182,
Cabell,PCT 55 - Cox Landing School ,U.S. Senator,,Jay Wolfe,REP,211,
Cabell,PCT 56 - Greenbottom Comm Ctr ,U.S. Senator,,Jay Wolfe,REP,122,
Cabell,PCT 57- Pleasant View Church ,U.S. Senator,,Jay Wolfe,REP,139,
Cabell,PCT 58 - Cabell Midland H.S. ,U.S. Senator,,Jay Wolfe,REP,271,
Cabell,PCT 59A - Cabell Midland H.S. ,U.S. Senator,,Jay Wolfe,REP,233,
Cabell,PCT 59B - Cabell Midland H.S. ,U.S. Senator,,Jay Wolfe,REP,202,
Cabell,PCT 60A - Cabell Midland H.S. ,U.S. Senator,,Jay Wolfe,REP,237,
Cabell,PCT 60B - Cabell Midland H.S. ,U.S. Senator,,Jay Wolfe,REP,270,
Cabell,PCT 62 - Milton Middle School ,U.S. Senator,,Jay Wolfe,REP,318,
Cabell,PCT 63 - Culloden Elem School ,U.S. Senator,,Jay Wolfe,REP,221,
Cabell,PCT 64- Milton Elem School ,U.S. Senator,,Jay Wolfe,REP,243,
Cabell,PCT 65 - Milton Elem School ,U.S. Senator,,Jay Wolfe,REP,124,
Cabell,PCT 66 - Milton Elem School ,U.S. Senator,,Jay Wolfe,REP,187,
Cabell,PCT 67 - Culloden Elem School ,U.S. Senator,,Jay Wolfe,REP,182,
Cabell,Total,U.S. Senator,,Jay Wolfe,REP,12488,
Cabell,PCT 1 - Central City Elem,U.S. Senator,,Jay Rockefeller,DEM,250,
Cabell,PCT 1A - Central City Elem. ,U.S. Senator,,Jay Rockefeller,DEM,192,
Cabell,PCT 2 - Central City Elem. ,U.S. Senator,,Jay Rockefeller,DEM,157,
Cabell,PCT 3 - Dept. of Trans (DMV) ,U.S. Senator,,Jay Rockefeller,DEM,324,
Cabell,PCT 4 - Museum of Radio/Tech ,U.S. Senator,,Jay Rockefeller,DEM,258,
Cabell,PCT 5 - Dept. of Trans (DMV) ,U.S. Senator,,Jay Rockefeller,DEM,164,
Cabell,PCT 6 - Jr. League Bldg. ,U.S. Senator,,Jay Rockefeller,DEM,469,
Cabell,PCT 6W - Woodlands Ret. Comm. ,U.S. Senator,,Jay Rockefeller,DEM,332,
Cabell,PCT 7A-Owen Illinois Clubhouse ,U.S. Senator,,Jay Rockefeller,DEM,325,
Cabell,PCT 7B-Owen Illinois Clubhouse ,U.S. Senator,,Jay Rockefeller,DEM,363,
Cabell,PCT 9 - Huntington City Hall ,U.S. Senator,,Jay Rockefeller,DEM,348,
Cabell,PCT 10 - Jr. League Bldg. ,U.S. Senator,,Jay Rockefeller,DEM,281,
Cabell,PCT 11A - First Pres. Church ,U.S. Senator,,Jay Rockefeller,DEM,185,
Cabell,PCT 11B - First Pres. Church ,U.S. Senator,,Jay Rockefeller,DEM,159,
Cabell,PCT 12 - A.D. Lewis Center ,U.S. Senator,,Jay Rockefeller,DEM,407,
Cabell,PCT 13 - Southside Elem School ,U.S. Senator,,Jay Rockefeller,DEM,412,
Cabell,PCT 14 - Meadows School ,U.S. Senator,,Jay Rockefeller,DEM,513,
Cabell,PCT 16 - Senior Life Center ,U.S. Senator,,Jay Rockefeller,DEM,446,
Cabell,PCT 17 - Spring Hill School ,U.S. Senator,,Jay Rockefeller,DEM,291,
Cabell,PCT 18 - Meadows School ,U.S. Senator,,Jay Rockefeller,DEM,224,
Cabell,PCT 19 - Highlawn Elem. School ,U.S. Senator,,Jay Rockefeller,DEM,248,
Cabell,PCT 20 - Vet. Mem. Field House ,U.S. Senator,,Jay Rockefeller,DEM,307,
Cabell,PCT 21 - Fairfield E Comm Ctr ,U.S. Senator,,Jay Rockefeller,DEM,251,
Cabell,PCT 22 - Meadows School ,U.S. Senator,,Jay Rockefeller,DEM,420,
Cabell,PCT 23 - Fairfield E Comm Ctr ,U.S. Senator,,Jay Rockefeller,DEM,276,
Cabell,PCT 24 - Beverly Hills Bapt Ch ,U.S. Senator,,Jay Rockefeller,DEM,222,
Cabell,PCT 25 - Beverly Hills Meth Ch ,U.S. Senator,,Jay Rockefeller,DEM,368,
Cabell,PCT 26 - Highlawn Elem School ,U.S. Senator,,Jay Rockefeller,DEM,324,
Cabell,PCT 27 - Vet. Mem. Field House ,U.S. Senator,,Jay Rockefeller,DEM,247,
Cabell,PCT 28 - Peyton Elem School ,U.S. Senator,,Jay Rockefeller,DEM,331,
Cabell,PCT 29 - Beverly Hills Mid Sch ,U.S. Senator,,Jay Rockefeller,DEM,261,
Cabell,PCT 30 - Beverly Hills Mid Sch ,U.S. Senator,,Jay Rockefeller,DEM,303,
Cabell,PCT 31 - Geneva Kent Elem Sch ,U.S. Senator,,Jay Rockefeller,DEM,390,
Cabell,PCT 32 - Guyandotte Elem Sch ,U.S. Senator,,Jay Rockefeller,DEM,229,
Cabell,PCT 33 - Guyandotte Elem Sch ,U.S. Senator,,Jay Rockefeller,DEM,170,
Cabell,PCT 34-1 - Altizer Elem School ,U.S. Senator,,Jay Rockefeller,DEM,268,
Cabell,PCT 34-2 - Altizer Elem School ,U.S. Senator,,Jay Rockefeller,DEM,91,
Cabell,PCT 35- Huntington High School ,U.S. Senator,,Jay Rockefeller,DEM,280,
Cabell,PCT 36- Hite Saunders Elem Sch ,U.S. Senator,,Jay Rockefeller,DEM,435,
Cabell,PCT 37 - Geneva Kent Elem Sch ,U.S. Senator,,Jay Rockefeller,DEM,299,
Cabell,PCT 38 - Geneva Kent Elem Sch ,U.S. Senator,,Jay Rockefeller,DEM,195,
Cabell,PCT 39 - River Cities Church ,U.S. Senator,,Jay Rockefeller,DEM,410,
Cabell,PCT 40 - River Cities Church ,U.S. Senator,,Jay Rockefeller,DEM,250,
Cabell,PCT 41- Christ the King Church ,U.S. Senator,,Jay Rockefeller,DEM,474,
Cabell,PCT 42 - B'ville Comm Bldg. ,U.S. Senator,,Jay Rockefeller,DEM,437,
Cabell,PCT 43 - B'ville Middle School ,U.S. Senator,,Jay Rockefeller,DEM,304,
Cabell,PCT 44 - B'ville Elem. School ,U.S. Senator,,Jay Rockefeller,DEM,380,
Cabell,PCT 45 - B'ville Elem School ,U.S. Senator,,Jay Rockefeller,DEM,386,
Cabell,PCT 46 - B'ville Middle School ,U.S. Senator,,Jay Rockefeller,DEM,481,
Cabell,PCT 47 - Davis Creek Elem Sch ,U.S. Senator,,Jay Rockefeller,DEM,341,
Cabell,PCT 48 - Davis Creek Elem Sch ,U.S. Senator,,Jay Rockefeller,DEM,223,
Cabell,PCT 49 - Martha Elem School ,U.S. Senator,,Jay Rockefeller,DEM,386,
Cabell,PCT 50A -Salt Rock Elem School ,U.S. Senator,,Jay Rockefeller,DEM,275,
Cabell,PCT 50B- Salt Rock Elem School ,U.S. Senator,,Jay Rockefeller,DEM,222,
Cabell,PCT 51 - Martha Elem School ,U.S. Senator,,Jay Rockefeller,DEM,373,
Cabell,PCT 52 - Nichols Elem School ,U.S. Senator,,Jay Rockefeller,DEM,235,
Cabell,PCT 53 - Nichols Elem School ,U.S. Senator,,Jay Rockefeller,DEM,251,
Cabell,PCT 54 - YMCA Kennedy Center ,U.S. Senator,,Jay Rockefeller,DEM,282,
Cabell,PCT 55 - Cox Landing School ,U.S. Senator,,Jay Rockefeller,DEM,337,
Cabell,PCT 56 - Greenbottom Comm Ctr ,U.S. Senator,,Jay Rockefeller,DEM,217,
Cabell,PCT 57- Pleasant View Church ,U.S. Senator,,Jay Rockefeller,DEM,185,
Cabell,PCT 58 - Cabell Midland H.S. ,U.S. Senator,,Jay Rockefeller,DEM,324,
Cabell,PCT 59A - Cabell Midland H.S. ,U.S. Senator,,Jay Rockefeller,DEM,304,
Cabell,PCT 59B - Cabell Midland H.S. ,U.S. Senator,,Jay Rockefeller,DEM,253,
Cabell,PCT 60A - Cabell Midland H.S. ,U.S. Senator,,Jay Rockefeller,DEM,352,
Cabell,PCT 60B - Cabell Midland H.S. ,U.S. Senator,,Jay Rockefeller,DEM,305,
Cabell,PCT 62 - Milton Middle School ,U.S. Senator,,Jay Rockefeller,DEM,357,
Cabell,PCT 63 - Culloden Elem School ,U.S. Senator,,Jay Rockefeller,DEM,312,
Cabell,PCT 64- Milton Elem School ,U.S. Senator,,Jay Rockefeller,DEM,300,
Cabell,PCT 65 - Milton Elem School ,U.S. Senator,,Jay Rockefeller,DEM,190,
Cabell,PCT 66 - Milton Elem School ,U.S. Senator,,Jay Rockefeller,DEM,218,
Cabell,PCT 67 - Culloden Elem School ,U.S. Senator,,Jay Rockefeller,DEM,265,
Cabell,Total,U.S. Senator,,Jay Rockefeller,DEM,21644,
Cabell,PCT 1 - Central City Elem,U.S. Senator,,Write-ins,,0,
Cabell,PCT 1A - Central City Elem. ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 2 - Central City Elem. ,U.S. Senator,,Write-ins,,1,
Cabell,PCT 3 - Dept. of Trans (DMV) ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 4 - Museum of Radio/Tech ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 5 - Dept. of Trans (DMV) ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 6 - Jr. League Bldg. ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 6W - Woodlands Ret. Comm. ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 7A-Owen Illinois Clubhouse ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 7B-Owen Illinois Clubhouse ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 9 - Huntington City Hall ,U.S. Senator,,Write-ins,,1,
Cabell,PCT 10 - Jr. League Bldg. ,U.S. Senator,,Write-ins,,2,
Cabell,PCT 11A - First Pres. Church ,U.S. Senator,,Write-ins,,1,
Cabell,PCT 11B - First Pres. Church ,U.S. Senator,,Write-ins,,1,
Cabell,PCT 12 - A.D. Lewis Center ,U.S. Senator,,Write-ins,,2,
Cabell,PCT 13 - Southside Elem School ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 14 - Meadows School ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 16 - Senior Life Center ,U.S. Senator,,Write-ins,,1,
Cabell,PCT 17 - Spring Hill School ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 18 - Meadows School ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 19 - Highlawn Elem. School ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 20 - Vet. Mem. Field House ,U.S. Senator,,Write-ins,,2,
Cabell,PCT 21 - Fairfield E Comm Ctr ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 22 - Meadows School ,U.S. Senator,,Write-ins,,1,
Cabell,PCT 23 - Fairfield E Comm Ctr ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 24 - Beverly Hills Bapt Ch ,U.S. Senator,,Write-ins,,1,
Cabell,PCT 25 - Beverly Hills Meth Ch ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 26 - Highlawn Elem School ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 27 - Vet. Mem. Field House ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 28 - Peyton Elem School ,U.S. Senator,,Write-ins,,3,
Cabell,PCT 29 - Beverly Hills Mid Sch ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 30 - Beverly Hills Mid Sch ,U.S. Senator,,Write-ins,,1,
Cabell,PCT 31 - Geneva Kent Elem Sch ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 32 - Guyandotte Elem Sch ,U.S. Senator,,Write-ins,,1,
Cabell,PCT 33 - Guyandotte Elem Sch ,U.S. Senator,,Write-ins,,1,
Cabell,PCT 34-1 - Altizer Elem School ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 34-2 - Altizer Elem School ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 35- Huntington High School ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 36- Hite Saunders Elem Sch ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 37 - Geneva Kent Elem Sch ,U.S. Senator,,Write-ins,,1,
Cabell,PCT 38 - Geneva Kent Elem Sch ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 39 - River Cities Church ,U.S. Senator,,Write-ins,,3,
Cabell,PCT 40 - River Cities Church ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 41- Christ the King Church ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 42 - B'ville Comm Bldg. ,U.S. Senator,,Write-ins,,1,
Cabell,PCT 43 - B'ville Middle School ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 44 - B'ville Elem. School ,U.S. Senator,,Write-ins,,3,
Cabell,PCT 45 - B'ville Elem School ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 46 - B'ville Middle School ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 47 - Davis Creek Elem Sch ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 48 - Davis Creek Elem Sch ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 49 - Martha Elem School ,U.S. Senator,,Write-ins,,1,
Cabell,PCT 50A -Salt Rock Elem School ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 50B- Salt Rock Elem School ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 51 - Martha Elem School ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 52 - Nichols Elem School ,U.S. Senator,,Write-ins,,1,
Cabell,PCT 53 - Nichols Elem School ,U.S. Senator,,Write-ins,,1,
Cabell,PCT 54 - YMCA Kennedy Center ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 55 - Cox Landing School ,U.S. Senator,,Write-ins,,1,
Cabell,PCT 56 - Greenbottom Comm Ctr ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 57- Pleasant View Church ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 58 - Cabell Midland H.S. ,U.S. Senator,,Write-ins,,2,
Cabell,PCT 59A - Cabell Midland H.S. ,U.S. Senator,,Write-ins,,1,
Cabell,PCT 59B - Cabell Midland H.S. ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 60A - Cabell Midland H.S. ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 60B - Cabell Midland H.S. ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 62 - Milton Middle School ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 63 - Culloden Elem School ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 64- Milton Elem School ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 65 - Milton Elem School ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 66 - Milton Elem School ,U.S. Senator,,Write-ins,,0,
Cabell,PCT 67 - Culloden Elem School ,U.S. Senator,,Write-ins,,0,
Cabell,Total,U.S. Senator,,Write-ins,,34,
Cabell,PCT 1 - Central City Elem,U.S. House,3,Marty Gearheart,REP,94,
Cabell,PCT 1A - Central City Elem. ,U.S. House,3,Marty Gearheart,REP,70,
Cabell,PCT 2 - Central City Elem. ,U.S. House,3,Marty Gearheart,REP,59,
Cabell,PCT 3 - Dept. of Trans (DMV) ,U.S. House,3,Marty Gearheart,REP,148,
Cabell,PCT 4 - Museum of Radio/Tech ,U.S. House,3,Marty Gearheart,REP,120,
Cabell,PCT 5 - Dept. of Trans (DMV) ,U.S. House,3,Marty Gearheart,REP,61,
Cabell,PCT 6 - Jr. League Bldg. ,U.S. House,3,Marty Gearheart,REP,183,
Cabell,PCT 6W - Woodlands Ret. Comm. ,U.S. House,3,Marty Gearheart,REP,195,
Cabell,PCT 7A-Owen Illinois Clubhouse ,U.S. House,3,Marty Gearheart,REP,144,
Cabell,PCT 7B-Owen Illinois Clubhouse ,U.S. House,3,Marty Gearheart,REP,138,
Cabell,PCT 9 - Huntington City Hall ,U.S. House,3,Marty Gearheart,REP,111,
Cabell,PCT 10 - Jr. League Bldg. ,U.S. House,3,Marty Gearheart,REP,82,
Cabell,PCT 11A - First Pres. Church ,U.S. House,3,Marty Gearheart,REP,55,
Cabell,PCT 11B - First Pres. Church ,U.S. House,3,Marty Gearheart,REP,45,
Cabell,PCT 12 - A.D. Lewis Center ,U.S. House,3,Marty Gearheart,REP,57,
Cabell,PCT 13 - Southside Elem School ,U.S. House,3,Marty Gearheart,REP,129,
Cabell,PCT 14 - Meadows School ,U.S. House,3,Marty Gearheart,REP,298,
Cabell,PCT 16 - Senior Life Center ,U.S. House,3,Marty Gearheart,REP,21,
Cabell,PCT 17 - Spring Hill School ,U.S. House,3,Marty Gearheart,REP,64,
Cabell,PCT 18 - Meadows School ,U.S. House,3,Marty Gearheart,REP,95,
Cabell,PCT 19 - Highlawn Elem. School ,U.S. House,3,Marty Gearheart,REP,90,
Cabell,PCT 20 - Vet. Mem. Field House ,U.S. House,3,Marty Gearheart,REP,100,
Cabell,PCT 21 - Fairfield E Comm Ctr ,U.S. House,3,Marty Gearheart,REP,55,
Cabell,PCT 22 - Meadows School ,U.S. House,3,Marty Gearheart,REP,267,
Cabell,PCT 23 - Fairfield E Comm Ctr ,U.S. House,3,Marty Gearheart,REP,95,
Cabell,PCT 24 - Beverly Hills Bapt Ch ,U.S. House,3,Marty Gearheart,REP,120,
Cabell,PCT 25 - Beverly Hills Meth Ch ,U.S. House,3,Marty Gearheart,REP,176,
Cabell,PCT 26 - Highlawn Elem School ,U.S. House,3,Marty Gearheart,REP,146,
Cabell,PCT 27 - Vet. Mem. Field House ,U.S. House,3,Marty Gearheart,REP,106,
Cabell,PCT 28 - Peyton Elem School ,U.S. House,3,Marty Gearheart,REP,110,
Cabell,PCT 29 - Beverly Hills Mid Sch ,U.S. House,3,Marty Gearheart,REP,131,
Cabell,PCT 30 - Beverly Hills Mid Sch ,U.S. House,3,Marty Gearheart,REP,167,
Cabell,PCT 31 - Geneva Kent Elem Sch ,U.S. House,3,Marty Gearheart,REP,252,
Cabell,PCT 32 - Guyandotte Elem Sch ,U.S. House,3,Marty Gearheart,REP,72,
Cabell,PCT 33 - Guyandotte Elem Sch ,U.S. House,3,Marty Gearheart,REP,68,
Cabell,PCT 34-1 - Altizer Elem School ,U.S. House,3,Marty Gearheart,REP,142,
Cabell,PCT 34-2 - Altizer Elem School ,U.S. House,3,Marty Gearheart,REP,40,
Cabell,PCT 35- Huntington High School ,U.S. House,3,Marty Gearheart,REP,180,
Cabell,PCT 36- Hite Saunders Elem Sch ,U.S. House,3,Marty Gearheart,REP,241,
Cabell,PCT 37 - Geneva Kent Elem Sch ,U.S. House,3,Marty Gearheart,REP,178,
Cabell,PCT 38 - Geneva Kent Elem Sch ,U.S. House,3,Marty Gearheart,REP,123,
Cabell,PCT 39 - River Cities Church ,U.S. House,3,Marty Gearheart,REP,225,
Cabell,PCT 40 - River Cities Church ,U.S. House,3,Marty Gearheart,REP,174,
Cabell,PCT 41- Christ the King Church ,U.S. House,3,Marty Gearheart,REP,328,
Cabell,PCT 42 - B'ville Comm Bldg. ,U.S. House,3,Marty Gearheart,REP,250,
Cabell,PCT 43 - B'ville Middle School ,U.S. House,3,Marty Gearheart,REP,193,
Cabell,PCT 44 - B'ville Elem. School ,U.S. House,3,Marty Gearheart,REP,195,
Cabell,PCT 45 - B'ville Elem School ,U.S. House,3,Marty Gearheart,REP,188,
Cabell,PCT 46 - B'ville Middle School ,U.S. House,3,Marty Gearheart,REP,291,
Cabell,PCT 47 - Davis Creek Elem Sch ,U.S. House,3,Marty Gearheart,REP,214,
Cabell,PCT 48 - Davis Creek Elem Sch ,U.S. House,3,Marty Gearheart,REP,161,
Cabell,PCT 49 - Martha Elem School ,U.S. House,3,Marty Gearheart,REP,295,
Cabell,PCT 50A -Salt Rock Elem School ,U.S. House,3,Marty Gearheart,REP,208,
Cabell,PCT 50B- Salt Rock Elem School ,U.S. House,3,Marty Gearheart,REP,151,
Cabell,PCT 51 - Martha Elem School ,U.S. House,3,Marty Gearheart,REP,245,
Cabell,PCT 52 - Nichols Elem School ,U.S. House,3,Marty Gearheart,REP,149,
Cabell,PCT 53 - Nichols Elem School ,U.S. House,3,Marty Gearheart,REP,203,
Cabell,PCT 54 - YMCA Kennedy Center ,U.S. House,3,Marty Gearheart,REP,149,
Cabell,PCT 55 - Cox Landing School ,U.S. House,3,Marty Gearheart,REP,172,
Cabell,PCT 56 - Greenbottom Comm Ctr ,U.S. House,3,Marty Gearheart,REP,114,
Cabell,PCT 57- Pleasant View Church ,U.S. House,3,Marty Gearheart,REP,111,
Cabell,PCT 58 - Cabell Midland H.S. ,U.S. House,3,Marty Gearheart,REP,224,
Cabell,PCT 59A - Cabell Midland H.S. ,U.S. House,3,Marty Gearheart,REP,197,
Cabell,PCT 59B - Cabell Midland H.S. ,U.S. House,3,Marty Gearheart,REP,183,
Cabell,PCT 60A - Cabell Midland H.S. ,U.S. House,3,Marty Gearheart,REP,231,
Cabell,PCT 60B - Cabell Midland H.S. ,U.S. House,3,Marty Gearheart,REP,226,
Cabell,PCT 62 - Milton Middle School ,U.S. House,3,Marty Gearheart,REP,258,
Cabell,PCT 63 - Culloden Elem School ,U.S. House,3,Marty Gearheart,REP,211,
Cabell,PCT 64- Milton Elem School ,U.S. House,3,Marty Gearheart,REP,218,
Cabell,PCT 65 - Milton Elem School ,U.S. House,3,Marty Gearheart,REP,111,
Cabell,PCT 66 - Milton Elem School ,U.S. House,3,Marty Gearheart,REP,157,
Cabell,PCT 67 - Culloden Elem School ,U.S. House,3,Marty Gearheart,REP,177,
Cabell,Total,U.S. House,3,Marty Gearheart,REP,11237,
Cabell,PCT 1 - Central City Elem,U.S. House,3,Nick Joe Rahall II,DEM,257,
Cabell,PCT 1A - Central City Elem. ,U.S. House,3,Nick Joe Rahall II,DEM,197,
Cabell,PCT 2 - Central City Elem. ,U.S. House,3,Nick Joe Rahall II,DEM,165,
Cabell,PCT 3 - Dept. of Trans (DMV) ,U.S. House,3,Nick Joe Rahall II,DEM,327,
Cabell,PCT 4 - Museum of Radio/Tech ,U.S. House,3,Nick Joe Rahall II,DEM,281,
Cabell,PCT 5 - Dept. of Trans (DMV) ,U.S. House,3,Nick Joe Rahall II,DEM,167,
Cabell,PCT 6 - Jr. League Bldg. ,U.S. House,3,Nick Joe Rahall II,DEM,473,
Cabell,PCT 6W - Woodlands Ret. Comm. ,U.S. House,3,Nick Joe Rahall II,DEM,333,
Cabell,PCT 7A-Owen Illinois Clubhouse ,U.S. House,3,Nick Joe Rahall II,DEM,320,
Cabell,PCT 7B-Owen Illinois Clubhouse ,U.S. House,3,Nick Joe Rahall II,DEM,358,
Cabell,PCT 9 - Huntington City Hall ,U.S. House,3,Nick Joe Rahall II,DEM,353,
Cabell,PCT 10 - Jr. League Bldg. ,U.S. House,3,Nick Joe Rahall II,DEM,280,
Cabell,PCT 11A - First Pres. Church ,U.S. House,3,Nick Joe Rahall II,DEM,188,
Cabell,PCT 11B - First Pres. Church ,U.S. House,3,Nick Joe Rahall II,DEM,174,
Cabell,PCT 12 - A.D. Lewis Center ,U.S. House,3,Nick Joe Rahall II,DEM,422,
Cabell,PCT 13 - Southside Elem School ,U.S. House,3,Nick Joe Rahall II,DEM,416,
Cabell,PCT 14 - Meadows School ,U.S. House,3,Nick Joe Rahall II,DEM,481,
Cabell,PCT 16 - Senior Life Center ,U.S. House,3,Nick Joe Rahall II,DEM,439,
Cabell,PCT 17 - Spring Hill School ,U.S. House,3,Nick Joe Rahall II,DEM,288,
Cabell,PCT 18 - Meadows School ,U.S. House,3,Nick Joe Rahall II,DEM,217,
Cabell,PCT 19 - Highlawn Elem. School ,U.S. House,3,Nick Joe Rahall II,DEM,243,
Cabell,PCT 20 - Vet. Mem. Field House ,U.S. House,3,Nick Joe Rahall II,DEM,311,
Cabell,PCT 21 - Fairfield E Comm Ctr ,U.S. House,3,Nick Joe Rahall II,DEM,254,
Cabell,PCT 22 - Meadows School ,U.S. House,3,Nick Joe Rahall II,DEM,418,
Cabell,PCT 23 - Fairfield E Comm Ctr ,U.S. House,3,Nick Joe Rahall II,DEM,280,
Cabell,PCT 24 - Beverly Hills Bapt Ch ,U.S. House,3,Nick Joe Rahall II,DEM,223,
Cabell,PCT 25 - Beverly Hills Meth Ch ,U.S. House,3,Nick Joe Rahall II,DEM,372,
Cabell,PCT 26 - Highlawn Elem School ,U.S. House,3,Nick Joe Rahall II,DEM,335,
Cabell,PCT 27 - Vet. Mem. Field House ,U.S. House,3,Nick Joe Rahall II,DEM,254,
Cabell,PCT 28 - Peyton Elem School ,U.S. House,3,Nick Joe Rahall II,DEM,331,
Cabell,PCT 29 - Beverly Hills Mid Sch ,U.S. House,3,Nick Joe Rahall II,DEM,285,
Cabell,PCT 30 - Beverly Hills Mid Sch ,U.S. House,3,Nick Joe Rahall II,DEM,301,
Cabell,PCT 31 - Geneva Kent Elem Sch ,U.S. House,3,Nick Joe Rahall II,DEM,393,
Cabell,PCT 32 - Guyandotte Elem Sch ,U.S. House,3,Nick Joe Rahall II,DEM,231,
Cabell,PCT 33 - Guyandotte Elem Sch ,U.S. House,3,Nick Joe Rahall II,DEM,179,
Cabell,PCT 34-1 - Altizer Elem School ,U.S. House,3,Nick Joe Rahall II,DEM,284,
Cabell,PCT 34-2 - Altizer Elem School ,U.S. House,3,Nick Joe Rahall II,DEM,97,
Cabell,PCT 35- Huntington High School ,U.S. House,3,Nick Joe Rahall II,DEM,301,
Cabell,PCT 36- Hite Saunders Elem Sch ,U.S. House,3,Nick Joe Rahall II,DEM,429,
Cabell,PCT 37 - Geneva Kent Elem Sch ,U.S. House,3,Nick Joe Rahall II,DEM,305,
