county,precinct,office,district,party,candidate,votes
McDowell,PRECINCT 1,U.S. SENATOR,,,PATRICK  MORRISEY,12
McDowell,PRECINCT 6,U.S. SENATOR,,,PATRICK  MORRISEY,14
McDowell,PRECINCT 11,U.S. SENATOR,,,PATRICK  MORRISEY,23
McDowell,PRECINCT 17,U.S. SENATOR,,,PATRICK  MORRISEY,35
McDowell,PRECINCT 20,U.S. SENATOR,,,PATRICK  MORRISEY,72
McDowell,PRECINCT 21,U.S. SENATOR,,,PATRICK  MORRISEY,36
McDowell,PRECINCT 23,U.S. SENATOR,,,PATRICK  MORRISEY,68
McDowell,PRECINCT 26,U.S. SENATOR,,,PATRICK  MORRISEY,33
McDowell,PRECINCT 28,U.S. SENATOR,,,PATRICK  MORRISEY,90
McDowell,PRECINCT 32,U.S. SENATOR,,,PATRICK  MORRISEY,106
McDowell,PRECINCT 34,U.S. SENATOR,,,PATRICK  MORRISEY,92
McDowell,PRECINCT 40,U.S. SENATOR,,,PATRICK  MORRISEY,73
McDowell,PRECINCT 50,U.S. SENATOR,,,PATRICK  MORRISEY,20
McDowell,PRECINCT 58,U.S. SENATOR,,,PATRICK  MORRISEY,27
McDowell,PRECINCT 63,U.S. SENATOR,,,PATRICK  MORRISEY,24
McDowell,PRECINCT 66,U.S. SENATOR,,,PATRICK  MORRISEY,70
McDowell,PRECINCT 72,U.S. SENATOR,,,PATRICK  MORRISEY,65
McDowell,PRECINCT 73,U.S. SENATOR,,,PATRICK  MORRISEY,75
McDowell,PRECINCT 78,U.S. SENATOR,,,PATRICK  MORRISEY,49
McDowell,PRECINCT 84,U.S. SENATOR,,,PATRICK  MORRISEY,38
McDowell,PRECINCT 85,U.S. SENATOR,,,PATRICK  MORRISEY,50
McDowell,PRECINCT 86,U.S. SENATOR,,,PATRICK  MORRISEY,43
McDowell,PRECINCT 87,U.S. SENATOR,,,PATRICK  MORRISEY,45
McDowell,PRECINCT 91,U.S. SENATOR,,,PATRICK  MORRISEY,61
McDowell,PRECINCT 93,U.S. SENATOR,,,PATRICK  MORRISEY,20
McDowell,PRECINCT 100,U.S. SENATOR,,,PATRICK  MORRISEY,69
McDowell,PRECINCT 102,U.S. SENATOR,,,PATRICK  MORRISEY,57
McDowell,PRECINCT 103,U.S. SENATOR,,,PATRICK  MORRISEY,49
McDowell,PRECINCT 104,U.S. SENATOR,,,PATRICK  MORRISEY,157
McDowell,PRECINCT 105,U.S. SENATOR,,,PATRICK  MORRISEY,53
McDowell,PRECINCT 106,U.S. SENATOR,,,PATRICK  MORRISEY,40
McDowell,PRECINCT 107,U.S. SENATOR,,,PATRICK  MORRISEY,104
McDowell,PRECINCT 109,U.S. SENATOR,,,PATRICK  MORRISEY,85
McDowell,PRECINCT 111,U.S. SENATOR,,,PATRICK  MORRISEY,78
McDowell,PRECINCT 112,U.S. SENATOR,,,PATRICK  MORRISEY,88
McDowell,PRECINCT 113,U.S. SENATOR,,,PATRICK  MORRISEY,99
McDowell,PRECINCT 116,U.S. SENATOR,,,PATRICK  MORRISEY,78
McDowell,PRECINCT 1,U.S. SENATOR,,,"JOSEPH  MANCHIN, III",46
McDowell,PRECINCT 6,U.S. SENATOR,,,"JOSEPH  MANCHIN, III",61
McDowell,PRECINCT 11,U.S. SENATOR,,,"JOSEPH  MANCHIN, III",111
McDowell,PRECINCT 17,U.S. SENATOR,,,"JOSEPH  MANCHIN, III",50
McDowell,PRECINCT 20,U.S. SENATOR,,,"JOSEPH  MANCHIN, III",48
McDowell,PRECINCT 21,U.S. SENATOR,,,"JOSEPH  MANCHIN, III",27
McDowell,PRECINCT 23,U.S. SENATOR,,,"JOSEPH  MANCHIN, III",68
McDowell,PRECINCT 26,U.S. SENATOR,,,"JOSEPH  MANCHIN, III",27
McDowell,PRECINCT 28,U.S. SENATOR,,,"JOSEPH  MANCHIN, III",147
McDowell,PRECINCT 32,U.S. SENATOR,,,"JOSEPH  MANCHIN, III",107
McDowell,PRECINCT 34,U.S. SENATOR,,,"JOSEPH  MANCHIN, III",124
McDowell,PRECINCT 40,U.S. SENATOR,,,"JOSEPH  MANCHIN, III",134
McDowell,PRECINCT 50,U.S. SENATOR,,,"JOSEPH  MANCHIN, III",63
McDowell,PRECINCT 58,U.S. SENATOR,,,"JOSEPH  MANCHIN, III",59
McDowell,PRECINCT 63,U.S. SENATOR,,,"JOSEPH  MANCHIN, III",47
McDowell,PRECINCT 66,U.S. SENATOR,,,"JOSEPH  MANCHIN, III",124
McDowell,PRECINCT 72,U.S. SENATOR,,,"JOSEPH  MANCHIN, III",66
McDowell,PRECINCT 73,U.S. SENATOR,,,"JOSEPH  MANCHIN, III",106
McDowell,PRECINCT 78,U.S. SENATOR,,,"JOSEPH  MANCHIN, III",57
McDowell,PRECINCT 84,U.S. SENATOR,,,"JOSEPH  MANCHIN, III",66
