candidate,office,district,party,county,precinct,votes,winner
Patrick Morrisey ,US Senate ,,,Preston,Precinct 1,267,
Joseph Manchin III,US Senate ,,,Preston,Precinct 1,146,
Rusty Hollen ,US Senate ,,,Preston,Precinct 1,28,
David B McKinley,US House,1,,Preston,Precinct 1,305,
Kendra Fershee,US House,1,,Preston,Precinct 1,139,
Dave Sypolt,State Senate ,14,,Preston,Precinct 1,278,
Stephanie Zucker,State Senate ,14,,Preston,Precinct 1,160,
Terri Funk Sypolt,House of Delegates,52,,Preston,Precinct 1,301,
Gary Knotts,House of Delegates,52,,Preston,Precinct 1,140,
"D R ""Buck"" Jennings",House of Delegates,53,,Preston,Precinct 1,,
Cory Chase,House of Delegates,53,,Preston,Precinct 1,,
Austin Zuchowski,House of Delegates,53,,Preston,Precinct 1,,
Patrick Morrisey ,US Senate ,,,Preston,Precinct 2,293,
Joseph Manchin III,US Senate ,,,Preston,Precinct 2,190,
Rusty Hollen ,US Senate ,,,Preston,Precinct 2,21,
David B McKinley,US House,1,,Preston,Precinct 2,337,
Kendra Fershee,US House,1,,Preston,Precinct 2,165,
Dave Sypolt,State Senate ,14,,Preston,Precinct 2,301,
Stephanie Zucker,State Senate ,14,,Preston,Precinct 2,205,
Terri Funk Sypolt,House of Delegates,52,,Preston,Precinct 2,323,
Gary Knotts,House of Delegates,52,,Preston,Precinct 2,177,
"D R ""Buck"" Jennings",House of Delegates,53,,Preston,Precinct 2,,
Cory Chase,House of Delegates,53,,Preston,Precinct 2,,
Austin Zuchowski,House of Delegates,53,,Preston,Precinct 2,,
Patrick Morrisey ,US Senate ,,,Preston,Precinct 3,284,
Joseph Manchin III,US Senate ,,,Preston,Precinct 3,146,
Rusty Hollen ,US Senate ,,,Preston,Precinct 3,25,
David B McKinley,US House,1,,Preston,Precinct 3,319,
Kendra Fershee,US House,1,,Preston,Precinct 3,135,
Dave Sypolt,State Senate ,14,,Preston,Precinct 3,294,
Stephanie Zucker,State Senate ,14,,Preston,Precinct 3,160,
Terri Funk Sypolt,House of Delegates,52,,Preston,Precinct 3,314,
Gary Knotts,House of Delegates,52,,Preston,Precinct 3,135,
"D R ""Buck"" Jennings",House of Delegates,53,,Preston,Precinct 3,,
Cory Chase,House of Delegates,53,,Preston,Precinct 3,,
Austin Zuchowski,House of Delegates,53,,Preston,Precinct 3,,
Patrick Morrisey ,US Senate ,,,Preston,Precinct 4,247,
Joseph Manchin III,US Senate ,,,Preston,Precinct 4,153,
Rusty Hollen ,US Senate ,,,Preston,Precinct 4,40,
David B McKinley,US House,1,,Preston,Precinct 4,282,
Kendra Fershee,US House,1,,Preston,Precinct 4,151,
Dave Sypolt,State Senate ,14,,Preston,Precinct 4,257,
Stephanie Zucker,State Senate ,14,,Preston,Precinct 4,183,
Terri Funk Sypolt,House of Delegates,52,,Preston,Precinct 4,245,
Gary Knotts,House of Delegates,52,,Preston,Precinct 4,197,
"D R ""Buck"" Jennings",House of Delegates,53,,Preston,Precinct 4,,
Cory Chase,House of Delegates,53,,Preston,Precinct 4,,
Austin Zuchowski,House of Delegates,53,,Preston,Precinct 4,,
Patrick Morrisey ,US Senate ,,,Preston,Precinct 5,196,
Joseph Manchin III,US Senate ,,,Preston,Precinct 5,111,
Rusty Hollen ,US Senate ,,,Preston,Precinct 5,15,
David B McKinley,US House,1,,Preston,Precinct 5,216,
Kendra Fershee,US House,1,,Preston,Precinct 5,100,
Dave Sypolt,State Senate ,14,,Preston,Precinct 5,191,
Stephanie Zucker,State Senate ,14,,Preston,Precinct 5,129,
Terri Funk Sypolt,House of Delegates,52,,Preston,Precinct 5,169,
Gary Knotts,House of Delegates,52,,Preston,Precinct 5,143,
"D R ""Buck"" Jennings",House of Delegates,53,,Preston,Precinct 5,,
