candidate,office,district,party,county,precinct,votes,winner
Patrick Morrisey ,US Senate ,,,Taylor,Precinct 1,293,
Joseph Manchin III,US Senate ,,,Taylor,Precinct 1,206,
Rusty Hollen ,US Senate ,,,Taylor,Precinct 1,36,
David B McKinley,US House,1,,Taylor,Precinct 1,386,
Kendra Fershee,US House,1,,Taylor,Precinct 1,151,
Dave Sypolt,State Senate ,14,,Taylor,Precinct 1,347,
Stephanie Zucker ,State Senate ,14,,Taylor,Precinct 1,183,
Terry Wazman,House of Delegates,48,,Taylor,Precinct 1,,
Danny Hamrick,House of Delegates,48,,Taylor,Precinct 1,,
Ben Queen,House of Delegates,48,,Taylor,Precinct 1,,
Debra S. Shrieves,House of Delegates,48,,Taylor,Precinct 1,,
Tim Miley,House of Delegates,48,,Taylor,Precinct 1,,
Derek Mcintyre,House of Delegates,48,,Taylor,Precinct 1,,
"Robert ""Rob"" Garcia",House of Delegates,48,,Taylor,Precinct 1,,
Richard J. Iaquinta,House of Delegates,48,,Taylor,Precinct 1,,
Will Hyman,House of Delegates,48,,Taylor,Precinct 1,,
Clay Riley,House of Delegates,48,,Taylor,Precinct 1,,
Amy Summers,House of Delegates,49,,Taylor,Precinct 1,358,
George Allen Abel,House of Delegates,49,,Taylor,Precinct 1,177,
Patrick Morrisey ,US Senate ,,,Taylor,Precinct 2,176,
Joseph Manchin III,US Senate ,,,Taylor,Precinct 2,171,
Rusty Hollen ,US Senate ,,,Taylor,Precinct 2,18,
David B McKinley,US House,1,,Taylor,Precinct 2,242,
Kendra Fershee,US House,1,,Taylor,Precinct 2,121,
Dave Sypolt,State Senate ,14,,Taylor,Precinct 2,216,
Stephanie Zucker ,State Senate ,14,,Taylor,Precinct 2,145,
Terry Wazman,House of Delegates,48,,Taylor,Precinct 2,,
Danny Hamrick,House of Delegates,48,,Taylor,Precinct 2,,
Ben Queen,House of Delegates,48,,Taylor,Precinct 2,,
Debra S. Shrieves,House of Delegates,48,,Taylor,Precinct 2,,
Tim Miley,House of Delegates,48,,Taylor,Precinct 2,,
Derek Mcintyre,House of Delegates,48,,Taylor,Precinct 2,,
"Robert ""Rob"" Garcia",House of Delegates,48,,Taylor,Precinct 2,,
Richard J. Iaquinta,House of Delegates,48,,Taylor,Precinct 2,,
Will Hyman,House of Delegates,48,,Taylor,Precinct 2,,
Clay Riley,House of Delegates,48,,Taylor,Precinct 2,,
Amy Summers,House of Delegates,49,,Taylor,Precinct 2,225,
George Allen Abel,House of Delegates,49,,Taylor,Precinct 2,139,
Patrick Morrisey ,US Senate ,,,Taylor,Precinct 3,217,
Joseph Manchin III,US Senate ,,,Taylor,Precinct 3,188,
Rusty Hollen ,US Senate ,,,Taylor,Precinct 3,15,
David B McKinley,US House,1,,Taylor,Precinct 3,296,
Kendra Fershee,US House,1,,Taylor,Precinct 3,125,
Dave Sypolt,State Senate ,14,,Taylor,Precinct 3,251,
Stephanie Zucker ,State Senate ,14,,Taylor,Precinct 3,162,
Terry Wazman,House of Delegates,48,,Taylor,Precinct 3,,
Danny Hamrick,House of Delegates,48,,Taylor,Precinct 3,,
Ben Queen,House of Delegates,48,,Taylor,Precinct 3,,
Debra S. Shrieves,House of Delegates,48,,Taylor,Precinct 3,,
Tim Miley,House of Delegates,48,,Taylor,Precinct 3,,
Derek Mcintyre,House of Delegates,48,,Taylor,Precinct 3,,
"Robert ""Rob"" Garcia",House of Delegates,48,,Taylor,Precinct 3,,
Richard J. Iaquinta,House of Delegates,48,,Taylor,Precinct 3,,
Will Hyman,House of Delegates,48,,Taylor,Precinct 3,,
Clay Riley,House of Delegates,48,,Taylor,Precinct 3,,
Amy Summers,House of Delegates,49,,Taylor,Precinct 3,267,
George Allen Abel,House of Delegates,49,,Taylor,Precinct 3,145,
Patrick Morrisey ,US Senate ,,,Taylor,Precinct 4,92,
Joseph Manchin III,US Senate ,,,Taylor,Precinct 4,96,
Rusty Hollen ,US Senate ,,,Taylor,Precinct 4,10,
David B McKinley,US House,1,,Taylor,Precinct 4,132,
Kendra Fershee,US House,1,,Taylor,Precinct 4,65,
Dave Sypolt,State Senate ,14,,Taylor,Precinct 4,116,
Stephanie Zucker ,State Senate ,14,,Taylor,Precinct 4,84,
Terry Wazman,House of Delegates,48,,Taylor,Precinct 4,,
Danny Hamrick,House of Delegates,48,,Taylor,Precinct 4,,
Ben Queen,House of Delegates,48,,Taylor,Precinct 4,,
Debra S. Shrieves,House of Delegates,48,,Taylor,Precinct 4,,
Tim Miley,House of Delegates,48,,Taylor,Precinct 4,,
Derek Mcintyre,House of Delegates,48,,Taylor,Precinct 4,,
"Robert ""Rob"" Garcia",House of Delegates,48,,Taylor,Precinct 4,,
Richard J. Iaquinta,House of Delegates,48,,Taylor,Precinct 4,,
Will Hyman,House of Delegates,48,,Taylor,Precinct 4,,
Clay Riley,House of Delegates,48,,Taylor,Precinct 4,,
Amy Summers,House of Delegates,49,,Taylor,Precinct 4,118,
George Allen Abel,House of Delegates,49,,Taylor,Precinct 4,79,
Patrick Morrisey ,US Senate ,,,Taylor,Precinct 5,194,
Joseph Manchin III,US Senate ,,,Taylor,Precinct 5,189,
Rusty Hollen ,US Senate ,,,Taylor,Precinct 5,25,
David B McKinley,US House,1,,Taylor,Precinct 5,286,
Kendra Fershee,US House,1,,Taylor,Precinct 5,121,
Dave Sypolt,State Senate ,14,,Taylor,Precinct 5,255,
Stephanie Zucker ,State Senate ,14,,Taylor,Precinct 5,146,
Terry Wazman,House of Delegates,48,,Taylor,Precinct 5,241,
Danny Hamrick,House of Delegates,48,,Taylor,Precinct 5,218,
Ben Queen,House of Delegates,48,,Taylor,Precinct 5,240,
Debra S. Shrieves,House of Delegates,48,,Taylor,Precinct 5,157,
Tim Miley,House of Delegates,48,,Taylor,Precinct 5,173,
Derek Mcintyre,House of Delegates,48,,Taylor,Precinct 5,118,
"Robert ""Rob"" Garcia",House of Delegates,48,,Taylor,Precinct 5,124,
Richard J. Iaquinta,House of Delegates,48,,Taylor,Precinct 5,135,
Will Hyman,House of Delegates,48,,Taylor,Precinct 5,35,
Clay Riley,House of Delegates,48,,Taylor,Precinct 5,54,
Amy Summers,House of Delegates,49,,Taylor,Precinct 5,,
George Allen Abel,House of Delegates,49,,Taylor,Precinct 5,,
Patrick Morrisey ,US Senate ,,,Taylor,Precinct 6,87,
Joseph Manchin III,US Senate ,,,Taylor,Precinct 6,66,
Rusty Hollen ,US Senate ,,,Taylor,Precinct 6,7,
David B McKinley,US House,1,,Taylor,Precinct 6,114,
