candidate,office,district,party,county,precinct,votes,winner
Patrick Morrisey ,US Senate ,,,Raleigh,Precinct 1,87,
Joseph Manchin III,US Senate ,,,Raleigh,Precinct 1,123,
Rusty Hollen ,US Senate ,,,Raleigh,Precinct 1,22,
Carol Miller,US House,3,,Raleigh,Precinct 1,102,
Richard Ojeda II,US House,3,,Raleigh,Precinct 1,126,
Rollan A. Roberts,State Senate ,9,,Raleigh,Precinct 1,86,
"William R. ""Bill"" Wooton",State Senate ,9,,Raleigh,Precinct 1,142,
Brandon Steele,House of Delegates,29,,Raleigh,Precinct 1,,
Ricky Moys,House of Delegates,29,,Raleigh,Precinct 1,,
Mick Bates,House of Delegates,30,,Raleigh,Precinct 1,194,
Christopher Wayne Toney,House of Delegates,31,,Raleigh,Precinct 1,,
"Richard ""Rick"" Snuffer II",House of Delegates,31,,Raleigh,Precinct 1,,
Carlos Walker,House of Delegates,31,,Raleigh,Precinct 1,,
Roy G. Cooper,House of Delegates,28,,Raleigh,Precinct 1,,
Jeffrey Pack,House of Delegates,28,,Raleigh,Precinct 1,,
Andrew Evans,House of Delegates,28,,Raleigh,Precinct 1,,
Sandy Shaw,House of Delegates,28,,Raleigh,Precinct 1,,
Joe C. Ellington Jr.,House of Delegates,27,,Raleigh,Precinct 1,,
John H Shott,House of Delegates,27,,Raleigh,Precinct 1,,
Eric Forterfield,House of Delegates,27,,Raleigh,Precinct 1,,
Carol B. Bailey,House of Delegates,27,,Raleigh,Precinct 1,,
Lacy Watson,House of Delegates,27,,Raleigh,Precinct 1,,
Phoebe Jeffries Meadows,House of Delegates,27,,Raleigh,Precinct 1,,
Karen Denise White,House of Delegates,27,,Raleigh,Precinct 1,,
Kayla Kessinger,House of Delegates,32,,Raleigh,Precinct 1,,
Austin Haynes,House of Delegates,32,,Raleigh,Precinct 1,,
Tom Fast,House of Delegates,32,,Raleigh,Precinct 1,,
Luke Lively,House of Delegates,32,,Raleigh,Precinct 1,,
Margaret Anne Staggers,House of Delegates,32,,Raleigh,Precinct 1,,
"Melvin ""Mel"" Kessler",House of Delegates,32,,Raleigh,Precinct 1,,
"David ""Elliott"" Pritt",House of Delegates,32,,Raleigh,Precinct 1,,
Patrick Morrisey ,US Senate ,,,Raleigh,Precinct 2,43,
Joseph Manchin III,US Senate ,,,Raleigh,Precinct 2,205,
Rusty Hollen ,US Senate ,,,Raleigh,Precinct 2,14,
Carol Miller,US House,3,,Raleigh,Precinct 2,50,
Richard Ojeda II,US House,3,,Raleigh,Precinct 2,196,
Rollan A. Roberts,State Senate ,9,,Raleigh,Precinct 2,53,
"William R. ""Bill"" Wooton",State Senate ,9,,Raleigh,Precinct 2,207,
Brandon Steele,House of Delegates,29,,Raleigh,Precinct 2,,
Ricky Moys,House of Delegates,29,,Raleigh,Precinct 2,,
Mick Bates,House of Delegates,30,,Raleigh,Precinct 2,236,
Christopher Wayne Toney,House of Delegates,31,,Raleigh,Precinct 2,,
"Richard ""Rick"" Snuffer II",House of Delegates,31,,Raleigh,Precinct 2,,
Carlos Walker,House of Delegates,31,,Raleigh,Precinct 2,,
Roy G. Cooper,House of Delegates,28,,Raleigh,Precinct 2,,
Jeffrey Pack,House of Delegates,28,,Raleigh,Precinct 2,,
Andrew Evans,House of Delegates,28,,Raleigh,Precinct 2,,
Sandy Shaw,House of Delegates,28,,Raleigh,Precinct 2,,
Joe C. Ellington Jr.,House of Delegates,27,,Raleigh,Precinct 2,,
John H Shott,House of Delegates,27,,Raleigh,Precinct 2,,
Eric Forterfield,House of Delegates,27,,Raleigh,Precinct 2,,
Carol B. Bailey,House of Delegates,27,,Raleigh,Precinct 2,,
Lacy Watson,House of Delegates,27,,Raleigh,Precinct 2,,
Phoebe Jeffries Meadows,House of Delegates,27,,Raleigh,Precinct 2,,
Karen Denise White,House of Delegates,27,,Raleigh,Precinct 2,,
Kayla Kessinger,House of Delegates,32,,Raleigh,Precinct 2,,
Austin Haynes,House of Delegates,32,,Raleigh,Precinct 2,,
Tom Fast,House of Delegates,32,,Raleigh,Precinct 2,,
Luke Lively,House of Delegates,32,,Raleigh,Precinct 2,,
Margaret Anne Staggers,House of Delegates,32,,Raleigh,Precinct 2,,
"Melvin ""Mel"" Kessler",House of Delegates,32,,Raleigh,Precinct 2,,
"David ""Elliott"" Pritt",House of Delegates,32,,Raleigh,Precinct 2,,
Patrick Morrisey ,US Senate ,,,Raleigh,Precinct 3,72,
Joseph Manchin III,US Senate ,,,Raleigh,Precinct 3,83,
Rusty Hollen ,US Senate ,,,Raleigh,Precinct 3,8,
Carol Miller,US House,3,,Raleigh,Precinct 3,80,
Richard Ojeda II,US House,3,,Raleigh,Precinct 3,81,
Rollan A. Roberts,State Senate ,9,,Raleigh,Precinct 3,78,
"William R. ""Bill"" Wooton",State Senate ,9,,Raleigh,Precinct 3,85,
Brandon Steele,House of Delegates,29,,Raleigh,Precinct 3,,
Ricky Moys,House of Delegates,29,,Raleigh,Precinct 3,,
Mick Bates,House of Delegates,30,,Raleigh,Precinct 3,124,
Christopher Wayne Toney,House of Delegates,31,,Raleigh,Precinct 3,,
"Richard ""Rick"" Snuffer II",House of Delegates,31,,Raleigh,Precinct 3,,
Carlos Walker,House of Delegates,31,,Raleigh,Precinct 3,,
Roy G. Cooper,House of Delegates,28,,Raleigh,Precinct 3,,
Jeffrey Pack,House of Delegates,28,,Raleigh,Precinct 3,,
Andrew Evans,House of Delegates,28,,Raleigh,Precinct 3,,
Sandy Shaw,House of Delegates,28,,Raleigh,Precinct 3,,
Joe C. Ellington Jr.,House of Delegates,27,,Raleigh,Precinct 3,,
John H Shott,House of Delegates,27,,Raleigh,Precinct 3,,
Eric Forterfield,House of Delegates,27,,Raleigh,Precinct 3,,
Carol B. Bailey,House of Delegates,27,,Raleigh,Precinct 3,,
Lacy Watson,House of Delegates,27,,Raleigh,Precinct 3,,
Phoebe Jeffries Meadows,House of Delegates,27,,Raleigh,Precinct 3,,
Karen Denise White,House of Delegates,27,,Raleigh,Precinct 3,,
Kayla Kessinger,House of Delegates,32,,Raleigh,Precinct 3,,
Austin Haynes,House of Delegates,32,,Raleigh,Precinct 3,,
Tom Fast,House of Delegates,32,,Raleigh,Precinct 3,,
Luke Lively,House of Delegates,32,,Raleigh,Precinct 3,,
Margaret Anne Staggers,House of Delegates,32,,Raleigh,Precinct 3,,
"Melvin ""Mel"" Kessler",House of Delegates,32,,Raleigh,Precinct 3,,
"David ""Elliott"" Pritt",House of Delegates,32,,Raleigh,Precinct 3,,
Patrick Morrisey ,US Senate ,,,Raleigh,Precinct 4,7,
Joseph Manchin III,US Senate ,,,Raleigh,Precinct 4,8,
Rusty Hollen ,US Senate ,,,Raleigh,Precinct 4,0,
Carol Miller,US House,3,,Raleigh,Precinct 4,8,
Richard Ojeda II,US House,3,,Raleigh,Precinct 4,6,
Rollan A. Roberts,State Senate ,9,,Raleigh,Precinct 4,9,
"William R. ""Bill"" Wooton",State Senate ,9,,Raleigh,Precinct 4,6,
Brandon Steele,House of Delegates,29,,Raleigh,Precinct 4,,
Ricky Moys,House of Delegates,29,,Raleigh,Precinct 4,,
Mick Bates,House of Delegates,30,,Raleigh,Precinct 4,,
Christopher Wayne Toney,House of Delegates,31,,Raleigh,Precinct 4,7,
"Richard ""Rick"" Snuffer II",House of Delegates,31,,Raleigh,Precinct 4,8,
Carlos Walker,House of Delegates,31,,Raleigh,Precinct 4,0,
Roy G. Cooper,House of Delegates,28,,Raleigh,Precinct 4,,
Jeffrey Pack,House of Delegates,28,,Raleigh,Precinct 4,,
Andrew Evans,House of Delegates,28,,Raleigh,Precinct 4,,
Sandy Shaw,House of Delegates,28,,Raleigh,Precinct 4,,
Joe C. Ellington Jr.,House of Delegates,27,,Raleigh,Precinct 4,,
John H Shott,House of Delegates,27,,Raleigh,Precinct 4,,
Eric Forterfield,House of Delegates,27,,Raleigh,Precinct 4,,
Carol B. Bailey,House of Delegates,27,,Raleigh,Precinct 4,,
Lacy Watson,House of Delegates,27,,Raleigh,Precinct 4,,
Phoebe Jeffries Meadows,House of Delegates,27,,Raleigh,Precinct 4,,
Karen Denise White,House of Delegates,27,,Raleigh,Precinct 4,,
