year,election,office,party,district,candidate,county,votes,winner
2000,general,House of Delegates,D,12,Mike Dunlap,Totals,3136,
2000,general,House of Delegates,D,12,Mike Dunlap,Jackson,3136,
2000,general,House of Delegates,R,12,Mitch B. Carmichael,Totals,4584,TRUE
2000,general,House of Delegates,R,12,Mitch B. Carmichael,Jackson,4584,
2000,general,House of Delegates,D,13,Dale Martin,Totals,6421,TRUE
2000,general,House of Delegates,D,13,Dale Martin,Jackson,872,
2000,general,House of Delegates,D,13,Dale Martin,Mason,2229,
2000,general,House of Delegates,D,13,Dale Martin,Putnam,3320,
2000,general,House of Delegates,D,13,Brady R. Paxton,Totals,7903,TRUE
2000,general,House of Delegates,D,13,Brady R. Paxton,Jackson,1096,
2000,general,House of Delegates,D,13,Brady R. Paxton,Mason,2881,
2000,general,House of Delegates,D,13,Brady R. Paxton,Putnam,3926,
2000,general,House of Delegates,R,13,Charlie Bonnett,Totals,4363,
2000,general,House of Delegates,R,13,Charlie Bonnett,Jackson,611,
2000,general,House of Delegates,R,13,Charlie Bonnett,Mason,1198,
2000,general,House of Delegates,R,13,Charlie Bonnett,Putnam,2554,
2000,general,House of Delegates,R,13,Jack R. McLane,Totals,6128,
2000,general,House of Delegates,R,13,Jack R. McLane,Jackson,756,
2000,general,House of Delegates,R,13,Jack R. McLane,Mason,1816,
2000,general,House of Delegates,R,13,Jack R. McLane,Putnam,3556,
2000,general,House of Delegates,D,14,Ted Boggess,Totals,4716,
2000,general,House of Delegates,D,14,Ted Boggess,Mason,1776,
2000,general,House of Delegates,D,14,Ted Boggess,Putnam,2940,
2000,general,House of Delegates,D,14,Jeanie Parenti,Totals,6013,
2000,general,House of Delegates,D,14,Jeanie Parenti,Mason,2206,
2000,general,House of Delegates,D,14,Jeanie Parenti,Putnam,3807,
2000,general,House of Delegates,R,14,Mike Hall,Totals,8881,TRUE
2000,general,House of Delegates,R,14,Mike Hall,Mason,2930,
2000,general,House of Delegates,R,14,Mike Hall,Putnam,5951,
2000,general,House of Delegates,R,14,Lisa D. Smith,Totals,10113,TRUE
2000,general,House of Delegates,R,14,Lisa D. Smith,Mason,3426,
2000,general,House of Delegates,R,14,Lisa D. Smith,Putnam,6687,
2000,general,House of Delegates,D,15,Kevin J. Craig,Totals,8546,TRUE
2000,general,House of Delegates,D,15,Kevin J. Craig,Cabell,7870,
2000,general,House of Delegates,D,15,Kevin J. Craig,Lincoln,676,
2000,general,House of Delegates,D,15,Arley R. Johnson,Totals,7643,TRUE
2000,general,House of Delegates,D,15,Arley R. Johnson,Cabell,7045,
2000,general,House of Delegates,D,15,Arley R. Johnson,Lincoln,598,
2000,general,House of Delegates,D,15,Margarette R Leach,Totals,8027,TRUE
2000,general,House of Delegates,D,15,Margarette R Leach,Cabell,7332,
2000,general,House of Delegates,D,15,Margarette R Leach,Lincoln,695,
2000,general,House of Delegates,R,15,"C. E. ""Chuck"" Romine",Totals,7450,
2000,general,House of Delegates,R,15,"C. E. ""Chuck"" Romine",Cabell,6973,
2000,general,House of Delegates,R,15,"C. E. ""Chuck"" Romine",Lincoln,477,
2000,general,House of Delegates,R,15,Kelli Sobonya,Totals,5890,
2000,general,House of Delegates,R,15,Kelli Sobonya,Cabell,5509,
2000,general,House of Delegates,R,15,Kelli Sobonya,Lincoln,381,
2000,general,House of Delegates,Libertarian,15,Adam Barraclough,Totals,971,
2000,general,House of Delegates,Libertarian,15,Adam Barraclough,Cabell,899,
2000,general,House of Delegates,Libertarian,15,Adam Barraclough,Lincoln,72,
2000,general,House of Delegates,Write-In,15,Terry Rowsey,Totals,6,
2000,general,House of Delegates,Write-In,15,Terry Rowsey,Cabell,6,
2000,general,House of Delegates,Write-In,15,Terry Rowsey,Lincoln,0,
2000,general,House of Delegates,D,16,Susan Hubbard,Totals,9161,TRUE
2000,general,House of Delegates,D,16,Susan Hubbard,Cabell,8581,
2000,general,House of Delegates,D,16,Susan Hubbard,Wayne,580,
2000,general,House of Delegates,D,16,Joe Hutchinson,Totals,8026,
2000,general,House of Delegates,D,16,Joe Hutchinson,Cabell,7281,
2000,general,House of Delegates,D,16,Joe Hutchinson,Wayne,745,
2000,general,House of Delegates,D,16,Dale Stephens,Totals,8488,TRUE
2000,general,House of Delegates,D,16,Dale Stephens,Cabell,7555,
2000,general,House of Delegates,D,16,Dale Stephens,Wayne,933,
2000,general,House of Delegates,R,16,Jody G. Smirl,Totals,9368,TRUE
2000,general,House of Delegates,R,16,Jody G. Smirl,Cabell,8734,
2000,general,House of Delegates,R,16,Jody G. Smirl,Wayne,634,
2000,general,House of Delegates,R,16,Bill Winters,Totals,7537,
2000,general,House of Delegates,R,16,Bill Winters,Cabell,7034,
2000,general,House of Delegates,R,16,Bill Winters,Wayne,503,
2000,general,House of Delegates,D,17,Richard Thompson,Totals,4578,TRUE
2000,general,House of Delegates,D,17,Richard Thompson,Wayne,4578,
2000,general,House of Delegates,D,18,Don C. Perdue,Totals,4482,TRUE
2000,general,House of Delegates,D,18,Don C. Perdue,Wayne,4482,
2000,general,House of Delegates,D,19,K. Steven Kominar,Totals,7938,TRUE
2000,general,House of Delegates,D,19,K. Steven Kominar,Logan,255,
2000,general,House of Delegates,D,19,K. Steven Kominar,Mingo,7683,
2000,general,House of Delegates,D,19,Harry Keith White,Totals,7669,TRUE
2000,general,House of Delegates,D,19,Harry Keith White,Logan,244,
2000,general,House of Delegates,D,19,Harry Keith White,Mingo,7425,
2000,general,House of Delegates,D,20,Greg Butcher,Totals,14788,TRUE
2000,general,House of Delegates,D,20,Greg Butcher,Boone,1866,
2000,general,House of Delegates,D,20,Greg Butcher,Lincoln,3709,
2000,general,House of Delegates,D,20,Greg Butcher,Logan,9213,
2000,general,House of Delegates,D,20,Tracy Dempsey,Totals,15249,TRUE
2000,general,House of Delegates,D,20,Tracy Dempsey,Boone,1683,
2000,general,House of Delegates,D,20,Tracy Dempsey,Lincoln,4396,
2000,general,House of Delegates,D,20,Tracy Dempsey,Logan,9170,
2000,general,House of Delegates,D,20,Joe C. Ferrell,Totals,13753,TRUE
2000,general,House of Delegates,D,20,Joe C. Ferrell,Boone,1710,
2000,general,House of Delegates,D,20,Joe C. Ferrell,Lincoln,3659,
2000,general,House of Delegates,D,20,Joe C. Ferrell,Logan,8384,
2000,general,House of Delegates,D,20,Lidella W. Hrutkay,Totals,13793,TRUE
2000,general,House of Delegates,D,20,Lidella W. Hrutkay,Boone,1578,
2000,general,House of Delegates,D,20,Lidella W. Hrutkay,Lincoln,3271,
2000,general,House of Delegates,D,20,Lidella W. Hrutkay,Logan,8944,
2000,general,House of Delegates,R,20,"Russell Hoover, Jr.",Totals,5027,
2000,general,House of Delegates,R,20,"Russell Hoover, Jr.",Boone,690,
2000,general,House of Delegates,R,20,"Russell Hoover, Jr.",Lincoln,2245,
2000,general,House of Delegates,R,20,"Russell Hoover, Jr.",Logan,2092,
2000,general,House of Delegates,D,21,Earnie Kuhn,Totals,5156,TRUE
2000,general,House of Delegates,D,21,Earnie Kuhn,Boone,5156,
2000,general,House of Delegates,D,22,"Lacy Wright, Jr.",Totals,5723,TRUE
2000,general,House of Delegates,D,22,"Lacy Wright, Jr.",McDowell,5723,
2000,general,House of Delegates,D,22,Emily W. Yeager,Totals,5432,TRUE
2000,general,House of Delegates,D,22,Emily W. Yeager,McDowell,5432,
2000,general,House of Delegates,D,23,Richard Browning,Totals,6992,TRUE
2000,general,House of Delegates,D,23,Richard Browning,Mercer,1291,
2000,general,House of Delegates,D,23,Richard Browning,Wyoming,5701,
2000,general,House of Delegates,D,23,W. Richard Staton,Totals,3379,TRUE
2000,general,House of Delegates,D,23,W. Richard Staton,Mercer,1243,
2000,general,House of Delegates,D,23,W. Richard Staton,Wyoming,5136,
2000,general,House of Delegates,D,24,Eustace Frederick,Totals,3600,TRUE
2000,general,House of Delegates,D,24,Eustace Frederick,Mercer,3600,
2000,general,House of Delegates,R,24,Dick Mitchem,Totals,1585,
2000,general,House of Delegates,R,24,Dick Mitchem,Mercer,1585,
2000,general,House of Delegates,D,25,Richard D. Flanigan,Totals,6550,TRUE
2000,general,House of Delegates,D,25,Richard D. Flanigan,Mercer,6550,
2000,general,House of Delegates,D,25,Mark Wills,Totals,7315,TRUE
2000,general,House of Delegates,D,25,Mark Wills,Mercer,7315,
2000,general,House of Delegates,R,25,Paul M. Canterbury,Totals,4788,
2000,general,House of Delegates,R,25,Paul M. Canterbury,Mercer,4788,
2000,general,House of Delegates,D,26,Mary Pearl Compton,Totals,4244,TRUE
2000,general,House of Delegates,D,26,Mary Pearl Compton,Monroe,3245,
2000,general,House of Delegates,D,26,Mary Pearl Compton,Summers,999,
2000,general,House of Delegates,Libertarian,26,Richard W. Dulee,Totals,1301,
2000,general,House of Delegates,Libertarian,26,Richard W. Dulee,Monroe,1090,
2000,general,House of Delegates,Libertarian,26,Richard W. Dulee,Summers,211,
2000,general,House of Delegates,D,27,Robert S. Kiss,Totals,16928,TRUE
2000,general,House of Delegates,D,27,Robert S. Kiss,Raleigh,15024,
2000,general,House of Delegates,D,27,Robert S. Kiss,Summers,1904,
2000,general,House of Delegates,D,27,Virginia Mahan,Totals,14439,TRUE
2000,general,House of Delegates,D,27,Virginia Mahan,Raleigh,12424,
2000,general,House of Delegates,D,27,Virginia Mahan,Summers,2015,
2000,general,House of Delegates,D,27,"Warren R McGraw, II",Totals,16063,TRUE
2000,general,House of Delegates,D,27,"Warren R McGraw, II",Raleigh,14198,
2000,general,House of Delegates,D,27,"Warren R McGraw, II",Summers,1865,
2000,general,House of Delegates,D,27,Sally Susman,Totals,17203,TRUE
2000,general,House of Delegates,D,27,Sally Susman,Raleigh,15171,
2000,general,House of Delegates,D,27,Sally Susman,Summers,2032,
2000,general,House of Delegates,D,27,Ron Thompson,Totals,17025,TRUE
2000,general,House of Delegates,D,27,Ron Thompson,Raleigh,15025,
2000,general,House of Delegates,D,27,Ron Thompson,Summers,2000,
2000,general,House of Delegates,R,27,Philip L. Stevens,Totals,8521,
2000,general,House of Delegates,R,27,Philip L. Stevens,Raleigh,7433,
2000,general,House of Delegates,R,27,Philip L. Stevens,Summers,1088,
2000,general,House of Delegates,Libertarian,27,Joy Johnson,Totals,3829,
2000,general,House of Delegates,Libertarian,27,Joy Johnson,Raleigh,3535,
2000,general,House of Delegates,Libertarian,27,Joy Johnson,Summers,294,
2000,general,House of Delegates,D,28,Thomas W. Campbell,Totals,7454,TRUE
2000,general,House of Delegates,D,28,Thomas W. Campbell,Greenbrier,7454,
2000,general,House of Delegates,D,28,Steve Hunter,Totals,5861,
2000,general,House of Delegates,D,28,Steve Hunter,Greenbrier,5861,
2000,general,House of Delegates,R,28,Ray Canterbury,Totals,6098,TRUE
2000,general,House of Delegates,R,28,Ray Canterbury,Greenbrier,6098,
2000,general,House of Delegates,D,29,Tom Louisos,Totals,10936,TRUE
2000,general,House of Delegates,D,29,Tom Louisos,Fayette,10480,
2000,general,House of Delegates,D,29,Tom Louisos,Greenbrier,47,
2000,general,House of Delegates,D,29,Tom Louisos,Kanawha,206,
2000,general,House of Delegates,D,29,Tom Louisos,Nicholas,120,
2000,general,House of Delegates,D,29,Tom Louisos,Raleigh,83,
2000,general,House of Delegates,D,29,David G. Perry,Totals,9312,TRUE
2000,general,House of Delegates,D,29,David G. Perry,Fayette,8864,
2000,general,House of Delegates,D,29,David G. Perry,Greenbrier,37,
2000,general,House of Delegates,D,29,David G. Perry,Kanawha,204,
2000,general,House of Delegates,D,29,David G. Perry,Nicholas,118,
2000,general,House of Delegates,D,29,David G. Perry,Raleigh,89,
2000,general,House of Delegates,D,29,John Pino,Totals,10359,TRUE
2000,general,House of Delegates,D,29,John Pino,Fayette,9884,
2000,general,House of Delegates,D,29,John Pino,Greenbrier,37,
2000,general,House of Delegates,D,29,John Pino,Kanawha,207,
2000,general,House of Delegates,D,29,John Pino,Nicholas,135,
2000,general,House of Delegates,D,29,John Pino,Raleigh,96,
2000,general,House of Delegates,R,29,Tom Fast,Totals,5149,
2000,general,House of Delegates,R,29,Tom Fast,Fayette,5020,
2000,general,House of Delegates,R,29,Tom Fast,Greenbrier,11,
2000,general,House of Delegates,R,29,Tom Fast,Kanawha,35,
2000,general,House of Delegates,R,29,Tom Fast,Nicholas,47,
2000,general,House of Delegates,R,29,Tom Fast,Raleigh,36,
2000,general,House of Delegates,D,30,Jon Amores,Totals,25732,TRUE
2000,general,House of Delegates,D,30,Jon Amores,Kanawha,25732,
2000,general,House of Delegates,D,30,Bonnie Brown,Totals,20243,TRUE
2000,general,House of Delegates,D,30,Bonnie Brown,Kanawha,20243,
2000,general,House of Delegates,D,30,Bobbie Hatfield,Totals,22553,TRUE
2000,general,House of Delegates,D,30,Bobbie Hatfield,Kanawha,22553,
2000,general,House of Delegates,D,30,Ray Keener,Totals,19701,TRUE
2000,general,House of Delegates,D,30,Ray Keener,Kanawha,19701,
2000,general,House of Delegates,D,30,Rebecca A. Mathews,Totals,23278,TRUE
2000,general,House of Delegates,D,30,Rebecca A. Mathews,Kanawha,23278,
2000,general,House of Delegates,D,30,Joe F. Smith,Totals,19282,TRUE
2000,general,House of Delegates,D,30,Joe F. Smith,Kanawha,19282,
2000,general,House of Delegates,D,30,Sharon Spencer,Totals,21194,TRUE
2000,general,House of Delegates,D,30,Sharon Spencer,Kanawha,21194,
2000,general,House of Delegates,R,30,Ann Calvert,Totals,15665,
2000,general,House of Delegates,R,30,Ann Calvert,Kanawha,15665,
2000,general,House of Delegates,R,30,Keith A. Carte,Totals,9928,
2000,general,House of Delegates,R,30,Keith A. Carte,Kanawha,9928,
2000,general,House of Delegates,R,30,Robert J. Gould,Totals,14264,
2000,general,House of Delegates,R,30,Robert J. Gould,Kanawha,14264,
2000,general,House of Delegates,R,30,Priscilla M. Haden,Totals,14640,
2000,general,House of Delegates,R,30,Priscilla M. Haden,Kanawha,14640,
2000,general,House of Delegates,R,30,Fred L. Monk,Totals,10919,
2000,general,House of Delegates,R,30,Fred L. Monk,Kanawha,10919,
2000,general,House of Delegates,R,30,Bill Nelson,Totals,14049,
2000,general,House of Delegates,R,30,Bill Nelson,Kanawha,14049,
2000,general,House of Delegates,R,30,Jason Webb,Totals,10040,
2000,general,House of Delegates,R,30,Jason Webb,Kanawha,10040,
2000,general,House of Delegates,D,31,Carrie Webster,Totals,2810,TRUE
2000,general,House of Delegates,D,31,Carrie Webster,Kanawha,2810,
2000,general,House of Delegates,R,31,Wanda Hightower,Totals,1227,
2000,general,House of Delegates,R,31,Wanda Hightower,Kanawha,1227,
2000,general,House of Delegates,Libertarian,31,John A. Sturgeon,Totals,135,
2000,general,House of Delegates,Libertarian,31,John A. Sturgeon,Kanawha,135,
2000,general,House of Delegates,Independent,31,"Janet ""JT"" Thompson",Totals,324,
2000,general,House of Delegates,Independent,31,"Janet ""JT"" Thompson",Kanawha,324,
2000,general,House of Delegates,D,32,Jon W. Cain Sr.,Totals,8082,
2000,general,House of Delegates,D,32,Jon W. Cain Sr.,Kanawha,8082,
2000,general,House of Delegates,D,32,Roger L. Hughes,Totals,8215,
2000,general,House of Delegates,D,32,Roger L. Hughes,Kanawha,8215,
2000,general,House of Delegates,D,32,Bob Morrison,Totals,7216,
2000,general,House of Delegates,D,32,Bob Morrison,Kanawha,7216,
2000,general,House of Delegates,D,32,Paul Niedbalski,Totals,7663,
2000,general,House of Delegates,D,32,Paul Niedbalski,Kanawha,7663,
2000,general,House of Delegates,R,32,Tim Armstead,Totals,11828,TRUE
2000,general,House of Delegates,R,32,Tim Armstead,Kanawha,11828,
2000,general,House of Delegates,R,32,Steve Harrison,Totals,13579,TRUE
2000,general,House of Delegates,R,32,Steve Harrison,Kanawha,13579,
2000,general,House of Delegates,R,32,Ron Walters,Totals,12000,TRUE
2000,general,House of Delegates,R,32,Ron Walters,Kanawha,12000,
2000,general,House of Delegates,R,32,Rusty Webb,Totals,12648,TRUE
2000,general,House of Delegates,R,32,Rusty Webb,Kanawha,12648,
2000,general,House of Delegates,Libertarian,32,Greg Henshall,Totals,1600,
2000,general,House of Delegates,Libertarian,32,Greg Henshall,Kanawha,1600,
2000,general,House of Delegates,D,33,"William F. ""Bill"" Stemple",Totals,4234,TRUE
2000,general,House of Delegates,D,33,"William F. ""Bill"" Stemple",Calhoun,2064,
2000,general,House of Delegates,D,33,"William F. ""Bill"" Stemple",Clay,1893,
2000,general,House of Delegates,D,33,"William F. ""Bill"" Stemple",Gilmer,277,
2000,general,House of Delegates,R,33,"Ben ""B.G."" Murphy",Totals,2084,
2000,general,House of Delegates,R,33,"Ben ""B.G."" Murphy",Calhoun,450,
2000,general,House of Delegates,R,33,"Ben ""B.G."" Murphy",Clay,1550,
2000,general,House of Delegates,R,33,"Ben ""B.G."" Murphy",Gilmer,84,
2000,general,House of Delegates,D,34,Brent Boggs,Totals,5650,TRUE
2000,general,House of Delegates,D,34,Brent Boggs,Braxton,4298,
2000,general,House of Delegates,D,34,Brent Boggs,Gilmer,1352,
2000,general,House of Delegates,R,34,Joseph P. Brannon,Totals,1256,
2000,general,House of Delegates,R,34,Joseph P. Brannon,Braxton,685,
2000,general,House of Delegates,R,34,Joseph P. Brannon,Gilmer,571,
2000,general,House of Delegates,D,35,John W. Shelton,Totals,3503,TRUE
2000,general,House of Delegates,D,35,John W. Shelton,Nicholas,3503,
2000,general,House of Delegates,R,35,Bill Salomon,Totals,2253,
2000,general,House of Delegates,R,35,Bill Salomon,Nicholas,2253,
2000,general,House of Delegates,D,36,C. Randy White,Totals,4775,TRUE
2000,general,House of Delegates,D,36,C. Randy White,Nicholas,1937,
2000,general,House of Delegates,D,36,C. Randy White,Webster,2838,
2000,general,House of Delegates,D,37,J. E. Joe Martin,Totals,9463,TRUE
2000,general,House of Delegates,D,37,J. E. Joe Martin,Pocahontas,2377,
2000,general,House of Delegates,D,37,J. E. Joe Martin,Randolph,7086,
2000,general,House of Delegates,D,37,Bill Proudfoot,Totals,9008,TRUE
2000,general,House of Delegates,D,37,Bill Proudfoot,Pocahontas,2525,
2000,general,House of Delegates,D,37,Bill Proudfoot,Randolph,6483,
2000,general,House of Delegates,R,38,Doug Stalnaker,Totals,5286,TRUE
2000,general,House of Delegates,R,38,Doug Stalnaker,Lewis,5028,
2000,general,House of Delegates,R,38,Doug Stalnaker,Upshur,258,
2000,general,House of Delegates,D,39,"William ""Bill"" Wilson",Totals,2210,
2000,general,House of Delegates,D,39,"William ""Bill"" Wilson",Upshur,2210,
2000,general,House of Delegates,R,39,Dale F. Riggs,Totals,4341,TRUE
2000,general,House of Delegates,R,39,Dale F. Riggs,Upshur,4341,
2000,general,House of Delegates,D,40,Mary M. Poling,Totals,3455,TRUE
2000,general,House of Delegates,D,40,Mary M. Poling,Barbour,2926,
2000,general,House of Delegates,D,40,Mary M. Poling,Upshur,529,
2000,general,House of Delegates,R,40,"Lonnie L. Moore, Sr.",Totals,3417,
2000,general,House of Delegates,R,40,"Lonnie L. Moore, Sr.",Barbour,2909,
2000,general,House of Delegates,R,40,"Lonnie L. Moore, Sr.",Upshur,508,
2000,general,House of Delegates,D,41,"Frank ""Chunki"" Angotti",Totals,18363,TRUE
2000,general,House of Delegates,D,41,"Frank ""Chunki"" Angotti",Harrison,18363,
2000,general,House of Delegates,D,41,Samuel J. Cann,Totals,18634,TRUE
2000,general,House of Delegates,D,41,Samuel J. Cann,Harrison,18634,
2000,general,House of Delegates,D,41,Ron Fragale,Totals,18569,TRUE
2000,general,House of Delegates,D,41,Ron Fragale,Harrison,18569,
2000,general,House of Delegates,D,41,"Barbara ""Bobbie"" Warner",Totals,16942,TRUE
2000,general,House of Delegates,D,41,"Barbara ""Bobbie"" Warner",Harrison,16942,
2000,general,House of Delegates,D,42,Tom Coleman,Totals,4000,TRUE
2000,general,House of Delegates,D,42,Tom Coleman,Marion,186,
2000,general,House of Delegates,D,42,Tom Coleman,Monongalia,271,
2000,general,House of Delegates,D,42,Tom Coleman,Taylor,3543,
2000,general,House of Delegates,R,42,"James L. ""Jim"" Morgan",Totals,2324,
2000,general,House of Delegates,R,42,"James L. ""Jim"" Morgan",Marion,212,
2000,general,House of Delegates,R,42,"James L. ""Jim"" Morgan",Monongalia,260,
2000,general,House of Delegates,R,42,"James L. ""Jim"" Morgan",Taylor,1852,
2000,general,House of Delegates,D,43,Mike Caputo,Totals,14071,TRUE
2000,general,House of Delegates,D,43,Mike Caputo,Marion,14071,
2000,general,House of Delegates,D,43,A. James Mancin,Totals,12570,TRUE
2000,general,House of Delegates,D,43,A. James Mancin,Marion,12570,
2000,general,House of Delegates,D,43,Paul E. Prunty,Totals,15007,TRUE
2000,general,House of Delegates,D,43,Paul E. Prunty,Marion,15007,
2000,general,House of Delegates,D,43,Charles S. Mullett,Totals,7585,
2000,general,House of Delegates,D,43,Charles S. Mullett,Marion,7585,
2000,general,House of Delegates,R,43,Russell Snyder,Totals,4494,
2000,general,House of Delegates,R,43,Russell Snyder,Marion,4494,
2000,general,House of Delegates,D,44,"Robert ""Bob"" Beach",Totals,13886,TRUE
2000,general,House of Delegates,D,44,"Robert ""Bob"" Beach",Monongalia,13886,
2000,general,House of Delegates,D,44,Barbara Evans Fleischauer,Totals,13220,TRUE
2000,general,House of Delegates,D,44,Barbara Evans Fleischauer,Monongalia,13220,
2000,general,House of Delegates,D,44,Nancy J. Houston,Totals,12187,
2000,general,House of Delegates,D,44,Nancy J. Houston,Monongalia,12187,
2000,general,House of Delegates,D,44,Charlene Marshall,Totals,14814,TRUE
2000,general,House of Delegates,D,44,Charlene Marshall,Monongalia,14814,
2000,general,House of Delegates,R,44,Sheirl Fletcher,Totals,13979,TRUE
2000,general,House of Delegates,R,44,Sheirl Fletcher,Monongalia,13979,
2000,general,House of Delegates,R,44,Cindy Frich,Totals,11615,
2000,general,House of Delegates,R,44,Cindy Frich,Monongalia,11615,
2000,general,House of Delegates,Libertarian,44,Bob Jones,Totals,3329,
2000,general,House of Delegates,Libertarian,44,Bob Jones,Monongalia,3329,
2000,general,House of Delegates,D,45,Larry A. Williams,Totals,5894,TRUE
2000,general,House of Delegates,D,45,Larry A. Williams,Preston,5894,
2000,general,House of Delegates,D,46,Stan Shaver,Totals,3496,TRUE
2000,general,House of Delegates,D,46,Stan Shaver,Preston,2132,
2000,general,House of Delegates,D,46,Stan Shaver,Tucker,1364,
2000,general,House of Delegates,R,46,Doris T. Bonner,Totals,3046,
2000,general,House of Delegates,R,46,Doris T. Bonner,Preston,1169,
