year,election,office,party,district,candidate,county,votes,winner
2000,general,State Senate,D,1,Walter Bish,Totals,16159,TRUE
2000,general,State Senate,D,1,Walter Bish,Brooke,5547,
2000,general,State Senate,D,1,Walter Bish,Hancock,7049,
2000,general,State Senate,D,1,Walter Bish,Ohio,3563,
2000,general,State Senate,R,1,Andy McKenzie,Totals,19168,
2000,general,State Senate,R,1,Andy McKenzie,Brooke,3707,
2000,general,State Senate,R,1,Andy McKenzie,Hancock,4267,
2000,general,State Senate,R,1,Andy McKenzie,Ohio,11194,
2000,general,State Senate,D,2,Jeffrey V. Kessler,Totals,22344,TRUE
2000,general,State Senate,D,2,Jeffrey V. Kessler,Doddridge,1136,
2000,general,State Senate,D,2,Jeffrey V. Kessler,Marion,481,
2000,general,State Senate,D,2,Jeffrey V. Kessler,Marshall,10656,
2000,general,State Senate,D,2,Jeffrey V. Kessler,Ohio,1872,
2000,general,State Senate,D,2,Jeffrey V. Kessler,Ritchie,1716,
2000,general,State Senate,D,2,Jeffrey V. Kessler,Tyler,2155,
2000,general,State Senate,D,2,Jeffrey V. Kessler,Wetzel,4328,
2000,general,State Senate,R,2,Larry Tighe,Totals,9726,
2000,general,State Senate,R,2,Larry Tighe,Doddridge,1346,
2000,general,State Senate,R,2,Larry Tighe,Marion,334,
2000,general,State Senate,R,2,Larry Tighe,Marshall,2505,
2000,general,State Senate,R,2,Larry Tighe,Ohio,732,
2000,general,State Senate,R,2,Larry Tighe,Ritchie,1682,
2000,general,State Senate,R,2,Larry Tighe,Tyler,1497,
2000,general,State Senate,R,2,Larry Tighe,Wetzel,1630,
2000,general,State Senate,D,3,Louis F. Flade,Totals,11786,
2000,general,State Senate,D,3,Louis F. Flade,Calhoun,919,
2000,general,State Senate,D,3,Louis F. Flade,Pleasants,843,
2000,general,State Senate,D,3,Louis F. Flade,Wirt,637,
2000,general,State Senate,D,3,Louis F. Flade,Wood,9387,
2000,general,State Senate,R,3,Donna J. Boley,Totals,28396,TRUE
2000,general,State Senate,R,3,Donna J. Boley,Calhoun,1576,
2000,general,State Senate,R,3,Donna J. Boley,Pleasants,2241,
2000,general,State Senate,R,3,Donna J. Boley,Wirt,1559,
2000,general,State Senate,R,3,Donna J. Boley,Wood,23020,
2000,general,State Senate,D,4,"Robert L. ""Bob"" Dittmar",Totals,22656,
2000,general,State Senate,D,4,"Robert L. ""Bob"" Dittmar",Jackson,5276,
2000,general,State Senate,D,4,"Robert L. ""Bob"" Dittmar",Mason,5464,
2000,general,State Senate,D,4,"Robert L. ""Bob"" Dittmar",Putnam,9239,
2000,general,State Senate,D,4,"Robert L. ""Bob"" Dittmar",Roane,2677,
2000,general,State Senate,R,4,Karen Facemyer,Totals,24003,TRUE
2000,general,State Senate,R,4,Karen Facemyer,Jackson,6070,
2000,general,State Senate,R,4,Karen Facemyer,Mason,5423,
2000,general,State Senate,R,4,Karen Facemyer,Putnam,9748,
2000,general,State Senate,R,4,Karen Facemyer,Roane,2762,
2000,general,State Senate,D,5,"Robert H. ""Bob"" Plymale",Totals,23179,TRUE
2000,general,State Senate,D,5,"Robert H. ""Bob"" Plymale",Cabell,22267,
2000,general,State Senate,D,5,"Robert H. ""Bob"" Plymale",Wayne,912,
2000,general,State Senate,D,6,John Pat Fanning,Totals,19770,TRUE
2000,general,State Senate,D,6,John Pat Fanning,McDowell,6307,
2000,general,State Senate,D,6,John Pat Fanning,Mercer,558,
2000,general,State Senate,D,6,John Pat Fanning,Mingo,7622,
2000,general,State Senate,D,6,John Pat Fanning,Wayne,5283,
2000,general,State Senate,D,7,Earl Ray Tomblin,Totals,26408,TRUE
2000,general,State Senate,D,7,Earl Ray Tomblin,Boone,7597,
2000,general,State Senate,D,7,Earl Ray Tomblin,Lincoln,5718,
2000,general,State Senate,D,7,Earl Ray Tomblin,Logan,10723,
2000,general,State Senate,D,7,Earl Ray Tomblin,Wayne,2370,
2000,general,State Senate,D,8,Mark Hunt,Totals,34665,
2000,general,State Senate,D,8,Mark Hunt,Kanawha,34665,
2000,general,State Senate,R,8,Vic Sprouse,Totals,39188,TRUE
2000,general,State Senate,R,8,Vic Sprouse,Kanawha,39188,
2000,general,State Senate,D,9,"Billy Wayne Bailey, Jr.",Totals,20430,TRUE
2000,general,State Senate,D,9,"Billy Wayne Bailey, Jr.",Raleigh,16242,
2000,general,State Senate,D,9,"Billy Wayne Bailey, Jr.",Wyoming,4188,
2000,general,State Senate,D,10,Anita Skeens Caldwell,Totals,25625,TRUE
2000,general,State Senate,D,10,Anita Skeens Caldwell,Fayette,4564,
2000,general,State Senate,D,10,Anita Skeens Caldwell,Mercer,13870,
2000,general,State Senate,D,10,Anita Skeens Caldwell,Monroe,3682,
2000,general,State Senate,D,10,Anita Skeens Caldwell,Summers,3509,
2000,general,State Senate,D,11,Mr. Shirley Love,Totals,29463,TRUE
2000,general,State Senate,D,11,Mr. Shirley Love,Clay,2931,
2000,general,State Senate,D,11,Mr. Shirley Love,Fayette,6993,
2000,general,State Senate,D,11,Mr. Shirley Love,Greenbrier,9852,
2000,general,State Senate,D,11,Mr. Shirley Love,Nicholas,6960,
2000,general,State Senate,D,11,Mr. Shirley Love,Webster,2727,
2000,general,State Senate,D,12,Bill Sharpe,Totals,31797,TRUE
2000,general,State Senate,D,12,Bill Sharpe,Braxton,3546,
2000,general,State Senate,D,12,Bill Sharpe,Gilmer,2150,
2000,general,State Senate,D,12,Bill Sharpe,Harrison,21246,
2000,general,State Senate,D,12,Bill Sharpe,Lewis,4855,
2000,general,State Senate,D,13,"Roman W. Prezioso, Jr.",Totals,32039,TRUE
2000,general,State Senate,D,13,"Roman W. Prezioso, Jr.",Marion,17735,
2000,general,State Senate,D,13,"Roman W. Prezioso, Jr.",Monongalia,14304,
2000,general,State Senate,D,14,Jon Blair Hunter,Totals,21528,TRUE
2000,general,State Senate,D,14,Jon Blair Hunter,Barbour,3133,
2000,general,State Senate,D,14,Jon Blair Hunter,Grant,226,
2000,general,State Senate,D,14,Jon Blair Hunter,Mineral,3567,
2000,general,State Senate,D,14,Jon Blair Hunter,Monongalia,4742,
2000,general,State Senate,D,14,Jon Blair Hunter,Preston,4855,
2000,general,State Senate,D,14,Jon Blair Hunter,Taylor,3314,
2000,general,State Senate,D,14,Jon Blair Hunter,Tucker,1691,
2000,general,State Senate,R,14,Robert D. Harman,Totals,15696,
2000,general,State Senate,R,14,Robert D. Harman,Barbour,2158,
2000,general,State Senate,R,14,Robert D. Harman,Grant,512,
2000,general,State Senate,R,14,Robert D. Harman,Mineral,4151,
2000,general,State Senate,R,14,Robert D. Harman,Monongalia,2154,
2000,general,State Senate,R,14,Robert D. Harman,Preston,3666,
2000,general,State Senate,R,14,Robert D. Harman,Taylor,1827,
2000,general,State Senate,R,14,Robert D. Harman,Tucker,1228,
2000,general,State Senate,Libertarian,14,"John R. ""Rick"" Bartlett",Totals,2885,
2000,general,State Senate,Libertarian,14,"John R. ""Rick"" Bartlett",Barbour,220,
2000,general,State Senate,Libertarian,14,"John R. ""Rick"" Bartlett",Grant,30,
2000,general,State Senate,Libertarian,14,"John R. ""Rick"" Bartlett",Mineral,311,
2000,general,State Senate,Libertarian,14,"John R. ""Rick"" Bartlett",Monongalia,330,
2000,general,State Senate,Libertarian,14,"John R. ""Rick"" Bartlett",Preston,1532,
2000,general,State Senate,Libertarian,14,"John R. ""Rick"" Bartlett",Taylor,213,
2000,general,State Senate,Libertarian,14,"John R. ""Rick"" Bartlett",Tucker,249,
2000,general,State Senate,D,15,Mike Ross,Totals,28055,TRUE
2000,general,State Senate,D,15,Mike Ross,Grant,1507,
2000,general,State Senate,D,15,Mike Ross,Hampshire,4231,
2000,general,State Senate,D,15,Mike Ross,Hardy,3025,
2000,general,State Senate,D,15,Mike Ross,Mineral,1153,
2000,general,State Senate,D,15,Mike Ross,Pendleton,2016,
2000,general,State Senate,D,15,Mike Ross,Pocahontas,2697,
2000,general,State Senate,D,15,Mike Ross,Randolph,7337,
2000,general,State Senate,D,15,Mike Ross,Upshur,6089,
2000,general,State Senate,D,16,Herb Snyder,Totals,20408,TRUE
2000,general,State Senate,D,16,Herb Snyder,Berkeley,10653,
2000,general,State Senate,D,16,Herb Snyder,Jefferson,7695,
2000,general,State Senate,D,16,Herb Snyder,Morgan,2060,
2000,general,State Senate,R,16,Greg Corliss,Totals,19915,
2000,general,State Senate,R,16,Greg Corliss,Berkeley,11322,
2000,general,State Senate,R,16,Greg Corliss,Jefferson,6209,
2000,general,State Senate,R,16,Greg Corliss,Morgan,2384,
2000,general,State Senate,D,17,Larry Rowe,Totals,45224,TRUE
2000,general,State Senate,D,17,Larry Rowe,Kanawha,45224,
2000,general,State Senate,R,17,"Charles ""Buddy"" Lewis",Totals,26779,
2000,general,State Senate,R,17,"Charles ""Buddy"" Lewis",Kanawha,26779,
