year,election,office,party,district,candidate,county,votes,winner
2000,primary,Secretary of State,D,,Charlotte Pritt,Mercer,2621,
2000,primary,Secretary of State,D,,Charlotte Pritt,Mineral,682,
2000,primary,Secretary of State,D,,Charlotte Pritt,Mingo,3266,
2000,primary,Secretary of State,D,,Charlotte Pritt,Monongalia,1580,
2000,primary,Secretary of State,D,,Charlotte Pritt,Monroe,780,
2000,primary,Secretary of State,D,,Charlotte Pritt,Morgan,635,
2000,primary,Secretary of State,D,,Charlotte Pritt,Nicholas,1615,
2000,primary,Secretary of State,D,,Charlotte Pritt,Ohio,1999,
2000,primary,Secretary of State,D,,Charlotte Pritt,Pendleton,379,
2000,primary,Secretary of State,D,,Charlotte Pritt,Pleasants,384,
2000,primary,Secretary of State,D,,Charlotte Pritt,Pocahontas,546,
2000,primary,Secretary of State,D,,Charlotte Pritt,Preston,797,
2000,primary,Secretary of State,D,,Charlotte Pritt,Putnam,1691,
2000,primary,Secretary of State,D,,Charlotte Pritt,Raleigh,2606,
2000,primary,Secretary of State,D,,Charlotte Pritt,Randolph,1456,
2000,primary,Secretary of State,D,,Charlotte Pritt,Ritchie,238,
2000,primary,Secretary of State,D,,Charlotte Pritt,Roane,757,
2000,primary,Secretary of State,D,,Charlotte Pritt,Summers,1014,
2000,primary,Secretary of State,D,,Charlotte Pritt,Taylor,564,
2000,primary,Secretary of State,D,,Charlotte Pritt,Tucker,416,
2000,primary,Secretary of State,D,,Charlotte Pritt,Tyler,177,
2000,primary,Secretary of State,D,,Charlotte Pritt,Upshur,527,
2000,primary,Secretary of State,D,,Charlotte Pritt,Wayne,2473,
2000,primary,Secretary of State,D,,Charlotte Pritt,Webster,984,
2000,primary,Secretary of State,D,,Charlotte Pritt,Wetzel,859,
2000,primary,Secretary of State,D,,Charlotte Pritt,Wirt,372,
2000,primary,Secretary of State,D,,Charlotte Pritt,Wood,2051,
2000,primary,Secretary of State,D,,Charlotte Pritt,Wyoming,1657,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Totals,260,TRUE
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Barbour,4,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Berkeley,2,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Boone,0,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Braxton,3,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Brooke,0,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Cabell,11,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Calhoun,0,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Clay,2,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Doddridge,4,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Fayette,2,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Gilmer,0,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Grant,2,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Greenbrier,6,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Hampshire,0,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Hancock,3,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Hardy,0,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Harrison,21,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Jackson,2,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Jefferson,10,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Kanawha,34,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Lewis,4,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Lincoln,3,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Logan,14,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Marion,16,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Marshall,6,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Mason,4,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,McDowell,2,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Mercer,3,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Mineral,3,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Mingo,0,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Monongalia,28,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Monroe,1,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Morgan,1,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Nicholas,0,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Ohio,2,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Pendleton,0,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Pleasants,0,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Pocahontas,5,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Preston,11,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Putnam,3,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Raleigh,12,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Randolph,10,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Ritchie,0,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Roane,0,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Summers,0,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Taylor,0,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Tucker,0,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Tyler,3,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Upshur,3,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Wayne,1,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Webster,1,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Wetzel,3,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Wirt,1,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Wood,8,
2000,primary,Secretary of State,Libertarian,,Poochie Myers,Wyoming,6,
